Index,NTES.Open,NTES.High,NTES.Low,NTES.Close,NTES.Volume,NTES.Adjusted
2017-08-21,54.4259986877441,55.2680015563965,54,54.9480018615723,5793000,46.7498588562012
2017-08-22,55.4480018615723,55.8940010070801,54.6339988708496,55.4000015258789,5099500,47.1344337463379
2017-08-23,54.8499984741211,55.5999984741211,54.6539993286133,55.2120018005371,3784000,47.1156539916992
2017-08-24,55.726001739502,55.742000579834,53.4300003051758,54.1160011291504,8010500,46.1803703308105
2017-08-25,54.4459991455078,54.4599990844727,53.265998840332,53.4700012207031,7001500,45.6291046142578
2017-08-28,53.4220008850098,53.5,52.523998260498,53.3660011291504,5135000,45.540355682373
2017-08-29,52.181999206543,53.189998626709,51.8880004882812,53.0299987792969,5911500,45.2536087036133
2017-08-30,53.3979988098145,55.2840003967285,53.3380012512207,55.1139984130859,7767500,47.0320091247559
2017-08-31,55.1720008850098,55.5960006713867,54.8120002746582,55.1679992675781,6301000,47.0780906677246
2017-09-01,55.2700004577637,55.2779998779297,53.6539993286133,53.9780006408691,4630000,46.0626029968262
2017-09-05,53.7519989013672,54.3720016479492,53.0620002746582,53.8160018920898,5488000,45.9243469238281
2017-09-06,54.189998626709,54.5279998779297,53.8619995117188,54.2140007019043,3888500,46.2639999389648
2017-09-07,54.5999984741211,55.1180000305176,54.0260009765625,55.0200004577637,4026500,46.9518013000488
2017-09-08,54.7200012207031,55.4259986877441,54.5540008544922,54.6080017089844,4200000,46.6002159118652
2017-09-11,55.1980018615723,55.3580017089844,54.1240005493164,54.3619995117188,5527500,46.3902893066406
2017-09-12,54.4000015258789,54.4539985656738,53.9519996643066,54.2700004577637,4994000,46.3117828369141
2017-09-13,54.1599998474121,54.5999984741211,53.9039993286133,54.0540008544922,5649000,46.1274566650391
2017-09-14,53.8880004882812,54.1980018615723,53.2099990844727,53.7000007629395,5045500,45.8253555297852
2017-09-15,53.4099998474121,55.0620002746582,52.5379981994629,54.2140007019043,10701500,46.2639999389648
2017-09-18,55.5,58.7200012207031,55.3800010681152,58.6599998474121,16454000,50.0580291748047
2017-09-19,58.7639999389648,59.1100006103516,57.2019996643066,57.4560012817383,8969500,49.0305824279785
2017-09-20,57.6539993286133,57.7779998779297,56.0999984741211,56.7120018005371,6564500,48.3956909179688
2017-09-21,56.8680000305176,56.9640007019043,55.0439987182617,55.523998260498,7515500,47.3819007873535
2017-09-22,55.1720008850098,55.5979995727539,53.6040000915527,54.3219985961914,8309500,46.3561553955078
2017-09-25,53.7900009155273,54,51.7999992370605,52.7379989624023,9982500,45.0044403076172
2017-09-26,53,53.1580009460449,51.5999984741211,51.6380004882812,9471000,44.0657539367676
2017-09-27,52.5099983215332,52.5099983215332,51.0279998779297,51.5519981384277,6387500,43.9923439025879
2017-09-28,51.2319984436035,51.7099990844727,50.6399993896484,51.4700012207031,4852500,43.9223823547363
2017-09-29,51.4300003051758,53.0800018310547,51.2639999389648,52.7620010375977,7229500,45.0249328613281
2017-10-02,53.0279998779297,53.439998626709,52.2999992370605,53.318000793457,4410000,45.4993782043457
2017-10-03,53.5900001525879,54.9480018615723,53.3419990539551,54.4339981079102,8959500,46.451732635498
2017-10-04,54.2200012207031,54.3400001525879,53.689998626709,54.1860008239746,8347000,46.2401008605957
2017-10-05,54.1860008239746,54.765998840332,53.6780014038086,54.6199989318848,4886500,46.6104431152344
2017-10-06,54.2980003356934,55.3660011291504,54.2980003356934,55.3380012512207,4739500,47.2231636047363
2017-10-09,55.3959999084473,55.4000015258789,54.5040016174316,55.1259994506836,4821500,47.0422668457031
2017-10-10,55.568000793457,55.576000213623,53.2560005187988,53.8660011291504,7641500,45.9670372009277
2017-10-11,53.560001373291,53.8419990539551,53.0839996337891,53.7599983215332,5290500,45.8765716552734
2017-10-12,53.8160018920898,54.9119987487793,53.8160018920898,54.3520011901855,4500000,46.3817558288574
2017-10-13,54.6539993286133,55.9580001831055,54.5639991760254,55.9300003051758,4855000,47.7283554077148
2017-10-16,56.4000015258789,56.6800003051758,55.931999206543,56.515998840332,6637500,48.2284278869629
2017-10-17,56.6399993896484,56.6780014038086,55.423999786377,55.9700012207031,5497000,47.7624893188477
2017-10-18,56.2000007629395,56.2019996643066,55.2820014953613,55.5460014343262,5286500,47.4006729125977
2017-10-19,55,55.9560012817383,54.6360015869141,55.3419990539551,3682000,47.2265815734863
2017-10-20,55.7999992370605,56.3919982910156,55.2560005187988,55.326000213623,3121500,47.2129287719727
2017-10-23,55.0859985351562,55.7019996643066,54.6020011901855,55.0180015563965,4194000,46.9500999450684
2017-10-24,55.2000007629395,56.7560005187988,54.7159996032715,56.1080017089844,5732500,47.8802528381348
2017-10-25,55.9980010986328,56.826000213623,54.3860015869141,55.0419998168945,7082000,46.9705696105957
2017-10-26,55.4000015258789,55.6619987487793,54.2360000610352,55.2120018005371,5829500,47.1156539916992
2017-10-27,55.3199996948242,56.8740005493164,54.8040008544922,56.7060012817383,7497500,48.3905715942383
2017-10-30,56.1679992675781,56.4739990234375,55.0200004577637,55.3019981384277,6369500,47.1924476623535
2017-10-31,55,56.5999984741211,54.9259986877441,56.3839988708496,4187500,48.1157836914062
2017-11-01,56.8160018920898,56.9220008850098,55.1119995117188,55.1940002441406,7687500,47.1002883911133
2017-11-02,55.1259994506836,56.4199981689453,54.4280014038086,55.2200012207031,4414500,47.1224746704102
2017-11-03,55.0019989013672,57.0880012512207,55.0019989013672,56.1040000915527,7e+06,47.876838684082
2017-11-06,60,62,59.5999984741211,61.9379997253418,15866000,52.855339050293
2017-11-07,61.7000007629395,62.3440017700195,61.1660003662109,61.318000793457,7137500,52.3262557983398
2017-11-08,61.2000007629395,64.1340026855469,61.0019989013672,62.8359985351562,7163000,53.6216506958008
2017-11-09,62.5060005187988,63.2980003356934,61.4039993286133,62.5719985961914,5526000,53.3963584899902
2017-11-10,61.9220008850098,62.1839981079102,60.4640007019043,60.5740013122559,9782500,51.6913604736328
2017-11-13,60.2299995422363,61.6980018615723,60.2000007629395,60.431999206543,5688000,51.5701866149902
2017-11-14,60.1220016479492,60.3740005493164,58.8400001525879,59.7120018005371,5341000,50.955753326416
2017-11-15,59.4020004272461,60.8580017089844,59.2000007629395,60.4939994812012,7695500,51.6230964660645
2017-11-16,62.1619987487793,66.4400024414062,61.0200004577637,65.2480010986328,18272000,55.6799468994141
2017-11-17,68,75.0199966430664,68,73.5,30248000,62.7218856811523
2017-11-20,72.4000015258789,72.5999984741211,67.7040023803711,68.8140029907227,17399000,58.7230415344238
2017-11-21,69.6999969482422,71.1800003051758,68.7799987792969,69,10954000,58.8817520141602
2017-11-22,68.8119964599609,71.0780029296875,68.8119964599609,69.5400009155273,10056000,59.3425636291504
2017-11-24,68.4000015258789,69.4000015258789,68.1500015258789,68.8420028686523,3529000,58.7469253540039
2017-11-27,68.1999969482422,68.6159973144531,66.5139999389648,66.7060012817383,4922500,56.9241600036621
2017-11-28,66.4800033569336,67.3160018920898,65.3000030517578,66.3980026245117,7322500,56.6613082885742
2017-11-29,66.1259994506836,66.2419967651367,63.6380004882812,64.8840026855469,8590500,55.3693313598633
2017-11-30,64.6119995117188,66.1620025634766,63.6399993896484,65.7419967651367,7594000,56.2263031005859
2017-12-01,64.9260025024414,65.7220001220703,63.6699981689453,64.7799987792969,5920500,55.4035339355469
2017-12-04,65.2020034790039,67.1760025024414,64.7419967651367,65.7819976806641,6715000,56.2605018615723
2017-12-05,65.1279983520508,65.5999984741211,63.2519989013672,63.5979995727539,6985500,54.3926200866699
2017-12-06,62.4020004272461,64.3000030517578,62.4000015258789,63.6559982299805,7331000,54.4422340393066
2017-12-07,64.1699981689453,64.7040023803711,63.3079986572266,64.0699996948242,5625000,54.7963027954102
2017-12-08,65.2900009155273,65.870002746582,64.0279998779297,64.302001953125,8501500,54.9947319030762
2017-12-11,65.0260009765625,68.984001159668,64.8379974365234,68.9540023803711,8863500,58.973388671875
2017-12-12,68.3619995117188,69.3399963378906,66.318000793457,68.9039993286133,6757500,58.9306182861328
2017-12-13,70,72.9020004272461,69.9020004272461,71.5599975585938,8152500,61.2021751403809
2017-12-14,71.0019989013672,72.7440032958984,70.9179992675781,71.286003112793,6473500,60.967830657959
2017-12-15,71.0299987792969,71.3099975585938,69.8239974975586,71.1579971313477,9314000,60.8583602905273
2017-12-18,72.2200012207031,73.9079971313477,72.0220031738281,72.6800003051758,6885000,62.1600799560547
2017-12-19,72.4820022583008,74.0699996948242,71.8000030517578,72.3740005493164,7534000,61.8983688354492
2017-12-20,72.3160018920898,72.6579971313477,71.1019973754883,72.4860000610352,4798500,61.9941482543945
2017-12-21,74.3280029296875,75.5279998779297,74.0240020751953,74.2720031738281,7250000,63.5216293334961
2017-12-22,75.1360015869141,75.2040023803711,72.6080017089844,73.1259994506836,3710000,62.5415115356445
2017-12-26,72.5699996948242,73.1999969482422,70.4660034179688,72.3079986572266,4225000,61.8419151306152
2017-12-27,72.4160003662109,72.7799987792969,71.6139984130859,72.3259963989258,2827000,61.857292175293
2017-12-28,72.286003112793,72.5640029907227,69.0419998168945,69.9899978637695,9304500,59.8594207763672
2017-12-29,69.7779998779297,70.0240020751953,67.536003112793,69.0139999389648,8368500,59.0246963500977
2018-01-02,69.5999984741211,71.0839996337891,68.7979965209961,69.6740036010742,9631500,59.5891647338867
2018-01-03,69.9980010986328,70.1139984130859,68.1559982299805,68.3980026245117,7184500,58.497859954834
2018-01-04,68.9499969482422,69.6019973754883,67.3199996948242,68.0019989013672,6269500,58.1591835021973
2018-01-05,69.9499969482422,70,68.2460021972656,68.8539962768555,7140000,58.8878364562988
2018-01-08,69.0619964599609,69.5940017700195,67.3239974975586,68.9540023803711,6262500,58.973388671875
2018-01-09,69.7900009155273,69.7979965209961,67.2679977416992,67.8099975585938,5281000,57.9949836730957
2018-01-10,67.5,67.5579986572266,66.5,66.9800033569336,4580000,57.2851219177246
2018-01-11,67.0920028686523,67.5920028686523,65.1559982299805,65.4800033569336,8984000,56.0022239685059
2018-01-12,65.9179992675781,66.4800033569336,64.8259963989258,65.765998840332,5285000,56.2468338012695
2018-01-16,66.4759979248047,66.9879989624023,64.0220031738281,64.4160003662109,8110000,55.092212677002
2018-01-17,64.7760009765625,65.5599975585938,64.4440002441406,64.879997253418,5157000,55.4890594482422
2018-01-18,65.0319976806641,65.0319976806641,63.3400001525879,64.4380035400391,6630500,55.1110420227051
2018-01-19,66.0299987792969,66.3899993896484,64.5999984741211,65.1100006103516,7069000,55.6857719421387
2018-01-22,65.1539993286133,66.3199996948242,64.1999969482422,66.3000030517578,5086500,56.7035369873047
2018-01-23,66.4759979248047,67.5380020141602,65.802001953125,66.9140014648438,6163000,57.2286605834961
2018-01-24,67.1019973754883,68.7539978027344,64.4240036010742,64.9260025024414,10023000,55.5284042358398
2018-01-25,65.4700012207031,66.4919967651367,65.0319976806641,65.9179992675781,5616500,56.3768196105957
2018-01-26,66.181999206543,68.2080001831055,66.1579971313477,67.181999206543,7286500,57.457878112793
2018-01-29,68.5999984741211,68.5999984741211,65.2519989013672,65.3399963378906,9695500,55.8824882507324
2018-01-30,64.6839981079102,65.2200012207031,63.3600006103516,64.5599975585938,5850000,55.2153816223145
2018-01-31,65.4440002441406,65.7060012817383,63.9980010986328,64.0319976806641,5287500,54.7638092041016
2018-02-01,63.6139984130859,64.4280014038086,62.6679992675781,63.2120018005371,5194000,54.0625
2018-02-02,63.0019989013672,64.2460021972656,62.3320007324219,63.4799995422363,5923500,54.2917098999023
2018-02-05,63,65.1800003051758,62.4900016784668,62.4900016784668,7673500,53.445011138916
2018-02-06,61.0960006713867,63.318000793457,60.9199981689453,62.7680015563965,8168500,53.6827545166016
2018-02-07,62.3740005493164,62.9539985656738,61.4179992675781,61.7999992370605,8770500,52.8548698425293
2018-02-08,58.8819999694824,63,57.8660011291504,57.9220008850098,15298500,49.5381927490234
2018-02-09,58.3440017700195,59.3300018310547,56.7680015563965,58.326000213623,12109500,49.883716583252
2018-02-12,58.6520004272461,59.2879981994629,57.5639991760254,58.9799995422363,5427500,50.4430465698242
2018-02-13,58.310001373291,60.4539985656738,58.2999992370605,60.0219993591309,4894500,51.334228515625
2018-02-14,59.9720001220703,61.523998260498,59.9000015258789,61.2099990844727,4231500,52.3502731323242
2018-02-15,61.9939994812012,62.2540016174316,60.8520011901855,61.9140014648438,4265000,52.9523735046387
2018-02-16,61.9560012817383,62.4199981689453,61.3520011901855,61.4879989624023,3317500,52.5880279541016
2018-02-20,60.8520011901855,62.6459999084473,60.7599983215332,62.1580009460449,5518500,53.161060333252
2018-02-21,62.7120018005371,63.242000579834,61.2719993591309,61.3499984741211,5948500,52.4699897766113
2018-02-22,61.5999984741211,62.673999786377,61.2000007629395,61.8880004882812,4223000,52.995792388916
2018-02-23,62.5400009155273,62.5999984741211,61.1160011291504,62.3279991149902,3786500,53.3725776672363
2018-02-26,62.5999984741211,63.3800010681152,61.5400009155273,61.7120018005371,4190000,52.845085144043
2018-02-27,61.5340003967285,61.7799987792969,58.8540000915527,59.2620010375977,6828500,50.7470970153809
2018-02-28,59.742000579834,60.0999984741211,58.5439987182617,58.6699981689453,5833500,50.2401580810547
2018-03-01,58.7999992370605,59.0419998168945,56.7999992370605,57.310001373291,7662500,49.0755653381348
2018-03-02,56.6339988708496,57.9379997253418,55.7999992370605,57.742000579834,7319500,49.4454956054688
2018-03-05,57.7999992370605,59.2379989624023,57.742000579834,58.9560012817383,5676500,50.4850692749023
2018-03-06,59.6759986877441,60.2939987182617,59.4140014648438,60.1399993896484,4597500,51.4989395141602
2018-03-07,59.423999786377,61.4560012817383,59.3400001525879,61.2639999389648,4686000,52.4614601135254
2018-03-08,61.7799987792969,62.8380012512207,61.4300003051758,62.689998626709,8654000,53.6825523376465
2018-03-09,62.8880004882812,63.757999420166,62.2560005187988,62.5060005187988,5171000,53.5249900817871
2018-03-12,62.5099983215332,63.5499992370605,62.3919982910156,62.8580017089844,4068000,53.826416015625
2018-03-13,62.9080009460449,63.4599990844727,61.2039985656738,62.3240013122559,4541000,53.3691368103027
2018-03-14,62.8660011291504,63.6360015869141,62.4420013427734,62.8339996337891,4651500,53.8058547973633
2018-03-15,63.576000213623,65.8000030517578,63.4000015258789,65.1159973144531,7635500,55.7599792480469
2018-03-16,64.8300018310547,65.6780014038086,64.6240005493164,65.3880004882812,8573500,55.9928932189941
2018-03-19,64.0139999389648,64.8720016479492,62.0559997558594,63.5900001525879,7013500,54.4532508850098
2018-03-20,63.5919990539551,64.0039978027344,62.2439994812012,62.9220008850098,3331500,53.8812294006348
2018-03-21,62.7599983215332,64.3659973144531,62.2000007629395,63.9539985656738,4696500,54.7649459838867
2018-03-22,62.4000015258789,62.9519996643066,59.9379997253418,60.5019989013672,7074500,51.8089256286621
2018-03-23,60.3720016479492,60.5620002746582,59.0699996948242,59.1319999694824,3489000,50.6357727050781
2018-03-26,60.5379981994629,60.5379981994629,57.9599990844727,59.476001739502,5164500,50.930347442627
2018-03-27,59.476001739502,59.476001739502,55.7879981994629,56.1520004272461,9163000,48.0839538574219
2018-03-28,56.515998840332,56.515998840332,54.1160011291504,54.9080009460449,10620000,47.0186920166016
2018-03-29,55.3359985351562,56.7760009765625,54.9620018005371,56.0779991149902,6507500,48.0205841064453
2018-04-02,56.3979988098145,57.1139984130859,54.5839996337891,55.1720008850098,3544500,47.2447547912598
2018-04-03,55.6440010070801,56.007999420166,53.8040008544922,54.2439994812012,6103500,46.4500885009766
2018-04-04,52.7960014343262,55.5800018310547,52.3759994506836,55.3919982910156,4920500,47.4331474304199
2018-04-05,55.6920013427734,56.5019989013672,55.2700004577637,55.6139984130859,4190000,47.6232604980469
2018-04-06,54.8419990539551,55.931999206543,54.0979995727539,54.5480003356934,3157500,46.7104225158691
2018-04-09,55.1339988708496,57.5180015563965,55.0400009155273,56.1020011901855,5208500,48.0411338806152
2018-04-10,57.4500007629395,57.8880004882812,55.6360015869141,56.4980010986328,5095000,48.3802375793457
2018-04-11,56.1440010070801,57.4020004272461,56.0019989013672,56.3479995727539,2534000,48.2517929077148
2018-04-12,55.1980018615723,55.75,54.4420013427734,55.1619987487793,6278500,47.2361869812012
2018-04-13,55.4000015258789,55.5499992370605,53.9720001220703,54.5979995727539,4354000,46.7532234191895
2018-04-16,54.3320007324219,55.1160011291504,53.757999420166,54.5359992980957,3621500,46.7001457214355
2018-04-17,54.4000015258789,56,54.2540016174316,55.6360015869141,3647500,47.6420860290527
2018-04-18,55.6020011901855,56.3880004882812,54.8380012512207,55.4440002441406,3872500,47.4776725769043
2018-04-19,55.1459999084473,55.273998260498,53.9500007629395,55.0279998779297,4555500,47.1214561462402
2018-04-20,54.4939994812012,54.5559997558594,52.4039993286133,53.2599983215332,8252000,45.6074829101562
2018-04-23,52.9879989624023,53.6399993896484,52.0639991760254,52.1559982299805,4471000,44.6621055603027
2018-04-24,52.3940010070801,52.484001159668,50.3660011291504,50.8199996948242,7718500,43.51806640625
2018-04-25,51.1720008850098,51.310001373291,49.689998626709,49.8139991760254,5931500,42.6566047668457
2018-04-26,50.5800018310547,51.1459999084473,50.0279998779297,50.1080017089844,4135000,42.9083709716797
2018-04-27,50.6520004272461,51.2000007629395,49.8359985351562,50.7859992980957,3182500,43.4889450073242
2018-04-30,51.1920013427734,52.1800003051758,51.1020011901855,51.4140014648438,3196500,44.0267219543457
2018-05-01,51.5219993591309,52.5139999389648,51.5040016174316,52.189998626709,2441500,44.6912117004395
2018-05-02,52.0699996948242,52.0999984741211,50.7999992370605,50.9539985656738,4289000,43.6328125
2018-05-03,50.7999992370605,51.2280006408691,49.75,49.8419990539551,5801500,42.6805877685547
2018-05-04,49.5999984741211,50.6619987487793,48.7980003356934,50.3139991760254,4877500,43.0847625732422
2018-05-07,50.6419982910156,51.3380012512207,50.5519981384277,51.1119995117188,3434000,43.7681045532227
2018-05-08,51.0999984741211,51.8720016479492,51.0359992980957,51.6319999694824,3514500,44.2133903503418
2018-05-09,51.5859985351562,52.3160018920898,51.5019989013672,51.9900016784668,3204000,44.5199508666992
2018-05-10,52.2700004577637,53.6139984130859,52.234001159668,53.3759994506836,4758500,45.7068099975586
2018-05-11,53.8979988098145,54,52.8959999084473,53.5400009155273,3559000,45.8472595214844
2018-05-14,53.8279991149902,54.2140007019043,53.3380012512207,53.9099998474121,4961500,46.1640892028809
2018-05-15,53.3699989318848,53.8600006103516,52.2280006408691,53.2700004577637,5254000,45.6160430908203
2018-05-16,53.3059997558594,53.8819999694824,52.7060012817383,53.2000007629395,9079500,45.556095123291
2018-05-17,50.1720008850098,50.439998626709,48.0139999389648,49.2319984436035,24785000,42.1582374572754
2018-05-18,48.6440010070801,49.8380012512207,48.6440010070801,49.265998840332,5483500,42.1873435974121
2018-05-21,49.3800010681152,49.5719985961914,46.2900009155273,46.7179985046387,10938500,40.0054588317871
2018-05-22,46.4939994812012,47.8979988098145,46.4939994812012,47.076000213623,6838000,40.3120040893555
2018-05-23,46.5999984741211,47.5480003356934,46.1759986877441,46.5060005187988,5686000,39.823917388916
2018-05-24,46.4179992675781,46.5480003356934,44.4640007019043,44.6059989929199,10477500,38.1969032287598
2018-05-25,44.7859992980957,46.0559997558594,44.6199989318848,45.7120018005371,8082500,39.1439933776855
2018-05-29,45.4300003051758,46.4799995422363,45.4000015258789,46.060001373291,8215000,39.4419975280762
2018-05-30,46.076000213623,46.173999786377,44.9640007019043,45.4020004272461,5658000,38.8785400390625
2018-05-31,45.2700004577637,45.7859992980957,45.1319999694824,45.6640014648438,5233000,39.1425437927246
2018-06-01,45.8600006103516,46.9679985046387,45.6199989318848,46.4959983825684,5420500,39.8557243347168
2018-06-04,46.9339981079102,47.7400016784668,46.7060012817383,47.4819984436035,6415000,40.7009124755859
2018-06-05,48,48,47.1020011901855,47.6699981689453,5504500,40.8620567321777
2018-06-06,47.6180000305176,48.1599998474121,46.8059997558594,47.5859985351562,5394000,40.7900619506836
2018-06-07,47.4939994812012,48.3380012512207,47.4099998474121,47.9259986877441,5381500,41.0815010070801
2018-06-08,47.3600006103516,48.7980003356934,46.7099990844727,48.7159996032715,5914500,41.7586898803711
2018-06-11,49.0559997558594,51.2099990844727,48.9739990234375,50.6399993896484,9945000,43.407901763916
2018-06-12,51.1399993896484,52.8699989318848,51.060001373291,51.4879989624023,9296500,44.1347923278809
2018-06-13,51.8019981384277,52.5579986572266,50.5499992370605,51.0419998168945,5359000,43.7525024414062
2018-06-14,50.8899993896484,51.2220001220703,50.2919998168945,51.007999420166,4479500,43.7233543395996
2018-06-15,50.3779983520508,51.1459999084473,50.0219993591309,50.976001739502,8591000,43.6959228515625
2018-06-18,50.1479988098145,50.5880012512207,49.7159996032715,50.4720001220703,4660500,43.2639007568359
2018-06-19,48.5940017700195,50.5,48.5439987182617,49.8380012512207,5324000,42.7204437255859
2018-06-20,50.6800003051758,51.2599983215332,49.6500015258789,50.9799995422363,4728000,43.6993446350098
2018-06-21,50.5219993591309,51.4360008239746,50.1160011291504,50.8380012512207,3436000,43.5776290893555
2018-06-22,51.242000579834,52.1699981689453,51.0139999389648,51.8800010681152,4806500,44.4708213806152
2018-06-25,50.8320007324219,51.2480010986328,49,49.6660003662109,6512000,42.5730018615723
2018-06-26,49.9099998474121,50.7000007629395,49.6020011901855,49.9959983825684,6041000,42.8558807373047
2018-06-27,50.1100006103516,50.4160003662109,48.4980010986328,48.7719993591309,4411000,41.8066864013672
2018-06-28,48.4020004272461,49.5320014953613,47.7459983825684,49.326000213623,4617000,42.2815589904785
2018-06-29,49.9440002441406,50.8839988708496,49.7200012207031,50.5340003967285,4653500,43.3170509338379
2018-07-02,49.8860015869141,50.3940010070801,49.523998260498,50.1300010681152,3838500,42.9707336425781
2018-07-03,51.5999984741211,51.7919998168945,49.8779983520508,49.9160003662109,3406000,42.7873001098633
2018-07-05,50.023998260498,51.2980003356934,49.9059982299805,51.2519989013672,4593000,43.9325065612793
2018-07-06,51.060001373291,52.5699996948242,51.0519981384277,52.2379989624023,5705500,44.777702331543
2018-07-09,53,53.9599990844727,52.7459983825684,53.5139999389648,5465500,45.871452331543
2018-07-10,53.5999984741211,54.0919990539551,52.5999984741211,53.0480003356934,3639500,45.4720077514648
2018-07-11,52.0439987182617,53.5019989013672,51.7999992370605,53.1040000915527,4240000,45.5200157165527
2018-07-12,53.4339981079102,53.6180000305176,52.7599983215332,53.4199981689453,3894000,45.7908782958984
2018-07-13,53.5979995727539,53.5979995727539,52.7760009765625,53.2220001220703,1741000,45.621166229248
2018-07-16,53.4360008239746,53.984001159668,52.9000015258789,53.6139984130859,2537000,45.9571762084961
2018-07-17,52.8400001525879,53.8300018310547,52.3040008544922,53.2840003967285,2690000,45.6743087768555
2018-07-18,53.3959999084473,53.3959999084473,51.6300010681152,52.3240013122559,3606000,44.8514060974121
2018-07-19,51.9700012207031,53.1300010681152,51.5639991760254,52.4220008850098,3118500,44.9354133605957
2018-07-20,52.9039993286133,53.2000007629395,52.4560012817383,52.8499984741211,2667000,45.3022880554199
2018-07-23,52.5359992980957,52.7299995422363,51.7060012817383,52.2560005187988,2526500,44.7931175231934
2018-07-24,52.8440017700195,53.2939987182617,52.6759986877441,52.7540016174316,2596500,45.2200088500977
2018-07-25,53.0940017700195,54.1279983520508,53.0320014953613,54.0719985961914,2136500,46.3497734069824
2018-07-26,53.2900009155273,53.757999420166,53.2299995422363,53.5299987792969,2139500,45.8851699829102
2018-07-27,53.2879981994629,53.6800003051758,52.2019996643066,52.9819984436035,2649000,45.4154357910156
2018-07-30,53.1199989318848,53.1199989318848,51.5099983215332,51.9220008850098,2707000,44.5068206787109
2018-07-31,51.2620010375977,51.7039985656738,49.9620018005371,51.5999984741211,3123000,44.2308006286621
2018-08-01,51.2960014343262,52.226001739502,51.0040016174316,51.7439994812012,1877000,44.3542404174805
2018-08-02,50.9080009460449,51.1559982299805,50.4160003662109,51.0060005187988,3913500,43.7216415405273
2018-08-03,50.9080009460449,52.068000793457,50.9080009460449,51.6259994506836,2641500,44.2530860900879
2018-08-06,51.4140014648438,51.8040008544922,51.2560005187988,51.5620002746582,2812500,44.1982307434082
2018-08-07,51.8219985961914,53.3600006103516,51.8219985961914,52.3079986572266,4378500,44.8376960754395
2018-08-08,52.0040016174316,52.523998260498,50.3240013122559,50.5940017700195,4876500,43.3684768676758
2018-08-09,47.5999984741211,48.3520011901855,44.7760009765625,45.0439987182617,20879000,38.6111030578613
2018-08-10,45.2000007629395,45.2099990844727,43.6440010070801,44.9339981079102,9062500,38.5168037414551
2018-08-13,44.7939987182617,44.9300003051758,42.7179985046387,43.1580009460449,11196000,36.994441986084
2018-08-14,42.6800003051758,42.9980010986328,41.1699981689453,41.6419982910156,10725500,35.6949462890625
2018-08-15,39.9959983825684,40.8279991149902,39.0740013122559,40.1300010681152,11772500,34.3988838195801
2018-08-16,40.0559997558594,40.939998626709,39.8479995727539,40.0499992370605,5993000,34.3303108215332
2018-08-17,39.8199996948242,41.6080017089844,39.7799987792969,41.326000213623,7199500,35.4240760803223
2018-08-20,41.7999992370605,42.5740013122559,41.560001373291,41.9720001220703,5192000,35.9778175354004
2018-08-21,42.1720008850098,42.7540016174316,42.1059989929199,42.2459983825684,3236000,36.2126922607422
2018-08-22,42.1360015869141,42.6399993896484,41.7400016784668,42.3160018920898,2466500,36.2726898193359
2018-08-23,42.2560005187988,42.6339988708496,41.1220016479492,41.1500015258789,3048500,35.3752174377441
2018-08-24,41.4119987487793,41.6940002441406,40.7700004577637,41.4980010986328,2910000,35.674373626709
2018-08-27,42.0460014343262,42.6259994506836,41.8400001525879,42.3559989929199,4418500,36.4119529724121
2018-08-28,42.7019996643066,42.9620018005371,41.726001739502,42.3139991760254,2521500,36.375862121582
2018-08-29,42.1860008239746,42.2760009765625,41.4420013427734,41.8919982910156,3638000,36.0130653381348
2018-08-30,41.2999992370605,41.318000793457,38.3639984130859,38.8779983520508,13425500,33.4220314025879
2018-08-31,38.1100006103516,39.810001373291,37.7760009765625,39.5419998168945,8485500,33.9928665161133
2018-09-04,39.2980003356934,39.8300018310547,38.0019989013672,39.4539985656738,6138000,33.9172096252441
2018-09-05,38.4020004272461,38.6459999084473,37.7439994812012,37.9500007629395,6342000,32.6242752075195
2018-09-06,37.8499984741211,38.8919982910156,37.8499984741211,38.2379989624023,4181000,32.8718566894531
2018-09-07,37.9080009460449,39.2939987182617,37.8359985351562,38.6699981689453,3180500,33.2432289123535
2018-09-10,38.2000007629395,38.4000015258789,37.5359992980957,37.6780014038086,4716000,32.3904342651367
2018-09-11,37.1339988708496,37.931999206543,36.9199981689453,37.757999420166,3150500,32.4592208862305
2018-09-12,37.5999984741211,38.7099990844727,36.9860000610352,38.318000793457,4671000,32.9406280517578
2018-09-13,39.0460014343262,40.4900016784668,38.9440002441406,40.3520011901855,6920500,34.6891784667969
2018-09-14,40.4000015258789,40.6100006103516,40.0880012512207,40.3860015869141,4333000,34.7184181213379
2018-09-17,39.568000793457,40.2900009155273,39.189998626709,39.673999786377,5057000,34.106330871582
2018-09-18,39.6520004272461,40.5219993591309,39.5260009765625,39.8019981384277,4496500,34.2163734436035
2018-09-19,39.8019981384277,41.2999992370605,39.7540016174316,40.939998626709,4917500,35.1946754455566
2018-09-20,41.2400016784668,43.3779983520508,40.7379989624023,42.6380004882812,6923500,36.6543807983398
2018-09-21,43.8019981384277,43.8559989929199,42.8300018310547,42.9500007629395,6793500,36.9225997924805
2018-09-24,41.9059982299805,42.6319999694824,41.6199989318848,42.0060005187988,3369000,36.1110649108887
2018-09-25,42.3079986572266,43.3320007324219,42.0480003356934,43.1100006103516,3140500,37.0601425170898
2018-09-26,43.4900016784668,44.6660003662109,43.2999992370605,44.3240013122559,4646500,38.1037712097168
2018-09-27,44.273998260498,45.1500015258789,43.6580009460449,45.1119995117188,7151500,38.7811851501465
