Index,META.Open,META.High,META.Low,META.Close,META.Volume,META.Adjusted
2017-10-06,170.25,172.369995117188,169.75,172.229995727539,13124500,171.422088623047
2017-10-09,172.699996948242,174.880004882812,172,172.5,14570400,171.690826416016
2017-10-10,173,173.199996948242,170.800003051758,171.589996337891,11341100,170.785110473633
2017-10-11,171.949996948242,172.779998779297,171.399993896484,172.740005493164,11283700,171.929702758789
2017-10-12,172.610000610352,173.850006103516,172.289993286133,172.550003051758,10351000,171.740600585938
2017-10-13,173.449996948242,174.649993896484,173.199996948242,173.740005493164,13658300,172.925018310547
2017-10-16,174.490005493164,175,174.059997558594,174.520004272461,11498800,173.701354980469
2017-10-17,174.710006713867,176.130004882812,174.360000610352,176.110000610352,15990100,175.283889770508
2017-10-18,176.649993896484,176.740005493164,175.75,176.029998779297,12752400,175.20426940918
2017-10-19,174.929992675781,176.029998779297,172.630004882812,174.559997558594,14048400,173.741149902344
2017-10-20,175.5,175.880004882812,174.630004882812,174.979995727539,12602200,174.159194946289
2017-10-23,175.199996948242,175.339996337891,171.25,171.270004272461,13852700,170.466598510742
2017-10-24,172.300003051758,173.240005493164,171.5,171.800003051758,12267900,170.994079589844
2017-10-25,171.899993896484,172.25,168.889999389648,170.600006103516,15868200,169.799728393555
2017-10-26,171.380004882812,172.289993286133,170.389999389648,170.630004882812,11833100,169.829574584961
2017-10-27,174.149993896484,178.210006713867,173.899993896484,177.880004882812,30285300,177.045562744141
2017-10-30,179.259994506836,180.690002441406,177.610000610352,179.869995117188,24353200,179.026229858398
2017-10-31,180.570007324219,180.800003051758,178.940002441406,180.059997558594,20174200,179.215347290039
2017-11-01,182.360000610352,182.899993896484,180.570007324219,182.660003662109,40918300,181.803161621094
2017-11-02,180.630004882812,181.940002441406,177.339996337891,178.919998168945,35529900,178.080703735352
2017-11-03,179.289993286133,179.860000610352,176.710006713867,178.919998168945,17822100,178.080703735352
2017-11-06,178.559997558594,180.449996948242,178.309997558594,180.169998168945,13312700,179.324844360352
2017-11-07,180.5,180.75,178.960006713867,180.25,12928200,179.40446472168
2017-11-08,179.789993286133,180.350006103516,179.110000610352,179.559997558594,10494100,178.717712402344
2017-11-09,178.309997558594,179.399993896484,177.089996337891,179.300003051758,12610300,178.458923339844
2017-11-10,178.350006103516,179.100006103516,177.960006713867,178.460006713867,11070200,177.62287902832
2017-11-13,177.5,179.039993286133,177.300003051758,178.770004272461,9523400,177.931427001953
2017-11-14,178.130004882812,178.970001220703,177.179992675781,178.070007324219,9585900,177.23469543457
2017-11-15,176.660003662109,178.570007324219,176.399993896484,177.949996948242,10253700,177.115249633789
2017-11-16,178.759994506836,179.830001831055,178.5,179.589996337891,15607600,178.74755859375
2017-11-17,179.300003051758,179.979995727539,178.899993896484,179,13018000,178.160339355469
2017-11-20,178.869995117188,179.5,178.100006103516,178.740005493164,10052400,177.901565551758
2017-11-21,179.149993896484,181.889999389648,178.990005493164,181.860000610352,14504000,181.006912231445
2017-11-22,181.300003051758,181.729995727539,180.440002441406,180.869995117188,10376300,180.021545410156
2017-11-24,180.399993896484,183.149993896484,180.289993286133,182.779998779297,9426300,181.922607421875
2017-11-27,182.559997558594,183.729995727539,181.990005493164,183.029998779297,12344500,182.171417236328
2017-11-28,183.509994506836,184.25,182.089996337891,182.419998168945,14379700,181.564300537109
2017-11-29,181.889999389648,181.970001220703,174,175.130004882812,41933500,174.308502197266
2017-11-30,176.850006103516,178.279998779297,175.199996948242,177.179992675781,25307600,176.348861694336
2017-12-01,176.029998779297,177.479995727539,172.339996337891,175.100006103516,20182500,174.27864074707
2017-12-04,176.289993286133,176.570007324219,170.789993286133,171.470001220703,24459400,170.665664672852
2017-12-05,170.449996948242,175.380004882812,169.009994506836,172.830001831055,20184900,172.019271850586
2017-12-06,172.5,176.770004272461,171.899993896484,176.059997558594,20255800,175.234115600586
2017-12-07,175.800003051758,180.389999389648,175.800003051758,180.139999389648,20404500,179.294998168945
2017-12-08,181.529998779297,182.279998779297,178.740005493164,179,19883800,178.160339355469
2017-12-11,179.300003051758,180.220001220703,178.800003051758,179.039993286133,13168600,178.200134277344
2017-12-12,178.600006103516,179.179992675781,176.600006103516,176.960006713867,16854100,176.129913330078
2017-12-13,177.300003051758,179.160003662109,177.25,178.300003051758,14615700,177.463607788086
2017-12-14,178.289993286133,180.360000610352,177.679992675781,178.389999389648,13591000,177.553192138672
2017-12-15,179.020004272461,180.490005493164,178.360000610352,180.179992675781,28463100,179.33479309082
2017-12-18,181.009994506836,181.300003051758,179.75,180.820007324219,17265400,179.971786499023
2017-12-19,179.949996948242,180.080001831055,178.220001220703,179.509994506836,14920600,178.667938232422
2017-12-20,179.809997558594,179.809997558594,177.360000610352,177.889999389648,11860500,177.055557250977
2017-12-21,177.940002441406,178.679992675781,177.050003051758,177.449996948242,11600700,176.617584228516
2017-12-22,177.139999389648,177.529998779297,176.229995727539,177.199996948242,8509500,176.368774414062
2017-12-26,176.630004882812,177,174.669998168945,175.990005493164,8897300,175.164443969727
2017-12-27,176.550003051758,178.440002441406,176.259994506836,177.619995117188,9496100,176.78678894043
2017-12-28,177.949996948242,178.940002441406,177.679992675781,177.919998168945,12220800,177.085388183594
2017-12-29,178,178.850006103516,176.460006713867,176.460006713867,10261500,175.632247924805
2018-01-02,177.679992675781,181.580001831055,177.550003051758,181.419998168945,18151900,180.568969726562
2018-01-03,181.880004882812,184.779998779297,181.330001831055,184.669998168945,16886600,183.803726196289
2018-01-04,184.899993896484,186.210006713867,184.100006103516,184.330001831055,13880900,183.46533203125
2018-01-05,185.589996337891,186.899993896484,184.929992675781,186.850006103516,13574500,185.973510742188
2018-01-08,187.199996948242,188.899993896484,186.330001831055,188.279998779297,17994700,187.396789550781
2018-01-09,188.699996948242,188.800003051758,187.100006103516,187.869995117188,12393100,186.988739013672
2018-01-10,186.940002441406,187.889999389648,185.630004882812,187.839996337891,10529900,186.958862304688
2018-01-11,188.399993896484,188.399993896484,187.380004882812,187.770004272461,9588600,186.889205932617
2018-01-12,178.059997558594,181.479995727539,177.399993896484,179.369995117188,77551300,178.528610229492
2018-01-16,181.5,181.75,178.039993286133,178.389999389648,36183800,177.553192138672
2018-01-17,179.259994506836,179.320007324219,175.800003051758,177.600006103516,27992400,176.76692199707
2018-01-18,178.130004882812,180.979995727539,177.080001831055,179.800003051758,23304900,178.956588745117
2018-01-19,180.850006103516,182.369995117188,180.169998168945,181.289993286133,26826500,180.439575195312
2018-01-22,180.800003051758,185.389999389648,180.410003662109,185.369995117188,21059500,184.500442504883
2018-01-23,186.050003051758,189.550003051758,185.550003051758,189.350006103516,25678800,188.461761474609
2018-01-24,189.889999389648,190.660003662109,186.520004272461,186.550003051758,24334500,185.674911499023
2018-01-25,187.949996948242,188.619995117188,186.600006103516,187.479995727539,17377700,186.600555419922
2018-01-26,187.75,190,186.809997558594,190,17759200,189.10871887207
2018-01-29,188.75,188.839996337891,185.630004882812,185.979995727539,20453200,185.107574462891
2018-01-30,187.619995117188,188.179992675781,181.839996337891,187.119995117188,20858600,186.242218017578
2018-01-31,188.369995117188,189.830001831055,185.220001220703,186.889999389648,43275100,186.013320922852
2018-02-01,188.220001220703,195.320007324219,187.889999389648,193.089996337891,54211300,192.18424987793
2018-02-02,192.039993286133,194.210006713867,189.979995727539,190.279998779297,26677500,189.387405395508
2018-02-05,186.929992675781,190.610000610352,180.610000610352,181.259994506836,33128200,180.409729003906
2018-02-06,178.570007324219,185.770004272461,177.740005493164,185.309997558594,37758500,184.440734863281
2018-02-07,184.149993896484,185.080001831055,179.949996948242,180.179992675781,27601900,179.33479309082
2018-02-08,181.009994506836,181.839996337891,171.479995727539,171.580001831055,38478300,170.775131225586
2018-02-09,174.759994506836,176.899993896484,167.179992675781,176.110000610352,39887600,175.283889770508
2018-02-12,177.059997558594,177.550003051758,171.839996337891,176.410003662109,32092100,175.582489013672
2018-02-13,175.619995117188,175.970001220703,173.100006103516,173.149993896484,21809400,172.337768554688
2018-02-14,173.449996948242,179.809997558594,173.210006713867,179.520004272461,28929700,178.67790222168
2018-02-15,180.5,180.5,176.839996337891,179.960006713867,20922100,179.115814208984
2018-02-16,178.990005493164,179.880004882812,176.300003051758,177.360000610352,20645300,176.528015136719
2018-02-20,175.770004272461,177.949996948242,175.110000610352,176.009994506836,21204900,175.184356689453
2018-02-21,176.710006713867,181.270004272461,176.399993896484,177.910003662109,23200800,177.075454711914
2018-02-22,178.699996948242,180.210006713867,177.410003662109,178.990005493164,18464200,178.150375366211
2018-02-23,179.899993896484,183.389999389648,179.509994506836,183.289993286133,19007300,182.430206298828
2018-02-26,184.580001831055,185.660003662109,183.220001220703,184.929992675781,17599700,184.062515258789
2018-02-27,184.449996948242,184.699996948242,181.460006713867,181.460006713867,15849800,180.608779907227
2018-02-28,182.300003051758,182.880004882812,178.139999389648,178.320007324219,18783000,177.483535766602
2018-03-01,179.009994506836,180.119995117188,174.410003662109,175.940002441406,23201600,175.114669799805
2018-03-02,173.289993286133,177.110000610352,172.990005493164,176.619995117188,20025900,175.791473388672
2018-03-05,176.199996948242,181.149993896484,175.889999389648,180.399993896484,16189300,179.553756713867
2018-03-06,181.779998779297,182.380004882812,179.110000610352,179.779998779297,15086800,178.936676025391
2018-03-07,178.740005493164,183.820007324219,178.070007324219,183.710006713867,19097300,182.848251342773
2018-03-08,183.559997558594,184.399993896484,181.449996948242,182.339996337891,17225900,181.484664916992
2018-03-09,183.910003662109,185.509994506836,183.210006713867,185.229995727539,18526300,184.361099243164
2018-03-12,185.229995727539,186.100006103516,184.220001220703,184.759994506836,15301200,183.893310546875
2018-03-13,185.610000610352,185.990005493164,181.110000610352,181.880004882812,18067500,181.026824951172
2018-03-14,182.600006103516,184.25,181.850006103516,184.190002441406,16821700,183.325988769531
2018-03-15,183.240005493164,184,182.190002441406,183.860000610352,15614300,182.997528076172
2018-03-16,184.490005493164,185.330001831055,183.410003662109,185.089996337891,24403400,184.221740722656
2018-03-19,177.009994506836,177.169998168945,170.059997558594,172.559997558594,88140100,171.750518798828
2018-03-20,167.470001220703,170.199996948242,161.949996948242,168.149993896484,129851800,167.361221313477
2018-03-21,164.800003051758,173.399993896484,163.300003051758,169.389999389648,106598800,168.595413208008
2018-03-22,166.130004882812,170.270004272461,163.720001220703,164.889999389648,73743000,164.116500854492
2018-03-23,165.440002441406,166.600006103516,159.020004272461,159.389999389648,53609700,158.642303466797
2018-03-26,160.820007324219,161.100006103516,149.020004272461,160.059997558594,126116600,159.309173583984
2018-03-27,156.309997558594,162.850006103516,150.75,152.220001220703,79117000,151.505950927734
2018-03-28,151.649993896484,155.880004882812,150.800003051758,153.029998779297,60029200,152.312149047852
2018-03-29,155.149993896484,161.419998168945,154.139999389648,159.789993286133,59434300,159.040420532227
2018-04-02,157.809997558594,159.199996948242,154.110000610352,155.389999389648,36796000,154.661087036133
2018-04-03,156.550003051758,157.389999389648,150.809997558594,156.110000610352,42543900,155.377700805664
2018-04-04,152.029998779297,155.559997558594,150.509994506836,155.100006103516,49885600,154.372467041016
2018-04-05,161.559997558594,161.570007324219,156.649993896484,159.339996337891,41449600,158.592544555664
2018-04-06,157.729995727539,161.419998168945,156.809997558594,157.199996948242,41644800,156.462600708008
2018-04-09,157.820007324219,160.529998779297,156.039993286133,157.929992675781,34915200,157.189147949219
2018-04-10,157.929992675781,165.979995727539,157.009994506836,165.039993286133,57889300,164.265808105469
2018-04-11,165.360000610352,168.649993896484,163.25,166.320007324219,56144600,165.539810180664
2018-04-12,166.979995727539,167.449996948242,163.100006103516,163.869995117188,38263000,163.101287841797
2018-04-13,164.580001831055,165.699996948242,163.770004272461,164.520004272461,19990600,163.748245239258
2018-04-16,165.720001220703,165.779998779297,163.389999389648,164.830001831055,18119400,164.056793212891
2018-04-17,165.830001831055,169,165.660003662109,168.660003662109,22743000,167.86882019043
2018-04-18,166.880004882812,168.119995117188,165.770004272461,166.360000610352,20969600,165.579635620117
2018-04-19,166.199996948242,168.330001831055,165.199996948242,168.100006103516,22235000,167.311462402344
2018-04-20,167.789993286133,168.429992675781,165.809997558594,166.279998779297,19119400,165.5
2018-04-23,167.270004272461,168.449996948242,165.089996337891,165.839996337891,23088100,165.062042236328
2018-04-24,165.429992675781,166.100006103516,158.190002441406,159.690002441406,35079900,158.94091796875
2018-04-25,160.139999389648,161.059997558594,156.190002441406,159.690002441406,41083600,158.94091796875
2018-04-26,173.220001220703,176.270004272461,170.800003051758,174.160003662109,77556900,173.343032836914
2018-04-27,176.809997558594,177.100006103516,172.600006103516,173.589996337891,29804700,172.775695800781
2018-04-30,173.789993286133,175.720001220703,171.710006713867,172,20750500,171.193161010742
2018-05-01,172,174.020004272461,170.229995727539,173.860000610352,26025900,173.044448852539
2018-05-02,174.25,178.080001831055,174.199996948242,176.070007324219,30424500,175.244064331055
2018-05-03,175.130004882812,176.119995117188,172.119995117188,174.020004272461,24026100,173.203689575195
2018-05-04,173.080001831055,176.979995727539,173.059997558594,176.610000610352,17677800,175.781539916992
2018-05-07,177.350006103516,179.5,177.169998168945,177.970001220703,18697200,177.135177612305
2018-05-08,178.25,179.039993286133,177.110000610352,178.919998168945,15577200,178.080703735352
2018-05-09,179.669998168945,183.009994506836,178.779998779297,182.660003662109,23282800,181.803161621094
2018-05-10,183.149993896484,186.130004882812,182.5,185.529998779297,21071400,184.659698486328
2018-05-11,184.850006103516,188.320007324219,184.179992675781,186.990005493164,21207800,186.112854003906
2018-05-14,187.710006713867,187.860000610352,186.199996948242,186.639999389648,15646700,185.76448059082
2018-05-15,184.880004882812,185.289993286133,183.199996948242,184.320007324219,15429400,183.455368041992
2018-05-16,183.699996948242,184.320007324219,182.660003662109,183.199996948242,16975500,182.340621948242
2018-05-17,182.679992675781,184.059997558594,182.220001220703,183.759994506836,14840700,182.898010253906
2018-05-18,183.490005493164,184.190002441406,182.610000610352,182.679992675781,13130500,181.823059082031
2018-05-21,183.770004272461,185.300003051758,183.130004882812,184.490005493164,13532900,183.624572753906
2018-05-22,184.929992675781,185.419998168945,183.429992675781,183.800003051758,12731400,182.937805175781
2018-05-23,182.5,186.910003662109,182.179992675781,186.899993896484,16628100,186.02326965332
2018-05-24,185.880004882812,186.800003051758,185.029998779297,185.929992675781,12354700,185.057830810547
2018-05-25,186.020004272461,186.330001831055,184.449996948242,184.919998168945,10965100,184.052536010742
2018-05-29,184.339996337891,186.809997558594,183.710006713867,185.740005493164,16398900,184.868713378906
2018-05-30,186.539993286133,188,185.25,187.669998168945,13736900,186.789672851562
2018-05-31,187.869995117188,192.720001220703,187.479995727539,191.779998779297,30782600,190.880386352539
2018-06-01,193.070007324219,194.550003051758,192.070007324219,193.990005493164,17307200,193.080001831055
2018-06-04,191.839996337891,193.979995727539,191.470001220703,193.279998779297,18939800,192.373336791992
2018-06-05,194.300003051758,195,192.619995117188,192.940002441406,15544300,192.034927368164
2018-06-06,191.029998779297,192.529998779297,189.110000610352,191.339996337891,22558900,190.442428588867
2018-06-07,190.75,190.970001220703,186.770004272461,188.179992675781,21503200,187.297241210938
2018-06-08,187.529998779297,189.479995727539,186.429992675781,189.100006103516,12677100,188.212966918945
2018-06-11,188.809997558594,192.600006103516,188.800003051758,191.539993286133,12928900,190.641510009766
2018-06-12,192.169998168945,193.279998779297,191.559997558594,192.399993896484,11562700,191.497451782227
2018-06-13,192.740005493164,194.5,191.910003662109,192.410003662109,15853800,191.507431030273
2018-06-14,193.100006103516,197.279998779297,192.910003662109,196.809997558594,19120900,195.886779785156
2018-06-15,195.789993286133,197.070007324219,194.639999389648,195.850006103516,21860900,194.931289672852
2018-06-18,194.800003051758,199.580001831055,194.130004882812,198.309997558594,16826000,197.379730224609
2018-06-19,196.240005493164,197.960006713867,193.789993286133,197.490005493164,19994000,196.563613891602
2018-06-20,199.100006103516,203.550003051758,198.809997558594,202,28230900,201.052444458008
2018-06-21,202.759994506836,203.389999389648,200.089996337891,201.5,19045700,200.554779052734
2018-06-22,201.160003662109,202.240005493164,199.309997558594,201.740005493164,17420200,200.793670654297
2018-06-25,200,200,193.110000610352,196.350006103516,25275100,195.428955078125
2018-06-26,197.600006103516,199.100006103516,196.229995727539,199,17897600,198.066528320312
2018-06-27,199.179992675781,200.75,195.800003051758,195.839996337891,18734400,194.921340942383
2018-06-28,195.179992675781,197.339996337891,193.259994506836,196.229995727539,18172400,195.309494018555
2018-06-29,197.320007324219,197.600006103516,193.960006713867,194.320007324219,15811600,193.408462524414
2018-07-02,193.369995117188,197.449996948242,192.220001220703,197.360000610352,13961600,196.434204101562
2018-07-03,194.550003051758,195.399993896484,192.520004272461,192.729995727539,13489500,191.825927734375
2018-07-05,194.740005493164,198.649993896484,194.029998779297,198.449996948242,19684200,197.519088745117
2018-07-06,198.449996948242,203.639999389648,197.699996948242,203.229995727539,19740100,202.276672363281
2018-07-09,204.929992675781,205.800003051758,202.119995117188,204.740005493164,18149400,203.779602050781
2018-07-10,204.5,204.910003662109,202.259994506836,203.539993286133,13190100,202.585220336914
2018-07-11,202.220001220703,204.5,201.75,202.539993286133,12927400,201.589920043945
2018-07-12,203.429992675781,207.080001831055,203.190002441406,206.919998168945,15454700,205.949340820312
2018-07-13,207.809997558594,208.429992675781,206.449996948242,207.320007324219,11486800,206.34748840332
2018-07-16,207.5,208.720001220703,206.839996337891,207.229995727539,11078200,206.257888793945
2018-07-17,204.899993896484,210.460006713867,204.839996337891,209.990005493164,15349900,209.004959106445
2018-07-18,209.820007324219,210.990005493164,208.440002441406,209.360000610352,15334900,208.3779296875
2018-07-19,208.770004272461,209.990005493164,207.759994506836,208.089996337891,11350400,207.113861083984
2018-07-20,208.850006103516,211.5,208.5,209.940002441406,16163900,208.955200195312
2018-07-23,210.580001831055,211.619995117188,208.800003051758,210.910003662109,16732000,209.920639038086
2018-07-24,215.110000610352,216.199996948242,212.600006103516,214.669998168945,28468700,213.663009643555
2018-07-25,215.720001220703,218.619995117188,214.270004272461,217.5,58954200,216.479736328125
2018-07-26,174.889999389648,180.130004882812,173.75,176.259994506836,169803700,175.433166503906
2018-07-27,179.869995117188,179.929992675781,173,174.889999389648,60073700,174.069610595703
2018-07-30,175.300003051758,175.300003051758,166.559997558594,171.059997558594,65280800,170.257568359375
2018-07-31,170.669998168945,174.240005493164,170,172.580001831055,40356500,171.770446777344
2018-08-01,173.929992675781,175.080001831055,170.899993896484,171.649993896484,34042100,170.844787597656
2018-08-02,170.679992675781,176.789993286133,170.270004272461,176.369995117188,32400000,175.542678833008
2018-08-03,177.690002441406,178.850006103516,176.149993896484,177.779998779297,24763400,176.946060180664
2018-08-06,178.970001220703,185.789993286133,178.380004882812,185.690002441406,49716200,184.818954467773
2018-08-07,186.5,188.300003051758,183.720001220703,183.809997558594,33398600,182.947769165039
2018-08-08,184.75,186.850006103516,183.759994506836,185.179992675781,22205200,184.311325073242
2018-08-09,185.850006103516,186.570007324219,182.479995727539,183.089996337891,19732100,182.231155395508
2018-08-10,182.039993286133,182.100006103516,179.419998168945,180.259994506836,21500400,179.414413452148
2018-08-13,180.100006103516,182.610000610352,178.899993896484,180.050003051758,17423300,179.20539855957
2018-08-14,180.710006713867,181.990005493164,178.619995117188,181.110000610352,19102000,180.260452270508
2018-08-15,179.339996337891,180.869995117188,174.779998779297,179.529998779297,33020200,178.687835693359
2018-08-16,180.419998168945,180.5,174.009994506836,174.699996948242,31351800,173.880493164062
2018-08-17,174.5,176.220001220703,172.039993286133,173.800003051758,24893200,172.984725952148
2018-08-20,174.039993286133,174.570007324219,170.910003662109,172.5,21518000,171.690826416016
2018-08-21,172.809997558594,174.169998168945,171.389999389648,172.619995117188,19578500,171.810241699219
2018-08-22,172.210006713867,174.240005493164,172.130004882812,173.639999389648,16894100,172.825485229492
2018-08-23,173.089996337891,175.550003051758,172.830001831055,172.899993896484,18053600,172.088943481445
2018-08-24,173.699996948242,174.820007324219,172.919998168945,174.649993896484,14631600,173.83073425293
2018-08-27,175.990005493164,178.669998168945,175.789993286133,177.460006713867,17921900,176.627578735352
2018-08-28,178.100006103516,178.240005493164,175.830001831055,176.259994506836,15910700,175.433166503906
2018-08-29,176.300003051758,176.789993286133,174.75,175.899993896484,18494100,175.074859619141
2018-08-30,175.899993896484,179.789993286133,175.699996948242,177.639999389648,24216500,176.806701660156
2018-08-31,177.149993896484,177.619995117188,174.979995727539,175.729995727539,18065200,174.905654907227
2018-09-04,173.5,173.889999389648,168.800003051758,171.160003662109,29809000,170.35710144043
2018-09-05,169.490005493164,171.130004882812,166.669998168945,167.179992675781,31226700,166.395782470703
2018-09-06,166.979995727539,166.979995727539,160,162.529998779297,41514800,161.767578125
2018-09-07,160.309997558594,164.630004882812,160.160003662109,163.039993286133,24300600,162.275177001953
2018-09-10,163.509994506836,165.009994506836,162.160003662109,164.179992675781,20197700,163.40983581543
2018-09-11,163.940002441406,167.190002441406,163.720001220703,165.940002441406,20457100,165.161605834961
2018-09-12,163.25,164.490005493164,161.800003051758,162,24078100,161.240081787109
2018-09-13,162,163.320007324219,160.860000610352,161.360000610352,25453800,160.603073120117
2018-09-14,161.720001220703,162.839996337891,160.339996337891,162.320007324219,21770400,161.558578491211
2018-09-17,161.919998168945,162.059997558594,159.770004272461,160.580001831055,21005300,159.826736450195
2018-09-18,159.389999389648,161.759994506836,158.869995117188,160.300003051758,22465200,159.548065185547
2018-09-19,160.080001831055,163.440002441406,159.479995727539,163.059997558594,19629000,162.29508972168
2018-09-20,164.5,166.449996948242,164.470001220703,166.020004272461,18936000,165.241226196289
2018-09-21,166.639999389648,167.25,162.809997558594,162.929992675781,45994800,162.165710449219
2018-09-24,161.029998779297,165.699996948242,160.880004882812,165.410003662109,19222800,164.634078979492
2018-09-25,161.990005493164,165.589996337891,161.149993896484,164.910003662109,27622800,164.136428833008
2018-09-26,164.300003051758,169.300003051758,164.210006713867,166.949996948242,25252200,166.166854858398
2018-09-27,167.550003051758,171.770004272461,167.210006713867,168.839996337891,27266900,168.047988891602
2018-09-28,168.330001831055,168.789993286133,162.559997558594,164.460006713867,34265600,163.688537597656
2018-10-01,163.029998779297,165.880004882812,161.259994506836,162.440002441406,26407700,161.678009033203
2018-10-02,161.580001831055,162.279998779297,158.669998168945,159.330001831055,36031000,158.582595825195
2018-10-03,160,163.660003662109,159.529998779297,162.429992675781,23109500,161.668045043945
2018-10-04,161.460006713867,161.460006713867,157.350006103516,158.850006103516,25739600,158.104843139648
2018-10-05,159.210006713867,160.899993896484,156.199996948242,157.330001831055,25744000,156.591979980469
2018-10-08,155.539993286133,158.339996337891,154.389999389648,157.25,24046000,156.512359619141
2018-10-09,157.690002441406,160.589996337891,157.419998168945,157.899993896484,18844400,157.159301757812
2018-10-10,156.820007324219,157.690002441406,151.309997558594,151.380004882812,30610000,150.669906616211
2018-10-11,150.130004882812,154.809997558594,149.160003662109,153.350006103516,35338900,152.630661010742
2018-10-12,156.729995727539,156.889999389648,151.300003051758,153.740005493164,25293500,153.018829345703
2018-10-15,153.320007324219,155.570007324219,152.550003051758,153.520004272461,15433500,152.799850463867
2018-10-16,155.399993896484,159.460006713867,155.009994506836,158.779998779297,19180100,158.035171508789
2018-10-17,159.559997558594,160.490005493164,157.949996948242,159.419998168945,17592000,158.672164916992
2018-10-18,158.509994506836,158.660003662109,153.279998779297,154.919998168945,21675100,154.193283081055
2018-10-19,155.860000610352,157.350006103516,153.550003051758,154.050003051758,19761300,153.327362060547
2018-10-22,154.759994506836,157.339996337891,154.460006713867,154.779998779297,15424700,154.053939819336
2018-10-23,151.220001220703,154.770004272461,150.850006103516,154.389999389648,19095000,153.665771484375
2018-10-24,154.279998779297,154.649993896484,145.600006103516,146.039993286133,27744600,145.354934692383
2018-10-25,147.729995727539,152.210006713867,147,150.949996948242,22105700,150.241912841797
2018-10-26,145.820007324219,149,143.800003051758,145.369995117188,31303300,144.688079833984
2018-10-29,148.5,148.830001831055,139.029998779297,142.089996337891,31336800,141.423461914062
2018-10-30,139.940002441406,146.639999389648,139.740005493164,146.220001220703,50528300,145.534103393555
2018-10-31,155,156.399993896484,148.960006713867,151.789993286133,60101300,151.07795715332
2018-11-01,151.520004272461,152.75,149.350006103516,151.75,25640800,151.038177490234
2018-11-02,151.800003051758,154.130004882812,148.960006713867,150.350006103516,24708700,149.644744873047
2018-11-05,150.100006103516,150.190002441406,147.440002441406,148.679992675781,15971200,147.982559204102
2018-11-06,149.309997558594,150.970001220703,148,149.940002441406,16667100,149.236633300781
2018-11-07,151.570007324219,153.009994506836,149.830001831055,151.529998779297,21877400,150.819183349609
2018-11-08,150.490005493164,150.940002441406,146.740005493164,147.869995117188,24145800,147.176345825195
2018-11-09,146.75,147.759994506836,144.070007324219,144.960006713867,17326900,144.280029296875
2018-11-12,144.479995727539,145.039993286133,140.490005493164,141.550003051758,18542100,140.886016845703
2018-11-13,142,144.880004882812,141.619995117188,142.160003662109,15141700,141.493133544922
2018-11-14,143.699996948242,145.580001831055,141.550003051758,144.220001220703,22068400,143.543487548828
2018-11-15,142.330001831055,144.839996337891,140.830001831055,143.850006103516,30320300,143.175216674805
2018-11-16,141.070007324219,141.770004272461,137.770004272461,139.529998779297,37250600,138.875457763672
2018-11-19,137.610000610352,137.75,131.210006713867,131.550003051758,44362700,130.932922363281
2018-11-20,127.029998779297,134.160003662109,126.849998474121,132.429992675781,41939500,131.808776855469
2018-11-21,134.399993896484,137.190002441406,134.130004882812,134.820007324219,25469700,134.187576293945
2018-11-23,133.649993896484,134.5,131.259994506836,131.729995727539,11886100,131.112060546875
2018-11-26,133,137,132.779998779297,136.380004882812,24263600,135.740249633789
2018-11-27,135.75,136.610000610352,133.710006713867,135,20750300,134.366729736328
2018-11-28,136.279998779297,136.789993286133,131.850006103516,136.759994506836,29847500,136.118453979492
2018-11-29,135.919998168945,139.990005493164,135.660003662109,138.679992675781,24238700,138.02946472168
2018-11-30,138.259994506836,140.970001220703,137.360000610352,140.610000610352,25732600,139.950408935547
2018-12-03,143,143.679992675781,140.759994506836,141.089996337891,24819200,140.428161621094
2018-12-04,140.729995727539,143.389999389648,137.160003662109,137.929992675781,30307400,137.282958984375
2018-12-06,133.820007324219,139.699996948242,133.669998168945,139.630004882812,28218100,138.975006103516
2018-12-07,139.25,140.869995117188,136.660003662109,137.419998168945,21195500,136.775360107422
2018-12-10,139.600006103516,143.050003051758,139.009994506836,141.850006103516,26422200,141.184600830078
2018-12-11,143.880004882812,143.880004882812,141.100006103516,142.080001831055,20300300,141.413513183594
2018-12-12,143.080001831055,147.190002441406,142.509994506836,144.5,23696900,143.822158813477
2018-12-13,145.570007324219,145.850006103516,143.190002441406,145.009994506836,18148600,144.329772949219
2018-12-14,143.339996337891,146.009994506836,142.509994506836,144.059997558594,21785800,143.384231567383
2018-12-17,143.080001831055,144.919998168945,138.419998168945,140.190002441406,24334000,139.532379150391
2018-12-18,141.080001831055,145.929992675781,139.830001831055,143.660003662109,24709100,142.986114501953
2018-12-19,141.210006713867,144.910003662109,132.5,133.240005493164,57404900,132.615005493164
2018-12-20,130.699996948242,135.570007324219,130,133.399993896484,40297900,132.774230957031
2018-12-21,133.389999389648,134.899993896484,123.419998168945,124.949996948242,56901500,124.363868713379
2018-12-24,123.099998474121,129.740005493164,123.019996643066,124.059997558594,22066000,123.478042602539
2018-12-26,126,134.240005493164,125.889999389648,134.179992675781,39723400,133.550582885742
2018-12-27,132.440002441406,134.990005493164,129.669998168945,134.520004272461,31202500,133.88899230957
2018-12-28,135.339996337891,135.919998168945,132.199996948242,133.199996948242,22627600,132.575149536133
2018-12-31,134.449996948242,134.639999389648,129.949996948242,131.089996337891,24625300,130.475067138672
2019-01-02,128.990005493164,137.509994506836,128.559997558594,135.679992675781,28146200,135.043533325195
