Index,SYGEU.JO.Open,SYGEU.JO.High,SYGEU.JO.Low,SYGEU.JO.Close,SYGEU.JO.Volume,SYGEU.JO.Adjusted
2020-11-05,6031.59619140625,6031.59619140625,6031.59619140625,6031.59619140625,0,6029.310546875
2020-11-06,5994.841796875,5994.841796875,5994.841796875,5994.841796875,0,5992.56982421875
2020-11-09,6229.72705078125,6229.72705078125,6229.72705078125,6229.72705078125,0,6227.3662109375
2020-11-10,6402.5048828125,6402.5048828125,6402.5048828125,6402.5048828125,0,6400.078125
2020-11-11,6435.56787109375,6435.56787109375,6435.56787109375,6435.56787109375,0,6433.12841796875
2020-11-12,6342.5830078125,6342.5830078125,6342.5830078125,6342.5830078125,0,6340.1787109375
2020-11-13,6362.84716796875,6362.84716796875,6362.84716796875,6362.84716796875,0,6360.435546875
2020-11-16,6318.97216796875,6318.97216796875,6318.97216796875,6318.97216796875,0,6316.578125
2020-11-17,6385.1640625,6385.1640625,6385.1640625,6385.1640625,0,6382.74365234375
2020-11-18,6412.02783203125,6412.02783203125,6412.02783203125,6412.02783203125,0,6409.59765625
2020-11-19,6370.751953125,6370.751953125,6370.751953125,6370.751953125,0,6368.33740234375
2020-11-20,6334.384765625,6334.384765625,6334.384765625,6334.384765625,0,6331.984375
2020-11-23,6356.5517578125,6356.5517578125,6356.5517578125,6356.5517578125,0,6354.14208984375
2020-11-24,6394.828125,6394.828125,6394.828125,6394.828125,0,6392.40478515625
2020-11-25,6405.31005859375,6405.31005859375,6405.31005859375,6405.31005859375,0,6402.8818359375
2020-11-26,6389.794921875,6389.794921875,6389.794921875,6389.794921875,0,6387.37255859375
2020-11-27,6468.619140625,6468.619140625,6468.619140625,6468.619140625,0,6466.1669921875
2020-11-30,6498.490234375,6498.490234375,6498.490234375,6498.490234375,0,6496.02783203125
2020-12-01,6499.5517578125,6499.5517578125,6499.5517578125,6499.5517578125,0,6497.08837890625
2020-12-02,6554.19189453125,6554.19189453125,6554.19189453125,6554.19189453125,0,6551.70703125
2020-12-03,6522.3759765625,6522.3759765625,6522.3759765625,6522.3759765625,0,6519.904296875
2020-12-04,6569.451171875,6569.451171875,6569.451171875,6569.451171875,0,6566.96142578125
2020-12-07,6514.2822265625,6514.2822265625,6514.2822265625,6514.2822265625,0,6511.8134765625
2020-12-08,6440.9150390625,6440.9150390625,6440.9150390625,6440.9150390625,0,6438.4736328125
2020-12-09,6410.72216796875,6410.72216796875,6410.72216796875,6410.72216796875,0,6408.29248046875
2020-12-10,6453.89697265625,6453.89697265625,6453.89697265625,6453.89697265625,0,6451.45068359375
2020-12-11,6420.046875,6420.046875,6420.046875,6420.046875,0,6417.6142578125
2020-12-14,6418.97802734375,6418.97802734375,6418.97802734375,6418.97802734375,0,6416.54541015625
2020-12-15,6407.43505859375,6407.43505859375,6407.43505859375,6407.43505859375,0,6405.0068359375
2020-12-17,6435.3271484375,6435.3271484375,6435.3271484375,6435.3271484375,0,6432.8876953125
2020-12-18,6343.48583984375,6343.48583984375,6343.48583984375,6343.48583984375,0,6341.0810546875
2020-12-21,6201.033203125,6201.033203125,6201.033203125,6201.033203125,0,6198.68310546875
2020-12-22,6268.47021484375,6268.47021484375,6268.47021484375,6268.47021484375,0,6266.0947265625
2020-12-23,6327.0009765625,6327.0009765625,6327.0009765625,6327.0009765625,0,6324.603515625
2020-12-24,6341.669921875,6341.669921875,6341.669921875,6341.669921875,0,6339.265625
2020-12-28,6425.13818359375,6425.13818359375,6425.13818359375,6425.13818359375,0,6422.703125
2020-12-29,6468.6181640625,6468.6181640625,6468.6181640625,6468.6181640625,0,6466.166015625
2020-12-30,6447.1640625,6447.1640625,6447.1640625,6447.1640625,0,6444.72021484375
2020-12-31,6415.578125,6415.578125,6415.578125,6415.578125,0,6413.14697265625
2021-01-04,6443.69677734375,6443.69677734375,6443.69677734375,6443.69677734375,0,6441.25439453125
2021-01-05,6568.2158203125,6568.2158203125,6568.2158203125,6568.2158203125,0,6565.7265625
2021-01-06,6728.27392578125,6728.27392578125,6728.27392578125,6728.27392578125,0,6725.7236328125
2021-01-07,6869.66796875,6869.66796875,6869.66796875,6869.66796875,0,6867.06396484375
2021-01-08,6858.53076171875,6858.53076171875,6858.53076171875,6858.53076171875,0,6855.93115234375
2021-01-11,6862.31396484375,6862.31396484375,6862.31396484375,6862.31396484375,0,6859.71240234375
2021-01-12,6783.80517578125,6783.80517578125,6783.80517578125,6783.80517578125,0,6781.23388671875
2021-01-13,6726.2021484375,6726.2021484375,6726.2021484375,6726.2021484375,0,6723.78369140625
2021-01-14,6700.43310546875,6700.43310546875,6700.43310546875,6700.43310546875,0,6698.0244140625
2021-01-15,6649.83984375,6649.83984375,6649.83984375,6649.83984375,0,6647.44921875
2021-01-18,6623.5068359375,6623.5068359375,6623.5068359375,6623.5068359375,0,6621.12548828125
2021-01-19,6544.2158203125,6544.2158203125,6544.2158203125,6544.2158203125,0,6541.86279296875
2021-01-20,6554.15576171875,6554.15576171875,6554.15576171875,6554.15576171875,0,6551.798828125
2021-01-21,6537.70703125,6537.70703125,6537.70703125,6537.70703125,0,6535.3564453125
2021-01-22,6632.77099609375,6632.77099609375,6632.77099609375,6632.77099609375,0,6630.38623046875
2021-01-25,6582.06201171875,6582.06201171875,6582.06201171875,6582.06201171875,0,6579.69580078125
2021-01-26,6610.7001953125,6610.7001953125,6610.7001953125,6610.7001953125,0,6608.32373046875
2021-01-27,6525.3740234375,6525.3740234375,6525.3740234375,6525.3740234375,0,6523.02783203125
2021-01-28,6551.7548828125,6551.7548828125,6551.7548828125,6551.7548828125,0,6549.39892578125
2021-01-29,6387.7421875,6387.7421875,6387.7421875,6387.7421875,0,6385.4453125
2021-02-01,6453.64990234375,6453.64990234375,6453.64990234375,6453.64990234375,0,6451.32958984375
2021-02-02,6495.69384765625,6495.69384765625,6495.69384765625,6495.69384765625,0,6493.35888671875
2021-02-03,6516.8349609375,6516.8349609375,6516.8349609375,6516.8349609375,0,6514.4921875
2021-02-04,6609.99609375,6609.99609375,6609.99609375,6609.99609375,0,6607.61962890625
2021-02-05,6571.23779296875,6571.23779296875,6571.23779296875,6571.23779296875,0,6568.87548828125
2021-02-08,6589.51513671875,6589.51513671875,6589.51513671875,6589.51513671875,0,6587.146484375
2021-02-09,6557.40087890625,6557.40087890625,6557.40087890625,6557.40087890625,0,6555.04296875
2021-02-10,6531.13818359375,6531.13818359375,6531.13818359375,6531.13818359375,0,6528.78955078125
2021-02-11,6539.93798828125,6539.93798828125,6539.93798828125,6539.93798828125,0,6537.5869140625
2021-02-12,6543.56982421875,6543.56982421875,6543.56982421875,6543.56982421875,0,6541.216796875
2021-02-15,6563.6171875,6563.6171875,6563.6171875,6563.6171875,0,6561.25732421875
2021-02-16,6619.64599609375,6619.64599609375,6619.64599609375,6619.64599609375,0,6617.26611328125
2021-02-17,6573.47705078125,6573.47705078125,6573.47705078125,6573.47705078125,0,6571.11376953125
2021-02-18,6543.544921875,6543.544921875,6543.544921875,6543.544921875,0,6541.19189453125
2021-02-19,6625.41015625,6625.41015625,6625.41015625,6625.41015625,0,6623.02783203125
2021-02-22,6640.201171875,6640.201171875,6640.201171875,6640.201171875,0,6637.8134765625
2021-02-23,6551.4599609375,6551.4599609375,6551.4599609375,6551.4599609375,0,6549.1044921875
2021-02-24,6581.826171875,6581.826171875,6581.826171875,6581.826171875,0,6579.4599609375
2021-02-25,6721.2041015625,6721.2041015625,6721.2041015625,6721.2041015625,0,6718.78759765625
2021-02-26,6708.85498046875,6708.85498046875,6708.85498046875,6708.85498046875,0,6706.443359375
2021-03-01,6686.1220703125,6686.1220703125,6686.1220703125,6686.1220703125,0,6683.71826171875
2021-03-02,6737.5390625,6737.5390625,6737.5390625,6737.5390625,0,6735.11669921875
2021-03-03,6743.994140625,6743.994140625,6743.994140625,6743.994140625,0,6741.56982421875
2021-03-04,6761.43798828125,6761.43798828125,6761.43798828125,6761.43798828125,0,6759.00732421875
2021-03-05,6759.75390625,6759.75390625,6759.75390625,6759.75390625,0,6757.32421875
2021-03-08,6932.2431640625,6932.2431640625,6932.2431640625,6932.2431640625,0,6929.75048828125
2021-03-09,6968.1982421875,6968.1982421875,6968.1982421875,6968.1982421875,0,6965.693359375
2021-03-10,6918.26904296875,6918.26904296875,6918.26904296875,6918.26904296875,0,6915.78173828125
2021-03-11,6879.2119140625,6879.2119140625,6879.2119140625,6879.2119140625,0,6876.73876953125
2021-03-12,6873.46923828125,6873.46923828125,6873.46923828125,6873.46923828125,0,6870.998046875
2021-03-15,6840.56689453125,6840.56689453125,6840.56689453125,6840.56689453125,0,6838.107421875
2021-03-16,6833.22607421875,6833.22607421875,6833.22607421875,6833.22607421875,0,6830.76904296875
2021-03-17,6851.01416015625,6851.01416015625,6851.01416015625,6851.01416015625,0,6848.55078125
2021-03-18,6837.64697265625,6837.64697265625,6837.64697265625,6837.64697265625,0,6835.1884765625
2021-03-19,6760.2177734375,6760.2177734375,6760.2177734375,6760.2177734375,0,6757.78759765625
2021-03-23,6712.212890625,6712.212890625,6712.212890625,6712.212890625,0,6709.80029296875
2021-03-24,6768.76220703125,6768.76220703125,6768.76220703125,6768.76220703125,0,6766.32861328125
2021-03-25,6822.0869140625,6822.0869140625,6822.0869140625,6822.0869140625,0,6819.63427734375
2021-03-26,6874.80078125,6874.80078125,6874.80078125,6874.80078125,0,6872.32861328125
2021-03-29,6866.2421875,6866.2421875,6866.2421875,6866.2421875,0,6863.7734375
2021-03-30,6892.47802734375,6892.47802734375,6892.47802734375,6892.47802734375,0,6890.00048828125
2021-03-31,6826.80908203125,6826.80908203125,6826.80908203125,6826.80908203125,0,6824.35498046875
2021-04-01,6821.8779296875,6821.8779296875,6821.8779296875,6821.8779296875,0,6819.42529296875
2021-04-06,6867.97509765625,6867.97509765625,6867.97509765625,6867.97509765625,0,6865.505859375
2021-04-07,6859.39892578125,6859.39892578125,6859.39892578125,6859.39892578125,0,6856.93212890625
2021-04-08,6893.3408203125,6893.3408203125,6893.3408203125,6893.3408203125,0,6890.8623046875
2021-04-09,6937.7939453125,6937.7939453125,6937.7939453125,6937.7939453125,0,6935.298828125
2021-04-12,6904.08984375,6904.08984375,6904.08984375,6904.08984375,0,6901.607421875
2021-04-13,6921.423828125,6921.423828125,6921.423828125,6921.423828125,0,6918.935546875
2021-04-14,6884.81201171875,6884.81201171875,6884.81201171875,6884.81201171875,0,6882.3369140625
2021-04-15,6804.43115234375,6804.43115234375,6804.43115234375,6804.43115234375,0,6801.9853515625
2021-04-16,6949.69384765625,6949.69384765625,6949.69384765625,6949.69384765625,0,6947.1953125
2021-04-19,6910.4150390625,6910.4150390625,6910.4150390625,6910.4150390625,0,6907.93017578125
2021-04-20,6817.13818359375,6817.13818359375,6817.13818359375,6817.13818359375,0,6814.6875
2021-04-21,6846.56591796875,6846.56591796875,6846.56591796875,6846.56591796875,0,6844.10400390625
2021-04-22,6931.3330078125,6931.3330078125,6931.3330078125,6931.3330078125,0,6928.8408203125
2021-04-23,6950.89013671875,6950.89013671875,6950.89013671875,6950.89013671875,0,6948.390625
2021-04-26,6957.38720703125,6957.38720703125,6957.38720703125,6957.38720703125,0,6954.8857421875
2021-04-28,6980.56884765625,6980.56884765625,6980.56884765625,6980.56884765625,0,6978.05908203125
2021-04-29,6964.77490234375,6964.77490234375,6964.77490234375,6964.77490234375,0,6962.27099609375
2021-04-30,6989.9521484375,6989.9521484375,6989.9521484375,6989.9521484375,0,6987.43896484375
2021-05-03,7002.0400390625,7002.0400390625,7002.0400390625,7002.0400390625,0,6999.52294921875
2021-05-04,6885.07080078125,6885.07080078125,6885.07080078125,6885.07080078125,0,6882.595703125
2021-05-05,6963.56591796875,6963.56591796875,6963.56591796875,6963.56591796875,0,6961.06201171875
2021-05-06,6926.34619140625,6926.34619140625,6926.34619140625,6926.34619140625,0,6923.85595703125
2021-05-07,6968.60107421875,6968.60107421875,6968.60107421875,6968.60107421875,0,6966.095703125
2021-05-10,6936.90283203125,6936.90283203125,6936.90283203125,6936.90283203125,0,6934.40869140625
2021-05-11,6795.7177734375,6795.7177734375,6795.7177734375,6795.7177734375,0,6793.27490234375
2021-05-12,6767.8828125,6767.8828125,6767.8828125,6767.8828125,0,6765.44921875
2021-05-13,6809.23681640625,6809.23681640625,6809.23681640625,6809.23681640625,0,6806.7890625
2021-05-14,6969.53076171875,6969.53076171875,6969.53076171875,6969.53076171875,0,6967.02490234375
2021-05-17,6949.1669921875,6949.1669921875,6949.1669921875,6949.1669921875,0,6946.66845703125
2021-05-18,6928.408203125,6928.408203125,6928.408203125,6928.408203125,0,6925.9169921875
2021-05-19,6835.77490234375,6835.77490234375,6835.77490234375,6835.77490234375,0,6833.31689453125
2021-05-20,6920.51416015625,6920.51416015625,6920.51416015625,6920.51416015625,0,6918.02587890625
2021-05-21,6922.6181640625,6922.6181640625,6922.6181640625,6922.6181640625,0,6920.12890625
2021-05-24,6949.72412109375,6949.72412109375,6949.72412109375,6949.72412109375,0,6947.2255859375
2021-05-25,6934.8310546875,6934.8310546875,6934.8310546875,6934.8310546875,0,6932.33740234375
2021-05-26,6878.912109375,6878.912109375,6878.912109375,6878.912109375,0,6876.43896484375
2021-05-27,6872.46923828125,6872.46923828125,6872.46923828125,6872.46923828125,0,6869.998046875
2021-05-28,6922.48388671875,6922.48388671875,6922.48388671875,6922.48388671875,0,6919.99462890625
2021-05-31,6862.1259765625,6862.1259765625,6862.1259765625,6862.1259765625,0,6859.658203125
2021-06-01,6945.33203125,6945.33203125,6945.33203125,6945.33203125,0,6942.83447265625
2021-06-02,6900.4521484375,6900.4521484375,6900.4521484375,6900.4521484375,0,6897.97119140625
2021-06-03,6819.93115234375,6819.93115234375,6819.93115234375,6819.93115234375,0,6817.47900390625
2021-06-04,6797.38818359375,6797.38818359375,6797.38818359375,6797.38818359375,0,6794.94482421875
2021-06-07,6837.56884765625,6837.56884765625,6837.56884765625,6837.56884765625,0,6835.1103515625
2021-06-08,6861.5888671875,6861.5888671875,6861.5888671875,6861.5888671875,0,6859.1220703125
2021-06-09,6893.84521484375,6893.84521484375,6893.84521484375,6893.84521484375,0,6891.3662109375
2021-06-10,6880.34423828125,6880.34423828125,6880.34423828125,6880.34423828125,0,6877.87060546875
2021-06-11,6925.20703125,6925.20703125,6925.20703125,6925.20703125,0,6922.716796875
2021-06-14,6955.326171875,6955.326171875,6955.326171875,6955.326171875,0,6952.82568359375
2021-06-15,7022.08984375,7022.08984375,7022.08984375,7022.08984375,0,7019.56494140625
2021-06-17,7069.7919921875,7069.7919921875,7069.7919921875,7069.7919921875,0,7067.25048828125
2021-06-18,6996.01416015625,6996.01416015625,6996.01416015625,6996.01416015625,0,6993.4990234375
2021-06-21,7063.68603515625,7063.68603515625,7063.68603515625,7063.68603515625,0,7061.14697265625
2021-06-22,7133.4248046875,7133.4248046875,7133.4248046875,7133.4248046875,0,7130.859375
2021-06-23,6997.7822265625,6997.7822265625,6997.7822265625,6997.7822265625,0,6995.26611328125
2021-06-24,7100.18212890625,7100.18212890625,7100.18212890625,7100.18212890625,0,7097.62890625
2021-06-25,7033.64306640625,7033.64306640625,7033.64306640625,7033.64306640625,0,7031.1142578125
2021-06-28,7018.12890625,7018.12890625,7018.12890625,7018.12890625,0,7015.60595703125
2021-06-29,7087.47705078125,7087.47705078125,7087.47705078125,7087.47705078125,0,7084.9287109375
2021-06-30,6968.94580078125,6968.94580078125,6968.94580078125,6968.94580078125,0,6966.4404296875
2021-07-01,7078.5068359375,7078.5068359375,7078.5068359375,7078.5068359375,0,7075.96142578125
2021-07-02,7012.73486328125,7012.73486328125,7012.73486328125,7012.73486328125,0,7010.2138671875
2021-07-05,6994.98095703125,6994.98095703125,6994.98095703125,6994.98095703125,0,6992.4658203125
2021-07-06,6979.8427734375,6979.8427734375,6979.8427734375,6979.8427734375,0,6977.3330078125
2021-07-07,7009.35595703125,7009.35595703125,7009.35595703125,7009.35595703125,0,7006.8359375
2021-07-08,6875.68310546875,6875.68310546875,6875.68310546875,6875.68310546875,0,6873.2109375
2021-07-09,6964.4619140625,6964.4619140625,6964.4619140625,6964.4619140625,0,6961.9580078125
2021-07-12,7091.72998046875,7091.72998046875,7091.72998046875,7091.72998046875,0,7089.18017578125
2021-07-13,7161.6728515625,7161.6728515625,7161.6728515625,7161.6728515625,0,7159.09765625
2021-07-14,7085.6640625,7085.6640625,7085.6640625,7085.6640625,0,7083.11669921875
2021-07-15,6996.91796875,6996.91796875,6996.91796875,6996.91796875,0,6994.40283203125
2021-07-16,6892.83984375,6892.83984375,6892.83984375,6892.83984375,0,6890.3623046875
2021-07-19,6752.8232421875,6752.8232421875,6752.8232421875,6752.8232421875,0,6750.3955078125
2021-07-20,6847.455078125,6847.455078125,6847.455078125,6847.455078125,0,6844.9931640625
2021-07-21,6978.97802734375,6978.97802734375,6978.97802734375,6978.97802734375,0,6976.46875
2021-07-22,7051.06005859375,7051.06005859375,7051.06005859375,7051.06005859375,0,7048.525390625
2021-07-23,7176.94677734375,7176.94677734375,7176.94677734375,7176.94677734375,0,7174.3662109375
2021-07-26,7210.4150390625,7210.4150390625,7210.4150390625,7210.4150390625,0,7207.82177734375
2021-07-27,7147.2890625,7147.2890625,7147.2890625,7147.2890625,0,7144.71923828125
2021-07-28,7212.0498046875,7212.0498046875,7212.0498046875,7212.0498046875,0,7209.4560546875
2021-07-29,7151.2841796875,7151.2841796875,7151.2841796875,7151.2841796875,0,7148.71240234375
2021-07-30,7118.2919921875,7118.2919921875,7118.2919921875,7118.2919921875,0,7115.73193359375
2021-08-02,7058.64208984375,7058.64208984375,7058.64208984375,7058.64208984375,0,7056.1044921875
2021-08-03,7031.1318359375,7031.1318359375,7031.1318359375,7031.1318359375,0,7028.60400390625
2021-08-04,7076.29296875,7076.29296875,7076.29296875,7076.29296875,0,7073.7490234375
2021-08-05,7103.26416015625,7103.26416015625,7103.26416015625,7103.26416015625,0,7100.7099609375
2021-08-06,7229.3271484375,7229.3271484375,7229.3271484375,7229.3271484375,0,7226.7275390625
2021-08-10,7298.65478515625,7298.65478515625,7298.65478515625,7298.65478515625,0,7296.02978515625
2021-08-11,7283.52978515625,7283.52978515625,7283.52978515625,7283.52978515625,0,7280.91064453125
2021-08-12,7355.5380859375,7355.5380859375,7355.5380859375,7355.5380859375,0,7352.89306640625
2021-08-13,7365.7021484375,7365.7021484375,7365.7021484375,7365.7021484375,0,7363.05322265625
2021-08-16,7343.51806640625,7343.51806640625,7343.51806640625,7343.51806640625,0,7340.87744140625
2021-08-17,7384.2001953125,7384.2001953125,7384.2001953125,7384.2001953125,0,7381.544921875
2021-08-18,7364.27880859375,7364.27880859375,7364.27880859375,7364.27880859375,0,7361.63037109375
2021-08-19,7332.08984375,7332.08984375,7332.08984375,7332.08984375,0,7329.453125
2021-08-20,7442.22412109375,7442.22412109375,7442.22412109375,7442.22412109375,0,7439.54833984375
2021-08-23,7451.80078125,7451.80078125,7451.80078125,7451.80078125,0,7449.12109375
2021-08-24,7386.2822265625,7386.2822265625,7386.2822265625,7386.2822265625,0,7383.62548828125
2021-08-25,7374.69677734375,7374.69677734375,7374.69677734375,7374.69677734375,0,7372.044921875
2021-08-26,7343.39599609375,7343.39599609375,7343.39599609375,7343.39599609375,0,7340.75537109375
2021-08-27,7310.02587890625,7310.02587890625,7310.02587890625,7310.02587890625,0,7307.39697265625
2021-08-30,7255.7861328125,7255.7861328125,7255.7861328125,7255.7861328125,0,7253.1767578125
2021-08-31,7187.43212890625,7187.43212890625,7187.43212890625,7187.43212890625,0,7184.84765625
2021-09-01,7225.2021484375,7225.2021484375,7225.2021484375,7225.2021484375,0,7222.603515625
2021-09-02,7250.77978515625,7250.77978515625,7250.77978515625,7250.77978515625,0,7248.171875
2021-09-03,7146.501953125,7146.501953125,7146.501953125,7146.501953125,0,7143.93212890625
2021-09-06,7196.94189453125,7196.94189453125,7196.94189453125,7196.94189453125,0,7194.35302734375
2021-09-07,7183.35791015625,7183.35791015625,7183.35791015625,7183.35791015625,0,7180.77490234375
2021-09-08,7059.14892578125,7059.14892578125,7059.14892578125,7059.14892578125,0,7056.611328125
2021-09-09,6994.3818359375,6994.3818359375,6994.3818359375,6994.3818359375,0,6991.86767578125
2021-09-10,7004.68896484375,7004.68896484375,7004.68896484375,7004.68896484375,0,7002.17041015625
2021-09-13,7013.1650390625,7013.1650390625,7013.1650390625,7013.1650390625,0,7010.6435546875
2021-09-14,7092.3759765625,7092.3759765625,7092.3759765625,7092.3759765625,0,7089.82568359375
2021-09-15,7090.10498046875,7090.10498046875,7090.10498046875,7090.10498046875,0,7087.5556640625
2021-09-16,7187.7939453125,7187.7939453125,7187.7939453125,7187.7939453125,0,7185.208984375
2021-09-17,7165.94189453125,7165.94189453125,7165.94189453125,7165.94189453125,0,7163.365234375
2021-09-20,7032.6748046875,7032.6748046875,7032.6748046875,7032.6748046875,0,7030.14599609375
2021-09-21,7171.14306640625,7171.14306640625,7171.14306640625,7171.14306640625,0,7168.564453125
2021-09-22,7194.7060546875,7194.7060546875,7194.7060546875,7194.7060546875,0,7192.1181640625
2021-09-23,7241.6298828125,7241.6298828125,7241.6298828125,7241.6298828125,0,7239.025390625
2021-09-27,7319.5,7319.5,7319.5,7319.5,0,7316.86767578125
2021-09-28,7179.77685546875,7179.77685546875,7179.77685546875,7179.77685546875,0,7177.1953125
2021-09-29,7219.658203125,7219.658203125,7219.658203125,7219.658203125,0,7217.0615234375
2021-09-30,7084.22119140625,7084.22119140625,7084.22119140625,7084.22119140625,0,7081.673828125
2021-10-01,6993.14892578125,6993.14892578125,6993.14892578125,6993.14892578125,0,6990.634765625
2021-10-04,7020.0009765625,7020.0009765625,7020.0009765625,7020.0009765625,0,7017.47705078125
2021-10-05,7130.9169921875,7130.9169921875,7130.9169921875,7130.9169921875,0,7128.3525390625
2021-10-06,7012.244140625,7012.244140625,7012.244140625,7012.244140625,0,7009.72314453125
2021-10-07,7083.72705078125,7083.72705078125,7083.72705078125,7083.72705078125,0,7081.1796875
2021-10-08,7062.55615234375,7062.55615234375,7062.55615234375,7062.55615234375,0,7060.01708984375
2021-10-11,7085.85693359375,7085.85693359375,7085.85693359375,7085.85693359375,0,7083.3095703125
2021-10-12,7041.06591796875,7041.06591796875,7041.06591796875,7041.06591796875,0,7038.53466796875
2021-10-13,7036.06494140625,7036.06494140625,7036.06494140625,7036.06494140625,0,7033.53515625
2021-10-14,7151.81884765625,7151.81884765625,7151.81884765625,7151.81884765625,0,7149.2470703125
2021-10-15,7125.787109375,7125.787109375,7125.787109375,7125.787109375,0,7123.224609375
2021-10-18,7104.58984375,7104.58984375,7104.58984375,7104.58984375,0,7102.03515625
2021-10-19,7084.14013671875,7084.14013671875,7084.14013671875,7084.14013671875,0,7081.5927734375
2021-10-20,7051.884765625,7051.884765625,7051.884765625,7051.884765625,0,7049.349609375
2021-10-21,7070.7548828125,7070.7548828125,7070.7548828125,7070.7548828125,0,7068.21240234375
2021-10-22,7229.09521484375,7229.09521484375,7229.09521484375,7229.09521484375,0,7226.49560546875
2021-10-25,7196.23291015625,7196.23291015625,7196.23291015625,7196.23291015625,0,7193.64453125
2021-10-26,7297.6689453125,7297.6689453125,7297.6689453125,7297.6689453125,0,7295.0439453125
2021-10-27,7391.10400390625,7391.10400390625,7391.10400390625,7391.10400390625,0,7388.4462890625
2021-10-28,7503.6171875,7503.6171875,7503.6171875,7503.6171875,0,7500.91845703125
2021-10-29,7509.5390625,7509.5390625,7509.5390625,7509.5390625,0,7506.83837890625
2021-11-02,7703.2958984375,7703.2958984375,7703.2958984375,7703.2958984375,0,7700.5263671875
2021-11-03,7743.2451171875,7743.2451171875,7743.2451171875,7743.2451171875,0,7740.46142578125
2021-11-04,7641.962890625,7641.962890625,7641.962890625,7641.962890625,0,7639.21484375
2021-11-05,7645.712890625,7645.712890625,7645.712890625,7645.712890625,0,7642.9638671875
2021-11-08,7573.2509765625,7573.2509765625,7573.2509765625,7573.2509765625,0,7570.5283203125
2021-11-09,7599.65380859375,7599.65380859375,7599.65380859375,7599.65380859375,0,7596.92138671875
2021-11-10,7727.85009765625,7727.85009765625,7727.85009765625,7727.85009765625,0,7725.0712890625
2021-11-11,7636.416015625,7636.416015625,7636.416015625,7636.416015625,0,7633.669921875
2021-11-12,7678.4150390625,7678.4150390625,7678.4150390625,7678.4150390625,0,7675.65380859375
2021-11-15,7654.30078125,7654.30078125,7654.30078125,7654.30078125,0,7651.548828125
2021-11-16,7800.30517578125,7800.30517578125,7800.30517578125,7800.30517578125,0,7797.50048828125
2021-11-17,7744.412109375,7744.412109375,7744.412109375,7744.412109375,0,7741.6279296875
2021-11-18,7812.02880859375,7812.02880859375,7812.02880859375,7812.02880859375,0,7809.2197265625
2021-11-19,7774.5859375,7774.5859375,7774.5859375,7774.5859375,0,7771.79052734375
2021-11-22,7724.2880859375,7724.2880859375,7724.2880859375,7724.2880859375,0,7721.5107421875
2021-11-23,7690.76806640625,7690.76806640625,7690.76806640625,7690.76806640625,0,7688.0029296875
2021-11-24,7650.76318359375,7650.76318359375,7650.76318359375,7650.76318359375,0,7648.0126953125
2021-11-25,7683.35302734375,7683.35302734375,7683.35302734375,7683.35302734375,0,7680.58984375
2021-11-26,7542.9130859375,7542.9130859375,7542.9130859375,7542.9130859375,0,7540.20068359375
2021-11-29,7545.11083984375,7545.11083984375,7545.11083984375,7545.11083984375,0,7542.3974609375
2021-11-30,7360.34912109375,7360.34912109375,7360.34912109375,7360.34912109375,0,7357.70263671875
2021-12-01,7532.18408203125,7532.18408203125,7532.18408203125,7532.18408203125,0,7529.4755859375
2021-12-02,7409.62890625,7409.62890625,7409.62890625,7409.62890625,0,7406.9638671875
2021-12-03,7444.18408203125,7444.18408203125,7444.18408203125,7444.18408203125,0,7441.50732421875
2021-12-06,7436.56103515625,7436.56103515625,7436.56103515625,7436.56103515625,0,7433.88671875
2021-12-07,7670.6201171875,7670.6201171875,7670.6201171875,7670.6201171875,0,7667.86181640625
2021-12-08,7566.60107421875,7566.60107421875,7566.60107421875,7566.60107421875,0,7563.88037109375
2021-12-09,7616.1259765625,7616.1259765625,7616.1259765625,7616.1259765625,0,7613.38720703125
2021-12-10,7622.58984375,7622.58984375,7622.58984375,7622.58984375,0,7619.8486328125
2021-12-13,7585.52978515625,7585.52978515625,7585.52978515625,7585.52978515625,0,7582.8017578125
2021-12-14,7561.58203125,7561.58203125,7561.58203125,7561.58203125,0,7558.86328125
2021-12-15,7603.86181640625,7603.86181640625,7603.86181640625,7603.86181640625,0,7601.12744140625
2021-12-17,7469.7119140625,7469.7119140625,7469.7119140625,7469.7119140625,0,7467.02587890625
2021-12-20,7337.59716796875,7337.59716796875,7337.59716796875,7337.59716796875,0,7334.95849609375
2021-12-21,7489.10107421875,7489.10107421875,7489.10107421875,7489.10107421875,0,7486.408203125
2021-12-22,7597.47900390625,7597.47900390625,7597.47900390625,7597.47900390625,0,7594.74658203125
2021-12-23,7573.2578125,7573.2578125,7573.2578125,7573.2578125,0,7570.53515625
2021-12-24,7521.546875,7521.546875,7521.546875,7521.546875,0,7518.84228515625
2021-12-28,7721.79296875,7721.79296875,7721.79296875,7721.79296875,0,7719.0166015625
2021-12-29,7773.18408203125,7773.18408203125,7773.18408203125,7773.18408203125,0,7770.38916015625
2021-12-30,7830.5380859375,7830.5380859375,7830.5380859375,7830.5380859375,0,7827.72265625
2021-12-31,7830.55908203125,7830.55908203125,7830.55908203125,7830.55908203125,0,7827.74365234375
2022-01-03,7807.7470703125,7807.7470703125,7807.7470703125,7807.7470703125,0,7804.93994140625
2022-01-04,7920.125,7920.125,7920.125,7920.125,0,7917.27685546875
2022-01-05,7860.3408203125,7860.3408203125,7860.3408203125,7860.3408203125,0,7857.5146484375
