Index,VOO.Open,VOO.High,VOO.Low,VOO.Close,VOO.Volume,VOO.Adjusted
2020-12-08,337.890014648438,340.700012207031,337.850006103516,340.160003662109,1948200,318.109161376953
2020-12-09,340.790008544922,340.929992675781,336.260009765625,337.140014648438,2545800,315.284912109375
2020-12-10,335.739990234375,338,334.839996337891,336.980010986328,2738600,315.135314941406
2020-12-11,335.309997558594,336.799987792969,333.769989013672,336.549987792969,2387900,314.733215332031
2020-12-14,338.760009765625,339.790008544922,334.890014648438,335.010009765625,2654600,313.29296875
2020-12-15,337.640014648438,339.640014648438,336.239990234375,339.640014648438,2757400,317.622833251953
2020-12-16,339.829986572266,341.040008544922,338.959991455078,340.160003662109,2943200,318.109161376953
2020-12-17,341.769989013672,342.25,340.959991455078,342.010009765625,2627000,319.839172363281
2020-12-18,342.390014648438,342.5,338.700012207031,340.640014648438,6025700,318.557983398438
2020-12-21,336.829986572266,340.380004882812,334.109985351562,339.589996337891,3918100,317.576080322266
2020-12-22,338.470001220703,338.549987792969,336.470001220703,337.540008544922,2371900,316.949798583984
2020-12-23,338.540008544922,339.75,337.690002441406,337.809997558594,3682200,317.203369140625
2020-12-24,338.369995117188,339.179992675781,337.769989013672,339.160003662109,1447500,318.470947265625
2020-12-28,341.739990234375,342.459991455078,341.089996337891,342.109985351562,2798800,321.241027832031
2020-12-29,343.630004882812,343.769989013672,340.869995117188,341.390014648438,2555500,320.56494140625
2020-12-30,342.279998779297,342.910003662109,341.570007324219,341.850006103516,2009100,320.996856689453
2020-12-31,341.820007324219,344.369995117188,341.230010986328,343.690002441406,3507000,322.724670410156
2021-01-04,345.019989013672,345.089996337891,335.369995117188,339.029998779297,5402600,318.348907470703
2021-01-05,338.399993896484,342.390014648438,338.390014648438,341.260009765625,3299700,320.44287109375
2021-01-06,339.790008544922,346.5,339.299987792969,343.329986572266,4805000,322.386566162109
2021-01-07,345.739990234375,349.200012207031,345.540008544922,348.459991455078,3638900,327.203582763672
2021-01-08,349.880004882812,350.619995117188,346.640014648438,350.420013427734,3758500,329.044128417969
2021-01-11,347.359985351562,349.820007324219,347.200012207031,348.130004882812,2975000,326.893768310547
2021-01-12,348.299987792969,349.149993896484,345.970001220703,348.160003662109,2298400,326.921936035156
2021-01-13,348.109985351562,350.059997558594,347.320007324219,349.029998779297,3039900,327.738861083984
2021-01-14,349.850006103516,350.320007324219,347.549987792969,347.850006103516,3497400,326.630828857422
2021-01-15,346.269989013672,347.059997558594,343.529998779297,345.369995117188,3622100,324.302124023438
2021-01-19,347.799987792969,348.589996337891,346.359985351562,348.100006103516,3433800,326.865631103516
2021-01-20,350.320007324219,353.709991455078,349.970001220703,352.829986572266,2920600,331.307067871094
2021-01-21,353.459991455078,353.839996337891,352.299987792969,353.160003662109,2580800,331.616943359375
2021-01-22,351.380004882812,353.040008544922,350.989990234375,351.899993896484,1812200,330.433746337891
2021-01-25,352.709991455078,353.679992675781,347.970001220703,353.329986572266,3549000,331.776641845703
2021-01-26,354.230010986328,354.649993896484,352.600006103516,352.799987792969,2430200,331.278900146484
2021-01-27,349.540008544922,349.559997558594,341.989990234375,344.239990234375,5010400,323.241088867188
2021-01-28,345.970001220703,351.070007324219,345.579986572266,347.130004882812,3432200,325.954772949219
2021-01-29,345.309997558594,346.220001220703,338.570007324219,340.179992675781,5803600,319.428771972656
2021-02-01,343.630004882812,346.850006103516,341.399993896484,345.769989013672,3334000,324.677734375
2021-02-02,349.049987792969,352.339996337891,349,350.739990234375,2955200,329.344573974609
2021-02-03,351.700012207031,352.799987792969,349.880004882812,351.089996337891,3392800,329.673156738281
2021-02-04,352.119995117188,355.040008544922,351.920013427734,355.019989013672,1988300,333.363433837891
2021-02-05,356.899993896484,357.130004882812,355.320007324219,356.440002441406,2091800,334.696838378906
2021-02-08,357.920013427734,359.070007324219,357.059997558594,359.070007324219,3371100,337.166442871094
2021-02-09,358.220001220703,359.329986572266,357.769989013672,358.779998779297,1891200,336.894073486328
2021-02-10,360.529998779297,360.609985351562,356.299987792969,358.640014648438,2400000,336.762603759766
2021-02-11,359.709991455078,360.100006103516,356.839996337891,359.220001220703,2237200,337.307312011719
2021-02-12,358.450012207031,361.190002441406,358.359985351562,361.049987792969,2144500,339.025634765625
2021-02-16,362.149993896484,362.369995117188,359.980010986328,360.709991455078,4408500,338.706420898438
2021-02-17,359.029998779297,360.970001220703,357.920013427734,360.790008544922,3211800,338.781524658203
2021-02-18,358.239990234375,359.929992675781,356.489990234375,359.25,3010500,337.335418701172
2021-02-19,360.470001220703,360.709991455078,358.140014648438,358.589996337891,2487100,336.715667724609
2021-02-22,355.839996337891,358.190002441406,355.559997558594,355.769989013672,3291000,334.067779541016
2021-02-23,353.690002441406,357.559997558594,349.529998779297,356.220001220703,5251100,334.490325927734
2021-02-24,355.149993896484,360.579986572266,354.200012207031,360.160003662109,3301200,338.18994140625
2021-02-25,359.029998779297,360.269989013672,350.079986572266,351.519989013672,7049200,330.076995849609
2021-02-26,353.470001220703,354.470001220703,347.709991455078,349.589996337891,7579500,328.264678955078
2021-03-01,354.549987792969,359.390014648438,354.5,358.119995117188,3721100,336.274383544922
2021-03-02,358.380004882812,358.630004882812,355.160003662109,355.350006103516,5462600,333.673309326172
2021-03-03,354.700012207031,355.640014648438,350.559997558594,350.660003662109,6317600,329.269439697266
2021-03-04,350.489990234375,353.019989013672,341.920013427734,346.339996337891,6604500,325.212921142578
2021-03-05,349.769989013672,353.730010986328,342.589996337891,352.690002441406,8721300,331.175598144531
2021-03-08,353.630004882812,356.399993896484,350.660003662109,350.959991455078,5663500,329.551177978516
2021-03-09,354.75,358.459991455078,354.230010986328,355.869995117188,6075100,334.161590576172
2021-03-10,358.299987792969,359.839996337891,356.880004882812,358.070007324219,7231400,336.227447509766
2021-03-11,360.660003662109,363.760009765625,360.160003662109,361.850006103516,3340700,339.776947021484
2021-03-12,360.5,362.450012207031,359.670013427734,362.359985351562,4847300,340.255676269531
2021-03-15,362.670013427734,364.75,360.450012207031,364.459991455078,3154800,342.227630615234
2021-03-16,365.119995117188,365.779998779297,363.25,364.049987792969,3698400,341.842590332031
2021-03-17,362.829986572266,366.049987792969,361.619995117188,365.239990234375,5011600,342.960052490234
2021-03-18,362.730010986328,364.760009765625,359.279998779297,359.869995117188,5067500,337.917602539062
2021-03-19,359.649993896484,361.170013427734,357.140014648438,359.230010986328,5382800,337.316589355469
2021-03-22,359.790008544922,363.5,359.760009765625,362.070007324219,3417600,339.983459472656
2021-03-23,361.529998779297,362.940002441406,358.510009765625,359.410003662109,4954600,337.485748291016
2021-03-24,360.709991455078,362.269989013672,357.420013427734,357.420013427734,4099000,335.617095947266
2021-03-25,356.079986572266,360.239990234375,354.140014648438,359.429992675781,5487300,337.504425048828
2021-03-26,359.369995117188,364.369995117188,358.75,364.010009765625,3322600,343.010345458984
2021-03-29,362.570007324219,364.679992675781,361.109985351562,363.790008544922,3143300,342.803039550781
2021-03-30,362.559997558594,363.470001220703,361.269989013672,362.859985351562,3696200,341.926727294922
2021-03-31,363.390014648438,365.820007324219,363.390014648438,364.299987792969,7470300,343.283630371094
2021-04-01,366.200012207031,368.290008544922,366.029998779297,368.160003662109,5132000,346.920989990234
2021-04-05,370.890014648438,374.070007324219,370.809997558594,373.470001220703,3764100,351.924560546875
2021-04-06,373.040008544922,374.329986572266,372.670013427734,373.260009765625,3583500,351.726806640625
2021-04-07,373.140014648438,374.079986572266,372.720001220703,373.730010986328,2768900,352.169647216797
2021-04-08,374.970001220703,375.559997558594,374.059997558594,375.549987792969,3949400,353.884643554688
2021-04-09,375.420013427734,378.399993896484,375.329986572266,378.25,2627500,356.428833007812
2021-04-12,377.700012207031,378.649993896484,377.079986572266,378.420013427734,2747500,356.589111328125
2021-04-13,378.369995117188,380.119995117188,377.920013427734,379.450012207031,2985500,357.559692382812
2021-04-14,379.459991455078,380.510009765625,377.700012207031,378.230010986328,3691100,356.410003662109
2021-04-15,380.329986572266,382.540008544922,380.279998779297,382.290008544922,3573800,360.235809326172
2021-04-16,383.559997558594,384.149993896484,382.190002441406,383.630004882812,3252500,361.498474121094
2021-04-19,382.619995117188,383.089996337891,380.369995117188,381.739990234375,3945700,359.717498779297
2021-04-20,380.489990234375,381.160003662109,377.470001220703,378.940002441406,4106700,357.0791015625
2021-04-21,378.279998779297,382.670013427734,378.140014648438,382.5,3640100,360.433715820312
2021-04-22,382.320007324219,383.119995117188,377.959991455078,378.989990234375,3965000,357.126159667969
2021-04-23,379.570007324219,384.459991455078,379.459991455078,383.029998779297,3781100,360.933074951172
2021-04-26,383.730010986328,384.450012207031,383.320007324219,383.859985351562,3125200,361.715270996094
2021-04-27,384.200012207031,384.380004882812,382.720001220703,383.739990234375,3370600,361.602081298828
2021-04-28,384.100006103516,385.170013427734,383.239990234375,383.559997558594,3960400,361.432525634766
2021-04-29,386.399993896484,386.739990234375,382.809997558594,386.119995117188,4209900,363.844848632812
2021-04-30,383.910003662109,384.760009765625,382.730010986328,383.570007324219,5219200,361.441955566406
2021-05-03,385.559997558594,385.940002441406,383.959991455078,384.440002441406,4180800,362.261779785156
2021-05-04,382.519989013672,382.959991455078,378.450012207031,382.100006103516,5485600,360.056762695312
2021-05-05,383.720001220703,383.910003662109,381.440002441406,382.170013427734,4410700,360.122741699219
2021-05-06,382.260009765625,385.369995117188,380.269989013672,385.279998779297,4737300,363.053314208984
2021-05-07,386.019989013672,388.679992675781,385.329986572266,388.029998779297,3516600,365.644653320312
2021-05-10,388.410003662109,388.660003662109,384.089996337891,384.230010986328,5942700,362.06396484375
2021-05-11,379.75,381.739990234375,376.950012207031,380.859985351562,7081500,358.888305664062
2021-05-12,378.040008544922,379.269989013672,372.130004882812,372.730010986328,7707400,351.227325439453
2021-05-13,374.209991455078,379.049987792969,374.170013427734,377.160003662109,7179100,355.401763916016
2021-05-14,379.809997558594,383.790008544922,379.809997558594,382.950012207031,5167900,360.857788085938
2021-05-17,381.899993896484,382.75,380,382.029998779297,3781600,359.990783691406
2021-05-18,382.25,382.470001220703,378.540008544922,378.730010986328,3128300,356.881195068359
2021-05-19,374.059997558594,377.839996337891,372.619995117188,377.730010986328,5086300,355.938873291016
2021-05-20,378.570007324219,382.989990234375,378.450012207031,381.760009765625,4776700,359.736358642578
2021-05-21,383.230010986328,384.450012207031,381.010009765625,381.470001220703,3567500,359.463134765625
2021-05-24,383.690002441406,386.399993896484,383.440002441406,385.320007324219,2962500,363.091003417969
2021-05-25,386.399993896484,386.760009765625,383.940002441406,384.510009765625,4031800,362.327728271484
2021-05-26,385.089996337891,385.75,384.070007324219,385.209991455078,2642700,362.987365722656
2021-05-27,386.279998779297,386.779998779297,385.320007324219,385.380004882812,3015900,363.147583007812
2021-05-28,387.029998779297,387.269989013672,385.940002441406,386.130004882812,3370100,363.854248046875
2021-06-01,388.5,388.619995117188,385.380004882812,385.829986572266,4389000,363.571594238281
2021-06-02,386.450012207031,387.239990234375,385.470001220703,386.480010986328,3209200,364.184112548828
2021-06-03,384.170013427734,386.109985351562,382.700012207031,385.010009765625,3391000,362.798889160156
2021-06-04,386.809997558594,388.799987792969,386.760009765625,388.5,2628100,366.087493896484
2021-06-07,388.519989013672,388.690002441406,387.25,388.170013427734,2500600,365.776580810547
2021-06-08,389,389.079986572266,386.440002441406,388.230010986328,2386600,365.833160400391
2021-06-09,389.079986572266,389.130004882812,387.410003662109,387.619995117188,2968100,365.258331298828
2021-06-10,388.859985351562,390.359985351562,387.579986572266,389.410003662109,2611800,366.945037841797
2021-06-11,390,390.200012207031,388.730010986328,390.089996337891,2241500,367.585815429688
2021-06-14,390.209991455078,391.070007324219,389,391.070007324219,2252200,368.509338378906
2021-06-15,391.149993896484,391.200012207031,389.410003662109,390.25,2405000,367.736572265625
2021-06-16,390.420013427734,390.579986572266,386.019989013672,388.109985351562,4194300,365.720031738281
2021-06-17,387.619995117188,388.910003662109,385.5,387.970001220703,4065300,365.588134765625
2021-06-18,384.790008544922,385.380004882812,382.519989013672,382.820007324219,5211100,360.735229492188
2021-06-21,384.5,388.380004882812,383.649993896484,388.179992675781,4389800,365.786010742188
2021-06-22,388.239990234375,391.089996337891,387.470001220703,390.239990234375,2705400,367.727142333984
2021-06-23,390.350006103516,391.140014648438,389.700012207031,389.820007324219,2404200,367.331359863281
2021-06-24,391.890014648438,392.519989013672,391.670013427734,392.049987792969,2987800,369.432708740234
2021-06-25,392.899993896484,393.920013427734,392.540008544922,393.5,2862800,370.799133300781
2021-06-28,394.029998779297,394.450012207031,392.829986572266,394.320007324219,2418500,371.571807861328
2021-06-29,393.350006103516,393.940002441406,392.660003662109,393.160003662109,2927600,371.735382080078
2021-06-30,392.720001220703,394.130004882812,392.720001220703,393.519989013672,3795900,372.075714111328
2021-07-01,394.299987792969,395.850006103516,394.209991455078,395.739990234375,3414500,374.174713134766
2021-07-02,396.850006103516,399.049987792969,396.529998779297,398.75,4363100,377.020782470703
2021-07-06,398.769989013672,398.989990234375,395.299987792969,398,4331300,376.311645507812
2021-07-07,398.670013427734,399.660003662109,396.679992675781,399.369995117188,4747800,377.606964111328
2021-07-08,394.200012207031,396.880004882812,393.019989013672,396.190002441406,5817100,374.600219726562
2021-07-09,397.630004882812,400.649993896484,397.420013427734,400.369995117188,3332200,378.552398681641
2021-07-12,400.299987792969,402.029998779297,399.869995117188,401.820007324219,2929200,379.923461914062
2021-07-13,401.079986572266,402.5,400.179992675781,400.459991455078,4313100,378.637603759766
2021-07-14,402.059997558594,402.570007324219,399.820007324219,401.010009765625,3332200,379.157592773438
2021-07-15,399.739990234375,400.380004882812,397.809997558594,399.720001220703,4483900,377.937927246094
2021-07-16,400.839996337891,400.880004882812,396.140014648438,396.609985351562,4516600,374.997344970703
2021-07-19,391.779998779297,392.260009765625,387.929992675781,390.679992675781,12336200,369.390502929688
2021-07-20,391.350006103516,397.5,390.010009765625,396.200012207031,4043100,374.609710693359
2021-07-21,397.480010986328,399.619995117188,397.269989013672,399.529998779297,2996600,377.758239746094
2021-07-22,399.709991455078,400.559997558594,398.700012207031,400.380004882812,2575700,378.561859130859
2021-07-23,402.170013427734,404.75,401.579986572266,404.380004882812,3151900,382.343902587891
2021-07-26,403.920013427734,405.420013427734,403.820007324219,405.410003662109,2374300,383.317840576172
2021-07-27,404.450012207031,404.450012207031,400.799987792969,403.609985351562,3626100,381.615875244141
2021-07-28,404.170013427734,404.760009765625,402.040008544922,403.390014648438,3763700,381.407867431641
2021-07-29,404.359985351562,406.130004882812,404.350006103516,405.130004882812,2274200,383.053070068359
2021-07-30,402.589996337891,404.529998779297,402.470001220703,403.149993896484,5204500,381.180938720703
2021-08-02,404.779998779297,405.359985351562,401.940002441406,402.329986572266,5814700,380.405670166016
2021-08-03,403.079986572266,405.660003662109,400.920013427734,405.579986572266,4129600,383.478576660156
2021-08-04,404.309997558594,404.859985351562,403.339996337891,403.640014648438,3880200,381.644287109375
2021-08-05,404.700012207031,406.190002441406,404.380004882812,406.160003662109,3052800,384.026947021484
2021-08-06,406.440002441406,407.179992675781,406.170013427734,406.859985351562,2486900,384.688812255859
2021-08-09,406.75,407.049987792969,405.690002441406,406.470001220703,1984400,384.320007324219
2021-08-10,406.910003662109,407.670013427734,406.230010986328,406.980010986328,2400700,384.80224609375
2021-08-11,408,408.070007324219,406.910003662109,407.959991455078,3554400,385.728820800781
2021-08-12,407.820007324219,409.329986572266,406.970001220703,409.149993896484,2319300,386.854034423828
2021-08-13,409.640014648438,409.959991455078,409.179992675781,409.959991455078,2253800,387.619873046875
2021-08-16,408.709991455078,411.010009765625,407.149993896484,410.940002441406,3379100,388.546478271484
2021-08-17,408.410003662109,409.049987792969,405.309997558594,408.230010986328,5186300,385.984100341797
2021-08-18,407.220001220703,408.75,403.540008544922,403.839996337891,4878300,381.833404541016
2021-08-19,401.089996337891,405.549987792969,400.929992675781,404.410003662109,5505700,382.372253417969
2021-08-20,404.679992675781,407.920013427734,404.260009765625,407.609985351562,3263600,385.397888183594
2021-08-23,409.25,412.079986572266,409.230010986328,411.220001220703,3259400,388.811248779297
2021-08-24,411.899993896484,412.359985351562,411.350006103516,411.869995117188,3006500,389.42578125
2021-08-25,412.059997558594,413.209991455078,411.670013427734,412.630004882812,3261400,390.144348144531
2021-08-26,412.410003662109,412.660003662109,410.200012207031,410.220001220703,4707600,387.865692138672
2021-08-27,411.089996337891,414.329986572266,411.019989013672,413.859985351562,3882200,391.307342529297
2021-08-30,414.660003662109,416.559997558594,414.390014648438,415.760009765625,2811800,393.103759765625
2021-08-31,415.660003662109,416.019989013672,414.579986572266,415.049987792969,6062900,392.432525634766
2021-09-01,416.049987792969,416.589996337891,415.160003662109,415.489990234375,3256400,392.848480224609
2021-09-02,416.799987792969,417.440002441406,415.5,416.730010986328,2835500,394.020935058594
2021-09-03,415.579986572266,417.059997558594,415.160003662109,416.570007324219,3740000,393.86962890625
2021-09-07,416.269989013672,416.290008544922,414.420013427734,415.029998779297,3542500,392.413604736328
2021-09-08,414.529998779297,415.260009765625,412.670013427734,414.630004882812,4012600,392.035400390625
2021-09-09,414.339996337891,416.070007324219,412.570007324219,412.769989013672,3887800,390.276794433594
2021-09-10,414.690002441406,415.100006103516,409.420013427734,409.579986572266,4035500,387.260559082031
2021-09-13,412.519989013672,412.709991455078,408.309997558594,410.540008544922,4738300,388.168304443359
2021-09-14,412.019989013672,412.179992675781,407.489990234375,408.410003662109,3657700,386.154327392578
2021-09-15,408.790008544922,412.260009765625,407.700012207031,411.820007324219,3891400,389.378509521484
2021-09-16,411.269989013672,412.190002441406,408.230010986328,411.109985351562,3351500,388.707183837891
2021-09-17,410.350006103516,410.779998779297,406.769989013672,407.079986572266,5396100,384.896881103516
2021-09-20,401.109985351562,402.640014648438,395.570007324219,400.429992675781,10942700,378.609161376953
2021-09-21,402.660003662109,403.899993896484,399.440002441406,400.040008544922,6418100,378.240478515625
2021-09-22,402.170013427734,405.850006103516,401.260009765625,403.899993896484,6004800,381.890106201172
2021-09-23,405.709991455078,410.320007324219,405.470001220703,408.779998779297,4098000,386.504211425781
2021-09-24,407.170013427734,410.130004882812,406.950012207031,409.459991455078,3417700,387.147094726562
2021-09-27,408.420013427734,409.570007324219,407.589996337891,408.299987792969,3546600,386.050323486328
2021-09-28,405.549987792969,405.869995117188,399.329986572266,400.140014648438,8234300,378.335021972656
2021-09-29,400.100006103516,401.790008544922,398.859985351562,399.459991455078,4724200,378.930725097656
2021-09-30,400.850006103516,401.519989013672,394.339996337891,394.399993896484,9511200,374.130767822266
2021-10-01,396.230010986328,400.850006103516,392.769989013672,399.119995117188,8482200,378.608184814453
2021-10-04,398.119995117188,398.940002441406,391.959991455078,394.209991455078,8820400,373.950531005859
2021-10-05,395.559997558594,400.350006103516,394.790008544922,398.040008544922,5523200,377.583709716797
2021-10-06,394.649993896484,400.019989013672,393.059997558594,399.809997558594,6590000,379.262664794922
2021-10-07,403.070007324219,406.049987792969,402.850006103516,403.25,4409200,382.525909423828
2021-10-08,404.040008544922,404.390014648438,401.940002441406,402.489990234375,3960900,381.805023193359
2021-10-11,401.910003662109,404.739990234375,399.559997558594,399.559997558594,3695700,379.025543212891
2021-10-12,400.549987792969,400.920013427734,397.869995117188,398.760009765625,6201300,378.266754150391
2021-10-13,399.640014648438,400.880004882812,396.75,400.040008544922,6492400,379.480895996094
2021-10-14,403.700012207031,406.950012207031,403.220001220703,406.760009765625,3785200,385.855560302734
2021-10-15,408.920013427734,410.260009765625,408.279998779297,409.929992675781,3501600,388.862640380859
2021-10-18,408.200012207031,411.459991455078,407.529998779297,411.179992675781,3402700,390.048400878906
2021-10-19,412.739990234375,414.380004882812,412.140014648438,414.380004882812,2838300,393.083923339844
2021-10-20,414.739990234375,416.220001220703,414.649993896484,415.989990234375,3208200,394.611175537109
2021-10-21,415.380004882812,417.239990234375,414.940002441406,417.010009765625,2579500,395.578735351562
2021-10-22,416.579986572266,418,414.700012207031,416.589996337891,3648900,395.180389404297
2021-10-25,417.640014648438,419.140014648438,415.929992675781,418.75,2511500,397.229370117188
2021-10-26,420.269989013672,421.529998779297,418.859985351562,419.149993896484,3085300,397.608795166016
2021-10-27,419.660003662109,420.290008544922,417.279998779297,417.329986572266,2873500,395.88232421875
2021-10-28,418.779998779297,421.440002441406,418.75,421.410003662109,3643600,399.752624511719
2021-10-29,419.149993896484,422.519989013672,418.869995117188,422.160003662109,4637400,400.464111328125
2021-11-01,423.190002441406,423.570007324219,421.279998779297,423.049987792969,3937300,401.308349609375
2021-11-02,423.149993896484,424.959991455078,423.010009765625,424.690002441406,2989200,402.864105224609
2021-11-03,424.140014648438,427.660003662109,423.690002441406,427.25,3562900,405.292510986328
2021-11-04,427.850006103516,429.369995117188,427.540008544922,429.25,4287300,407.189758300781
2021-11-05,431.549987792969,432.760009765625,429.299987792969,430.709991455078,4942900,408.574615478516
2021-11-08,431.880004882812,432.339996337891,430.5,431.230010986328,3511600,409.067993164062
2021-11-09,431.559997558594,431.75,428.339996337891,429.720001220703,4696000,407.635528564453
2021-11-10,428.089996337891,429.730010986328,424.809997558594,426.260009765625,6350700,404.353393554688
2021-11-11,427.700012207031,427.820007324219,426.390014648438,426.399993896484,3634600,404.486206054688
2021-11-12,427.660003662109,430.170013427734,426.730010986328,429.570007324219,3655500,407.493316650391
2021-11-15,430.950012207031,431.010009765625,428.649993896484,429.769989013672,3122300,407.683013916016
2021-11-16,429.519989013672,432.589996337891,429.470001220703,431.410003662109,3267000,409.238708496094
2021-11-17,431.239990234375,431.390014648438,429.839996337891,430.369995117188,3764900,408.252227783203
2021-11-18,431.440002441406,432.170013427734,428.799987792969,431.859985351562,4732200,409.665588378906
2021-11-19,431.869995117188,432.989990234375,430.380004882812,431.049987792969,4886200,408.897186279297
2021-11-22,432.929992675781,435.410003662109,429.720001220703,429.910003662109,4868300,407.815826416016
2021-11-23,429.570007324219,431.290008544922,427.040008544922,430.470001220703,6795200,408.347076416016
2021-11-24,428.559997558594,431.75,427.709991455078,431.529998779297,4569600,409.352600097656
2021-11-26,425.190002441406,426.519989013672,420.899993896484,422.140014648438,7702500,400.445159912109
2021-11-29,426.709991455078,428.980010986328,424.549987792969,427.239990234375,6300800,405.282989501953
2021-11-30,424.799987792969,426.630004882812,418.630004882812,419.059997558594,8657600,397.523406982422
2021-12-01,424.470001220703,427.220001220703,413.970001220703,414.239990234375,8337000,392.951049804688
2021-12-02,414.420013427734,422.059997558594,414.029998779297,420.559997558594,10417700,398.946350097656
2021-12-03,422.119995117188,423.190002441406,412.769989013672,416.839996337891,10228900,395.41748046875
2021-12-06,419.410003662109,423.660003662109,417,421.820007324219,7289500,400.1416015625
2021-12-07,426.980010986328,431.100006103516,426.940002441406,430.489990234375,4731900,408.365936279297
2021-12-08,430.950012207031,432.140014648438,429.239990234375,431.700012207031,4476500,409.513854980469
2021-12-09,430.459991455078,431.320007324219,428.609985351562,428.760009765625,5035400,406.724945068359
2021-12-10,431.440002441406,432.959991455078,428.950012207031,432.850006103516,6238300,410.604736328125
2021-12-13,432.359985351562,432.660003662109,428.75,429.010009765625,5923900,406.962005615234
2021-12-14,425.799987792969,428.239990234375,423.200012207031,426.089996337891,6522900,404.192138671875
2021-12-15,426.109985351562,432.980010986328,423.670013427734,432.75,6871300,410.509826660156
2021-12-16,434.559997558594,434.799987792969,427.350006103516,428.839996337891,7159500,406.800872802734
2021-12-17,425.850006103516,428.790008544922,422.670013427734,424.390014648438,8882700,402.579559326172
2021-12-20,419.390014648438,420.220001220703,416.299987792969,419.799987792969,9903400,398.225372314453
2021-12-21,421.649993896484,425.850006103516,419.519989013672,425.690002441406,6916700,405.292694091797
2021-12-22,425.450012207031,430.089996337891,425.320007324219,429.989990234375,4992200,409.38671875
2021-12-23,430.910003662109,434.100006103516,430.869995117188,432.640014648438,5032700,411.909698486328
2021-12-27,433.980010986328,438.820007324219,433.950012207031,438.809997558594,4986300,417.784088134766
2021-12-28,439.279998779297,440.190002441406,437.660003662109,438.480010986328,4865800,417.469879150391
2021-12-29,438.5,439.950012207031,437.540008544922,439.010009765625,4596700,417.974456787109
2021-12-30,439.390014648438,440.359985351562,437.320007324219,437.769989013672,3751800,416.793853759766
2021-12-31,437.230010986328,438.380004882812,436.390014648438,436.570007324219,5185600,415.651397705078
2022-01-03,437.929992675781,439.269989013672,435.640014648438,439.25,6017300,418.203033447266
2022-01-04,440.579986572266,441.260009765625,437.220001220703,439.070007324219,6262200,418.031585693359
2022-01-05,438.779998779297,439.410003662109,430.529998779297,430.660003662109,7539600,410.024597167969
2022-01-06,430.200012207031,432.829986572266,427.899993896484,430.079986572266,7971500,409.472351074219
2022-01-07,430.209991455078,431.359985351562,427.200012207031,428.589996337891,6157500,408.053741455078
2022-01-10,425.380004882812,428.190002441406,419.769989013672,428.029998779297,10481500,407.520599365234
2022-01-11,427.679992675781,431.950012207031,424.779998779297,431.779998779297,7282400,411.090881347656
2022-01-12,433.559997558594,435.040008544922,431.140014648438,433.070007324219,8270300,412.319061279297
2022-01-13,434.089996337891,434.720001220703,426.089996337891,427.100006103516,7521300,406.635162353516
2022-01-14,423.950012207031,427.579986572266,422.809997558594,427.230010986328,9960800,406.758941650391
2022-01-18,422.619995117188,424.980010986328,417.329986572266,419.739990234375,10681500,399.627868652344
2022-01-19,421.170013427734,422.540008544922,415.070007324219,415.329986572266,8184100,395.429107666016
2022-01-20,417.170013427734,421.75,410.290008544922,410.760009765625,8907600,391.078094482422
2022-01-21,409.709991455078,411.929992675781,402.660003662109,402.690002441406,16225900,383.394805908203
2022-01-24,397.260009765625,404.880004882812,386.839996337891,404.369995117188,22970700,384.994262695312
2022-01-25,398.170013427734,404.260009765625,392.730010986328,399.459991455078,16836300,380.319549560547
2022-01-26,405.660003662109,408.200012207031,394.339996337891,398.559997558594,14377300,379.462585449219
2022-01-27,402.929992675781,405.970001220703,394.820007324219,396.540008544922,12455200,377.539489746094
2022-01-28,397.820007324219,406.329986572266,393.299987792969,406.260009765625,12096800,386.793762207031
2022-01-31,405.670013427734,413.970001220703,404.350006103516,413.690002441406,9200400,393.867736816406
2022-02-01,414.339996337891,417.040008544922,410.899993896484,416.390014648438,8154900,396.438323974609
2022-02-02,418.980010986328,421.179992675781,416.540008544922,420.359985351562,6726500,400.218139648438
2022-02-03,414.589996337891,416.429992675781,409.790008544922,410.589996337891,7658300,390.916259765625
2022-02-04,410.339996337891,416.239990234375,408.059997558594,412.519989013672,8210000,392.753814697266
2022-02-07,413.230010986328,414.619995117188,409.899993896484,411.160003662109,5620900,391.458953857422
2022-02-08,410.720001220703,415.459991455078,409.350006103516,414.489990234375,5565700,394.629333496094
2022-02-09,418.549987792969,420.869995117188,418.350006103516,420.570007324219,6284500,400.417999267578
2022-02-10,414.929992675781,420.799987792969,411.140014648438,413.179992675781,9260500,393.382049560547
2022-02-11,413.149993896484,415.200012207031,403.570007324219,404.940002441406,10458600,385.536926269531
2022-02-14,404.429992675781,405.989990234375,400.239990234375,403.619995117188,10167600,384.280212402344
2022-02-15,408.179992675781,410.290008544922,407.459991455078,410.100006103516,6815000,390.449737548828
2022-02-16,408.200012207031,411.890014648438,406.320007324219,410.589996337891,7743800,390.916259765625
2022-02-17,407.489990234375,407.980010986328,401.230010986328,401.859985351562,7541000,382.604583740234
2022-02-18,402.149993896484,403.309997558594,397,399.290008544922,10570800,380.157684326172
2022-02-22,397.049987792969,400.369995117188,391.510009765625,394.920013427734,10414700,375.997100830078
2022-02-23,397.739990234375,398.320007324219,387.380004882812,387.809997558594,12154900,369.227752685547
2022-02-24,377.760009765625,394.170013427734,377.5,393.769989013672,21277200,374.902160644531
2022-02-25,394.950012207031,402.519989013672,393.399993896484,402.369995117188,11665200,383.090118408203
