Index,NET.Open,NET.High,NET.Low,NET.Close,NET.Volume,NET.Adjusted
2022-01-10,102,111.029998779297,100.01000213623,110.75,5626800,110.75
2022-01-11,110.230003356934,115.800003051758,109.059997558594,114.139999389648,4827500,114.139999389648
2022-01-12,117,122.129997253418,112,113.970001220703,5778200,113.970001220703
2022-01-13,112.940002441406,114.059997558594,98.4899978637695,98.9800033569336,8118600,98.9800033569336
2022-01-14,99.25,101.949996948242,95.5800018310547,100.290000915527,5975100,100.290000915527
2022-01-18,97.0999984741211,100.150001525879,93.3099975585938,93.629997253418,5750500,93.629997253418
2022-01-19,94.9899978637695,99.4700012207031,93.8600006103516,94.3199996948242,4910200,94.3199996948242
2022-01-20,95.8600006103516,102.610000610352,93.1900024414062,93.4100036621094,4909500,93.4100036621094
2022-01-21,94.379997253418,96.4300003051758,87.8399963378906,88.5500030517578,7120700,88.5500030517578
2022-01-24,84.6500015258789,94.4300003051758,80.1100006103516,93.2799987792969,9739000,93.2799987792969
2022-01-25,90.6399993896484,92.4400024414062,83.5299987792969,84.7799987792969,7530500,84.7799987792969
2022-01-26,88.75,90.5699996948242,79,80.0699996948242,7764700,80.0699996948242
2022-01-27,82.5699996948242,83.7300033569336,79.4400024414062,80.3399963378906,5282500,80.3399963378906
2022-01-28,81.0800018310547,84.4899978637695,76.6100006103516,84.1800003051758,5393200,84.1800003051758
2022-01-31,86.5,96.4700012207031,86.4700012207031,96.4000015258789,6924400,96.4000015258789
2022-02-01,97.629997253418,104.069999694824,95.7699966430664,102.430000305176,9360300,102.430000305176
2022-02-02,103.214996337891,103.245002746582,97,99.8000030517578,7027200,99.8000030517578
2022-02-03,96.6399993896484,100.849998474121,94.2699966430664,96.6600036621094,4842100,96.6600036621094
2022-02-04,98.4599990844727,106.080001831055,94.5299987792969,103.190002441406,5684400,103.190002441406
2022-02-07,103.650001525879,115.110000610352,103.25,107.099998474121,8025800,107.099998474121
2022-02-08,104.529998779297,110.949996948242,102.129997253418,109.959999084473,4438600,109.959999084473
2022-02-09,111.349998474121,115.300003051758,108.330001831055,114.809997558594,4731300,114.809997558594
2022-02-10,113.870002746582,123.120002746582,113.839996337891,115.959999084473,10361800,115.959999084473
2022-02-11,119.5,120.870002746582,103.699996948242,104.919998168945,11871300,104.919998168945
2022-02-14,104.870002746582,108.459999084473,104.019996643066,105.559997558594,4757900,105.559997558594
2022-02-15,109.01000213623,115.680000305176,107.290000915527,115.349998474121,5237600,115.349998474121
2022-02-16,109.860000610352,113,107.919998168945,111.98999786377,4311600,111.98999786377
2022-02-17,110.680000305176,111.080001831055,102.699996948242,103.809997558594,4186800,103.809997558594
2022-02-18,104.76000213623,107.565002441406,94.0199966430664,95.870002746582,6862800,95.870002746582
2022-02-22,94.8000030517578,98.7900009155273,93.379997253418,94.7300033569336,4952600,94.7300033569336
2022-02-23,95.1500015258789,97.75,90.7300033569336,91.3399963378906,4199200,91.3399963378906
2022-02-24,87.8399963378906,109.339996337891,86.8580017089844,108.379997253418,10327300,108.379997253418
2022-02-25,107.830001831055,109.900001525879,100.529998779297,109.269996643066,5073900,109.269996643066
2022-02-28,110.610000610352,117.300003051758,108.541000366211,116.419998168945,8031000,116.419998168945
2022-03-01,116.559997558594,123.360000610352,116.186996459961,117.650001525879,5441400,117.650001525879
2022-03-02,118.099998474121,120.550003051758,110.529998779297,119.800003051758,4890700,119.800003051758
2022-03-03,117.636001586914,118.550003051758,101.449996948242,104,10717200,104
2022-03-04,106.870002746582,109.129997253418,97.2699966430664,100.910003662109,5114700,100.910003662109
2022-03-07,103.879997253418,105.339996337891,92.0999984741211,92.1600036621094,6264200,92.1600036621094
2022-03-08,91.8000030517578,96.1100006103516,90.0100021362305,92.1500015258789,5272500,92.1500015258789
2022-03-09,94.3000030517578,99.2600021362305,93.129997253418,98.4000015258789,4441600,98.4000015258789
2022-03-10,97,98.6900024414062,94.25,97.5299987792969,3277800,97.5299987792969
2022-03-11,99.2200012207031,99.7900009155273,88.6699981689453,88.7200012207031,4476600,88.7200012207031
2022-03-14,88.3199996948242,91.8399963378906,82.0299987792969,84.1600036621094,6522300,84.1600036621094
2022-03-15,83.9700012207031,87.1600036621094,80.8499984741211,85.9400024414062,4481900,85.9400024414062
2022-03-16,88.9899978637695,95.4000015258789,86.9100036621094,95.1600036621094,6829800,95.1600036621094
2022-03-17,94.5,107.5,93.7750015258789,106.309997558594,6802400,106.309997558594
2022-03-18,105.870002746582,110.300003051758,104.26000213623,109.839996337891,11031300,109.839996337891
2022-03-21,106.699996948242,108.589996337891,100.540000915527,104.449996948242,5027900,104.449996948242
2022-03-22,104.919998168945,117.680000305176,104.860000610352,114.860000610352,6095100,114.860000610352
2022-03-23,112.400001525879,121.879997253418,110.5,117.589996337891,5657700,117.589996337891
2022-03-24,116.580001831055,123.449996948242,111,122.389999389648,5732300,122.389999389648
2022-03-25,122.629997253418,122.930000305176,114.680000305176,119.629997253418,5146900,119.629997253418
2022-03-28,119.800003051758,127.339996337891,119.73999786377,126.279998779297,7074100,126.279998779297
2022-03-29,130.199996948242,132.449996948242,125.309997558594,130.020004272461,5365100,130.020004272461
2022-03-30,128.559997558594,132.039993286133,122.129997253418,124.400001525879,4653800,124.400001525879
2022-03-31,125.050003051758,126.879997253418,119.629997253418,119.699996948242,4293500,119.699996948242
2022-04-01,120.48999786377,125.834999084473,119.059997558594,123.5,3548900,123.5
2022-04-04,124,128.399993896484,123.51000213623,126.900001525879,3867200,126.900001525879
2022-04-05,126.669998168945,126.819999694824,119.220001220703,120.440002441406,3709700,120.440002441406
2022-04-06,118.029998779297,118.029998779297,107.139999389648,109.629997253418,5876900,109.629997253418
2022-04-07,108.660003662109,113.949996948242,108.230003356934,112.360000610352,3324700,112.360000610352
2022-04-08,110.419998168945,113.290000915527,108.730003356934,109.769996643066,2379600,109.769996643066
2022-04-11,107.269996643066,111.339996337891,104.125,109.639999389648,3061100,109.639999389648
2022-04-12,112.580001831055,119.970001220703,112.480003356934,113.919998168945,4845200,113.919998168945
2022-04-13,113.540000915527,121.910003662109,112.809997558594,121.629997253418,4066100,121.629997253418
2022-04-14,120.580001831055,122.519996643066,113.550003051758,113.980003356934,3608100,113.980003356934
2022-04-18,112.559997558594,113.552001953125,105.041000366211,108.150001525879,3103000,108.150001525879
2022-04-19,107.5,112.419998168945,104.550003051758,111.150001525879,2475000,111.150001525879
2022-04-20,111.319999694824,111.690002441406,101.379997253418,103.699996948242,4164000,103.699996948242
2022-04-21,105.139999389648,108.879997253418,97.0400009155273,98.4899978637695,3543700,98.4899978637695
2022-04-22,98.5400009155273,102.830001831055,95.0299987792969,95.2200012207031,3141100,95.2200012207031
2022-04-25,94.5599975585938,99.495002746582,93.2699966430664,98.7099990844727,3905500,98.7099990844727
2022-04-26,98.1600036621094,98.7300033569336,90.5199966430664,90.7399978637695,3421300,90.7399978637695
2022-04-27,92.120002746582,94.8600006103516,89.8000030517578,90.5899963378906,2818300,90.5899963378906
2022-04-28,92.5100021362305,97.0400009155273,88.4400024414062,95.25,3358100,95.25
2022-04-29,94.1699981689453,97.8199996948242,85.870002746582,86.1399993896484,3719200,86.1399993896484
2022-05-02,85.9700012207031,90.0599975585938,84.8099975585938,89.9100036621094,3921000,89.9100036621094
2022-05-03,89.7300033569336,93.6500015258789,87.6900024414062,89.6800003051758,3274800,89.6800003051758
2022-05-04,89.8300018310547,90.7600021362305,80.9199981689453,90.4000015258789,7154800,90.4000015258789
2022-05-05,88.1999969482422,88.1999969482422,75.8000030517578,77.8099975585938,10345800,77.8099975585938
2022-05-06,65.4100036621094,70.1480026245117,60.9000015258789,65.6100006103516,16745500,65.6100006103516
2022-05-09,63.1699981689453,64.4199981689453,56,56.560001373291,9819300,56.560001373291
2022-05-10,59.2900009155273,60.8699989318848,51,56.9799995422363,11022100,56.9799995422363
2022-05-11,56.5400009155273,60.9000015258789,54.6300010681152,54.810001373291,9128600,54.810001373291
2022-05-12,53.0800018310547,63.0999984741211,51.5,56.7299995422363,8963300,56.7299995422363
2022-05-13,59.1199989318848,67.5970001220703,58.9000015258789,66.379997253418,8849600,66.379997253418
2022-05-16,64.1999969482422,64.9499969482422,57,57.3600006103516,7653500,57.3600006103516
2022-05-17,59.9700012207031,61.2900009155273,53.8050003051758,56.2700004577637,9526000,56.2700004577637
2022-05-18,55.2400016784668,56.4099998474121,51.7099990844727,53.3600006103516,7775200,53.3600006103516
2022-05-19,54.0400009155273,59.3499984741211,53.7000007629395,58,7454400,58
2022-05-20,59.560001373291,61.4000015258789,53.25,55.689998626709,6157400,55.689998626709
2022-05-23,54.5900001525879,58.1599998474121,54.2700004577637,56.75,4371200,56.75
2022-05-24,55.2599983215332,55.2599983215332,50.0299987792969,50.5,7053200,50.5
2022-05-25,51.1599998474121,52.8499984741211,50.1100006103516,51.9599990844727,6885100,51.9599990844727
2022-05-26,50.4099998474121,56.5699996948242,50.1500015258789,56.0499992370605,5424200,56.0499992370605
2022-05-27,57.7700004577637,59.5699996948242,56.0839996337891,58.9099998474121,5012600,58.9099998474121
2022-05-31,59.8600006103516,59.8600006103516,55.1800003051758,56,6052700,56
2022-06-01,57.0900001525879,59.1399993896484,53.9799995422363,55.1100006103516,4100400,55.1100006103516
2022-06-02,54.8499984741211,59.8800010681152,54.3199996948242,57.9000015258789,7829900,57.9000015258789
2022-06-03,56.4599990844727,57.7999992370605,53.9000015258789,54.5400009155273,4994200,54.5400009155273
2022-06-06,55.4199981689453,56.689998626709,53.439998626709,53.9099998474121,4036500,53.9099998474121
2022-06-07,53.4300003051758,54.9500007629395,51.75,54.7299995422363,4595100,54.7299995422363
2022-06-08,55.2799987792969,57.4099998474121,54.5800018310547,55.060001373291,3130100,55.060001373291
2022-06-09,55.0400009155273,55.0400009155273,51.5699996948242,51.5999984741211,4656600,51.5999984741211
2022-06-10,49.2000007629395,49.4900016784668,45.7799987792969,47.3600006103516,7424600,47.3600006103516
2022-06-13,43.9900016784668,45.7299995422363,41.2799987792969,41.5900001525879,9087600,41.5900001525879
2022-06-14,41.7400016784668,42.5699996948242,39.6399993896484,40.7900009155273,7177500,40.7900009155273
2022-06-15,41.4500007629395,44.5699996948242,40.9799995422363,43.560001373291,6258300,43.560001373291
2022-06-16,41.4900016784668,41.6300010681152,38.9599990844727,39.7000007629395,6906800,39.7000007629395
2022-06-17,40.1300010681152,42.2400016784668,40.0999984741211,41.2099990844727,12260300,41.2099990844727
2022-06-21,41.8499984741211,44.7000007629395,41.8499984741211,43.6199989318848,5482300,43.6199989318848
2022-06-22,42.9500007629395,45.4500007629395,42.5999984741211,44.3400001525879,3957100,44.3400001525879
2022-06-23,45.2200012207031,48.4500007629395,43.7799987792969,48.2000007629395,5063400,48.2000007629395
2022-06-24,49.3699989318848,51.8499984741211,48.8499984741211,51.8400001525879,5855000,51.8400001525879
2022-06-27,51.5099983215332,52.4700012207031,48.7400016784668,49.25,4643200,49.25
2022-06-28,48.7999992370605,49.8499984741211,44.7999992370605,45.439998626709,5039000,45.439998626709
2022-06-29,45.6500015258789,46.6800003051758,44.2099990844727,45.8699989318848,3750200,45.8699989318848
2022-06-30,45.25,45.3899993896484,41.9000015258789,43.75,5141800,43.75
2022-07-01,44.6599998474121,45.9799995422363,43.2200012207031,45.9000015258789,4343500,45.9000015258789
2022-07-05,44.7299995422363,50.5800018310547,43.8199996948242,50.5,5669300,50.5
2022-07-06,50.4599990844727,52.25,49.4099998474121,50.3499984741211,5802400,50.3499984741211
2022-07-07,49.9599990844727,53.5900001525879,49.9099998474121,52.7400016784668,4250800,52.7400016784668
2022-07-08,51.2700004577637,54.1500015258789,49.9000015258789,52.0800018310547,4546900,52.0800018310547
2022-07-11,51.939998626709,52.2900009155273,48.8400001525879,50.689998626709,4013900,50.689998626709
2022-07-12,51.0200004577637,53.560001373291,47.0200004577637,47.3699989318848,5273100,47.3699989318848
2022-07-13,45.4599990844727,48.8400001525879,44.2900009155273,46.7799987792969,4811500,46.7799987792969
2022-07-14,46.1100006103516,46.3300018310547,43.6699981689453,44.6100006103516,5479700,44.6100006103516
2022-07-15,45.6599998474121,46.689998626709,44.25,46.5999984741211,4887300,46.5999984741211
2022-07-18,47.9199981689453,50.2900009155273,47.3499984741211,48.8300018310547,5209400,48.8300018310547
2022-07-19,50.2019996643066,50.3199996948242,46.8699989318848,49.5400009155273,4553700,49.5400009155273
2022-07-20,50.439998626709,55.9300003051758,50.4000015258789,53,8266500,53
2022-07-21,53.1800003051758,55.8800010681152,52.5299987792969,55.8199996948242,3857300,55.8199996948242
2022-07-22,55.1800003051758,56.298999786377,51.4900016784668,51.6500015258789,3778600,51.6500015258789
2022-07-25,51.25,51.4449996948242,49.1300010681152,49.7900009155273,2548500,49.7900009155273
2022-07-26,48.5499992370605,48.7099990844727,45.2470016479492,45.6800003051758,5106700,45.6800003051758
2022-07-27,47.4700012207031,49.0900001525879,46.25,48.6800003051758,4825100,48.6800003051758
2022-07-28,48.1599998474121,49.4099998474121,46.2599983215332,48.6500015258789,3632700,48.6500015258789
2022-07-29,48.7599983215332,50.439998626709,47.9199981689453,50.3199996948242,4169300,50.3199996948242
2022-08-01,49.6100006103516,53.3899993896484,48.5299987792969,51.1599998474121,5467300,51.1599998474121
2022-08-02,50,54.0400009155273,49.7330017089844,53.0800018310547,4415800,53.0800018310547
2022-08-03,54.1100006103516,58.7249984741211,54.1100006103516,58.3600006103516,5303600,58.3600006103516
2022-08-04,57.4199981689453,58.9700012207031,55.6399993896484,58.4300003051758,6855700,58.4300003051758
2022-08-05,68.5800018310547,74.5599975585938,66,74.2399978637695,22629700,74.2399978637695
2022-08-08,74.4250030517578,77.1500015258789,73.3300018310547,73.6800003051758,8700200,73.6800003051758
2022-08-09,72.6800003051758,73.6999969482422,70.0299987792969,71.629997253418,4664600,71.629997253418
2022-08-10,75.625,78.7300033569336,74.0999984741211,78.6100006103516,5762700,78.6100006103516
2022-08-11,79.9400024414062,80.9899978637695,74.0100021362305,74.9499969482422,4766500,74.9499969482422
2022-08-12,76.5,77.6999969482422,74.3000030517578,77.629997253418,3493500,77.629997253418
2022-08-15,77,80.3190002441406,76.7900009155273,78.0800018310547,3729500,78.0800018310547
2022-08-16,76.6699981689453,78.7699966430664,72.7600021362305,77.8000030517578,6021300,77.8000030517578
2022-08-17,75.4499969482422,76.7399978637695,74.0699996948242,74.5100021362305,2823200,74.5100021362305
2022-08-18,74.6999969482422,74.6999969482422,72.8199996948242,73.0400009155273,2581300,73.0400009155273
2022-08-19,71,71.7799987792969,67.3199996948242,68.5299987792969,4890500,68.5299987792969
2022-08-22,66.2799987792969,67.5500030517578,64.5400009155273,65.7799987792969,3338100,65.7799987792969
2022-08-23,66.0999984741211,68.3399963378906,65.2399978637695,65.2600021362305,2673600,65.2600021362305
2022-08-24,65.754997253418,67.6449966430664,65.4100036621094,66.1500015258789,2867600,66.1500015258789
2022-08-25,68,68.9899978637695,66.9300003051758,68.2399978637695,2679500,68.2399978637695
2022-08-26,68.0299987792969,68.25,64.25,64.3899993896484,3310000,64.3899993896484
2022-08-29,62.5900001525879,65.1500015258789,62.2200012207031,64.2300033569336,2634400,64.2300033569336
2022-08-30,65.3000030517578,66.3300018310547,61.5900001525879,63.7799987792969,2812600,63.7799987792969
2022-08-31,65.1600036621094,65.9400024414062,62.3499984741211,62.5699996948242,3239600,62.5699996948242
2022-09-01,61,61.4900016784668,57.060001373291,59.3199996948242,5032500,59.3199996948242
2022-09-02,60.5200004577637,61.6800003051758,58.4099998474121,58.7099990844727,3464900,58.7099990844727
2022-09-06,58.3199996948242,59.5200004577637,57.1500015258789,58.5499992370605,4340400,58.5499992370605
2022-09-07,58.5499992370605,61.3400001525879,58.0699996948242,61.0200004577637,3559500,61.0200004577637
2022-09-08,59.4599990844727,62.7200012207031,59.1699981689453,62.5800018310547,4073000,62.5800018310547
2022-09-09,63.6800003051758,67.120002746582,63.5499992370605,65.8300018310547,4862500,65.8300018310547
2022-09-12,65.4599990844727,67.0859985351562,64.2819976806641,66.9400024414062,3783700,66.9400024414062
2022-09-13,62.310001373291,62.75,59.060001373291,59.8499984741211,5837700,59.8499984741211
2022-09-14,60,61.5499992370605,58,61.4199981689453,3818800,61.4199981689453
2022-09-15,60.4900016784668,63.1399993896484,59.9000015258789,60.9500007629395,3832300,60.9500007629395
2022-09-16,59.6399993896484,59.7200012207031,57.3499984741211,58.9199981689453,12781200,58.9199981689453
2022-09-19,58.4500007629395,61.4199981689453,58.4500007629395,61.2000007629395,3007900,61.2000007629395
2022-09-20,60.5,62.0499992370605,59.7799987792969,61.1300010681152,4762600,61.1300010681152
2022-09-21,61.8499984741211,65.2900009155273,61.0099983215332,61.5999984741211,5216100,61.5999984741211
2022-09-22,61.2999992370605,62.2099990844727,56.3300018310547,56.9199981689453,5037700,56.9199981689453
2022-09-23,56.0999984741211,57.439998626709,53.0900001525879,54.4300003051758,5591000,54.4300003051758
2022-09-26,54.2599983215332,57.3600006103516,53.75,53.7799987792969,3401000,53.7799987792969
2022-09-27,55.2999992370605,57.9199981689453,55.2999992370605,56.4799995422363,5883500,56.4799995422363
2022-09-28,56.6300010681152,57.9700012207031,55.7999992370605,57.5,3520300,57.5
2022-09-29,55.7700004577637,56.4799995422363,53.3800010681152,54.8499984741211,3568600,54.8499984741211
2022-09-30,54.4900016784668,57.9099998474121,54.0099983215332,55.310001373291,3209400,55.310001373291
2022-10-03,56,57.2799987792969,53.4500007629395,55.7900009155273,3521100,55.7900009155273
2022-10-04,58.4099998474121,60.6699981689453,58.1800003051758,60.5200004577637,4350300,60.5200004577637
2022-10-05,58.8199996948242,61.439998626709,57.9700012207031,60.7799987792969,2622000,60.7799987792969
2022-10-06,60.7700004577637,62.9500007629395,60.2999992370605,61.0200004577637,2439300,61.0200004577637
2022-10-07,58.5800018310547,58.625,55.0499992370605,55.3899993896484,4032100,55.3899993896484
2022-10-10,55.1399993896484,55.3699989318848,50.3699989318848,51.3899993896484,4688300,51.3899993896484
2022-10-11,50.8499984741211,51.0999984741211,47.6599998474121,49.9799995422363,6149600,49.9799995422363
2022-10-12,49.7799987792969,51.560001373291,48.1100006103516,51.4599990844727,4310300,51.4599990844727
2022-10-13,47.5999984741211,51.1100006103516,46.3199996948242,49.8800010681152,5537700,49.8800010681152
2022-10-14,50.8899993896484,51.5,45.6199989318848,45.7000007629395,3981200,45.7000007629395
2022-10-17,48.7700004577637,52.8800010681152,48.2400016784668,51.7200012207031,8522000,51.7200012207031
2022-10-18,54,54.9000015258789,52.2999992370605,53.0900001525879,4225400,53.0900001525879
2022-10-19,52.060001373291,53.4000015258789,50.7000007629395,51.6300010681152,3789800,51.6300010681152
2022-10-20,51.6100006103516,55.5610008239746,51.5299987792969,53.6300010681152,3617100,53.6300010681152
2022-10-21,52.3199996948242,54.689998626709,50.7000007629395,54.3800010681152,4317100,54.3800010681152
2022-10-24,54.3199996948242,54.6599998474121,52.2999992370605,53.9199981689453,2410000,53.9199981689453
2022-10-25,55.1300010681152,57.814998626709,54.8499984741211,57.5499992370605,4313000,57.5499992370605
2022-10-26,54.4599990844727,58.7949981689453,53.8600006103516,55.5800018310547,4177600,55.5800018310547
2022-10-27,56.3800010681152,58.060001373291,55.1199989318848,55.9799995422363,3414900,55.9799995422363
2022-10-28,54.2799987792969,55.5,51.8950004577637,55.3499984741211,4109800,55.3499984741211
2022-10-31,54.810001373291,57.1399993896484,54.7200012207031,56.3199996948242,3518900,56.3199996948242
2022-11-01,58.7999992370605,60.0900001525879,55.5499992370605,55.5800018310547,4375000,55.5800018310547
2022-11-02,54.7400016784668,54.7400016784668,49.7900009155273,49.939998626709,5486800,49.939998626709
2022-11-03,49.25,52.3699989318848,48.9000015258789,50.3699989318848,7530800,50.3699989318848
2022-11-04,47,47.0750007629395,39.3790016174316,41.0900001525879,19628100,41.0900001525879
2022-11-07,41.4599990844727,41.7900009155273,38.2799987792969,39.0200004577637,9994700,39.0200004577637
2022-11-08,39.5,41.1100006103516,37.9070014953613,40.3600006103516,7221700,40.3600006103516
2022-11-09,39.9000015258789,40.7700004577637,37.3699989318848,37.8400001525879,5756900,37.8400001525879
2022-11-10,41.5200004577637,47.3600006103516,41.5200004577637,47.2700004577637,11810600,47.2700004577637
2022-11-11,47.9500007629395,53.7700004577637,46.5900001525879,53.7099990844727,8909600,53.7099990844727
2022-11-14,52.7599983215332,53.9900016784668,51.0900001525879,52.2099990844727,5361800,52.2099990844727
2022-11-15,55,57.4199981689453,54.6199989318848,56.4000015258789,5487700,56.4000015258789
2022-11-16,54.9000015258789,55.8400001525879,52.4900016784668,52.6800003051758,4932500,52.6800003051758
2022-11-17,50.4799995422363,50.6699981689453,48.1199989318848,48.4000015258789,7433300,48.4000015258789
2022-11-18,50.439998626709,50.4850006103516,46.3050003051758,47.0099983215332,6866300,47.0099983215332
2022-11-21,46.060001373291,46.9799995422363,44.6500015258789,45.3199996948242,4212800,45.3199996948242
2022-11-22,45.189998626709,45.3600006103516,43.7799987792969,44.9700012207031,2752000,44.9700012207031
2022-11-23,45.2799987792969,46.9799995422363,44.125,46.7900009155273,4069400,46.7900009155273
2022-11-25,45.810001373291,46.6599998474121,45.1500015258789,46.2999992370605,1400700,46.2999992370605
2022-11-28,45.4199981689453,47.189998626709,45.3349990844727,45.560001373291,3130100,45.560001373291
2022-11-29,46.0099983215332,46.4700012207031,44.5400009155273,44.6100006103516,2882500,44.6100006103516
2022-11-30,43.9500007629395,49.1399993896484,43.1399993896484,49.1399993896484,8316800,49.1399993896484
2022-12-01,48.7299995422363,50.9729995727539,48.7299995422363,49.5699996948242,4615800,49.5699996948242
2022-12-02,48,49.7799987792969,46.8300018310547,48.3699989318848,3446100,48.3699989318848
2022-12-05,47.9599990844727,48.2400016784668,42.7649993896484,43.25,6589900,43.25
2022-12-06,43.5400009155273,44.1599998474121,41.3199996948242,43.5999984741211,6048700,43.5999984741211
2022-12-07,43.7799987792969,45.1399993896484,43.5699996948242,44.2700004577637,4924100,44.2700004577637
2022-12-08,44.6199989318848,49.8250007629395,43.5099983215332,49.2000007629395,8788400,49.2000007629395
2022-12-09,48.7700004577637,51.310001373291,48.3600006103516,48.4199981689453,5612700,48.4199981689453
2022-12-12,48.6100006103516,51,47.8600006103516,50.9199981689453,3631300,50.9199981689453
2022-12-13,55.4599990844727,55.5099983215332,50.5299987792969,51.7400016784668,5739600,51.7400016784668
2022-12-14,51.7000007629395,53.8499984741211,51.1800003051758,52.3199996948242,4718100,52.3199996948242
2022-12-15,50.7999992370605,52.2080001831055,48.7799987792969,49.060001373291,3882800,49.060001373291
2022-12-16,49.060001373291,49.6500015258789,45.7900009155273,47.5400009155273,7769000,47.5400009155273
2022-12-19,47.3400001525879,47.3400001525879,44.5499992370605,45.0699996948242,5393400,45.0699996948242
2022-12-20,44.1599998474121,46.6199989318848,43.7000007629395,46.5099983215332,3657300,46.5099983215332
2022-12-21,46.8600006103516,48.1800003051758,45.2299995422363,46.5099983215332,3382000,46.5099983215332
2022-12-22,45.3699989318848,45.4500007629395,44.0699996948242,45.3199996948242,3996500,45.3199996948242
2022-12-23,44.5999984741211,45.1699981689453,42.9099998474121,43.7799987792969,2725700,43.7799987792969
2022-12-27,43.0099983215332,43.5099983215332,41.7999992370605,42.5800018310547,2783000,42.5800018310547
2022-12-28,42.1300010681152,43.1399993896484,41.6199989318848,42.2200012207031,2827800,42.2200012207031
2022-12-29,42.7000007629395,45.6500015258789,42.2000007629395,45.3600006103516,4238300,45.3600006103516
2022-12-30,44.2700004577637,45.3600006103516,43.8800010681152,45.2099990844727,2468100,45.2099990844727
2023-01-03,46.3499984741211,47.7200012207031,42.2900009155273,43.0200004577637,4582400,43.0200004577637
2023-01-04,43.6500015258789,44.0400009155273,42.2299995422363,43.0499992370605,3355300,43.0499992370605
2023-01-05,42.8400001525879,43.1300010681152,38.7200012207031,38.9099998474121,7318500,38.9099998474121
2023-01-06,39.5099983215332,40.1800003051758,37.560001373291,39.9000015258789,5464100,39.9000015258789
2023-01-09,41.0299987792969,42.8300018310547,40.2000007629395,40.4000015258789,7439400,40.4000015258789
2023-01-10,40.1549987792969,41.8499984741211,39.4700012207031,41.7999992370605,3343300,41.7999992370605
2023-01-11,42.25,43.7239990234375,41.5200004577637,43.5299987792969,3109700,43.5299987792969
2023-01-12,43.9799995422363,44.060001373291,41.2400016784668,43.4799995422363,3732400,43.4799995422363
2023-01-13,42.5,44,42.189998626709,43.9300003051758,2959900,43.9300003051758
2023-01-17,42.5099983215332,46.5900001525879,41.5200004577637,46.3600006103516,5712100,46.3600006103516
2023-01-18,46.8699989318848,47.439998626709,44.2299995422363,44.25,4292000,44.25
2023-01-19,43.25,44.1300010681152,41.6699981689453,42.7000007629395,4287300,42.7000007629395
2023-01-20,43.0699996948242,45.6199989318848,42.9799995422363,45.5999984741211,4416800,45.5999984741211
2023-01-23,45.8300018310547,47.9799995422363,45.4099998474121,47.6199989318848,4362800,47.6199989318848
2023-01-24,46.6500015258789,48.9799995422363,46.0699996948242,46.6699981689453,3768300,46.6699981689453
2023-01-25,44.1100006103516,46.5900001525879,42.2599983215332,46.1599998474121,5232600,46.1599998474121
2023-01-26,48,49.560001373291,46.810001373291,49.5200004577637,5403600,49.5200004577637
2023-01-27,49.060001373291,53.7599983215332,48.810001373291,53.1100006103516,8717700,53.1100006103516
2023-01-30,52.0400009155273,52.5900001525879,49.7799987792969,49.9700012207031,4645400,49.9700012207031
2023-01-31,50.3199996948242,53.5099983215332,50,52.9099998474121,4712800,52.9099998474121
2023-02-01,53.1800003051758,56.2550010681152,51.9700012207031,55.5099983215332,5127400,55.5099983215332
2023-02-02,60.0050010681152,65.5100021362305,59.7900009155273,63.2900009155273,10918400,63.2900009155273
2023-02-03,58.5299987792969,62.935001373291,58.4500007629395,59.4300003051758,5729200,59.4300003051758
2023-02-06,58.2400016784668,59.939998626709,56.4500007629395,56.6500015258789,4942100,56.6500015258789
2023-02-07,56.560001373291,58.810001373291,55.3199996948242,58.3699989318848,5038000,58.3699989318848
2023-02-08,59.2700004577637,61.2999992370605,57.8400001525879,58.0699996948242,4717300,58.0699996948242
2023-02-09,59.5699996948242,61.0200004577637,57.9749984741211,58.1699981689453,8485900,58.1699981689453
2023-02-10,63.6450004577637,64.3199996948242,58.0099983215332,60.0999984741211,18671700,60.0999984741211
2023-02-13,60,64.120002746582,58.3699989318848,64.0800018310547,10168000,64.0800018310547
2023-02-14,62.4300003051758,68.9400024414062,62.1100006103516,68.379997253418,12508400,68.379997253418
2023-02-15,68.8000030517578,72.4100036621094,67.4700012207031,72.4000015258789,7146400,72.4000015258789
2023-02-16,69.0599975585938,71.2900009155273,68,68.3199996948242,6939500,68.3199996948242
2023-02-17,67.120002746582,67.1900024414062,63.5099983215332,64.4499969482422,7081700,64.4499969482422
2023-02-21,63.0200004577637,64.4000015258789,61.1500015258789,61.939998626709,5066700,61.939998626709
2023-02-22,62.4000015258789,64.0699996948242,61.2099990844727,61.4700012207031,4175700,61.4700012207031
2023-02-23,62.9599990844727,63.7239990234375,59.5699996948242,61.7400016784668,3940500,61.7400016784668
2023-02-24,60.25,60.8800010681152,58.5750007629395,59.2000007629395,4026100,59.2000007629395
2023-02-27,60.1100006103516,61.4700012207031,59.6500015258789,60.2599983215332,3696100,60.2599983215332
2023-02-28,59.7099990844727,61.0999984741211,59.4700012207031,60.0099983215332,3390700,60.0099983215332
2023-03-01,60.2000007629395,60.6500015258789,58.3499984741211,58.5099983215332,2865400,58.5099983215332
2023-03-02,57.5750007629395,60.0699996948242,57.0900001525879,59.4000015258789,3911800,59.4000015258789
2023-03-03,59.560001373291,62.4599990844727,59.1500015258789,61.5800018310547,3877600,61.5800018310547
