Index,SNOW.Open,SNOW.High,SNOW.Low,SNOW.Close,SNOW.Volume,SNOW.Adjusted
2022-03-02,265.649993896484,268.5,250.580001831055,264.690002441406,13372800,264.690002441406
2022-03-03,223.417007446289,234,215.710006713867,224.020004272461,33628800,224.020004272461
2022-03-04,219.270004272461,224.419998168945,208.050003051758,209.649993896484,10392100,209.649993896484
2022-03-07,215.259994506836,219.835006713867,192.404998779297,193,8270400,193
2022-03-08,191,199.460006713867,182.740005493164,191.610000610352,8598300,191.610000610352
2022-03-09,201.440002441406,210.110000610352,196.699996948242,207.559997558594,5929800,207.559997558594
2022-03-10,202.970001220703,202.970001220703,192.25,197.850006103516,4517300,197.850006103516
2022-03-11,200,200.009994506836,179.929992675781,180.419998168945,5857200,180.419998168945
2022-03-14,178.860000610352,181.5,164.360000610352,166.75,7706400,166.75
2022-03-15,168.979995727539,172,164.289993286133,170.779998779297,8147700,170.779998779297
2022-03-16,177.020004272461,198.160003662109,176.229995727539,197.839996337891,13954600,197.839996337891
2022-03-17,195,210.759994506836,191.059997558594,208.850006103516,8301100,208.850006103516
2022-03-18,212.080001831055,225.429992675781,209.110000610352,222.850006103516,10058200,222.850006103516
2022-03-21,217.759994506836,222.169998168945,206.059997558594,212.970001220703,6802200,212.970001220703
2022-03-22,212.789993286133,229.339996337891,210.570007324219,224.960006713867,6100400,224.960006713867
2022-03-23,221.179992675781,228.779998779297,216.809997558594,222.240005493164,4043300,222.240005493164
2022-03-24,222,227.710006713867,210,227.570007324219,4723100,227.570007324219
2022-03-25,227.800003051758,231.770004272461,216.229995727539,219.809997558594,4536500,219.809997558594
2022-03-28,220,238.537994384766,219.009994506836,235.889999389648,7485500,235.889999389648
2022-03-29,240,246.520004272461,236,239.669998168945,6886200,239.669998168945
2022-03-30,236.009994506836,244.389999389648,228.539993286133,231.630004882812,5388600,231.630004882812
2022-03-31,230.990005493164,237.302001953125,227,229.130004882812,3842300,229.130004882812
2022-04-01,229.309997558594,244.050003051758,228.470001220703,234.809997558594,5847400,234.809997558594
2022-04-04,235.380004882812,243.330001831055,234.664993286133,241.229995727539,3380600,241.229995727539
2022-04-05,239.270004272461,240.910003662109,224.100006103516,227.089996337891,4820400,227.089996337891
2022-04-06,221.25,221.389999389648,205.889999389648,212.089996337891,7872100,212.089996337891
2022-04-07,212.399993896484,217.300003051758,203.080001831055,213.880004882812,6089200,213.880004882812
2022-04-08,209.839996337891,213.669998168945,206.539993286133,208.339996337891,3947500,208.339996337891
2022-04-11,207.399993896484,214.710006713867,201.630004882812,208.529998779297,4482200,208.529998779297
2022-04-12,213.130004882812,222,209.720001220703,210.940002441406,6790300,210.940002441406
2022-04-13,209.970001220703,216.5,209.789993286133,214.410003662109,3393800,214.410003662109
2022-04-14,214.979995727539,215,198.559997558594,198.630004882812,6470100,198.630004882812
2022-04-18,198.210006713867,199.490005493164,189.880004882812,192.389999389648,4037400,192.389999389648
2022-04-19,193.839996337891,202.490005493164,190.098007202148,197.429992675781,4517400,197.429992675781
2022-04-20,199.490005493164,199.490005493164,185.389999389648,185.979995727539,4713100,185.979995727539
2022-04-21,188.929992675781,193.410003662109,174.679992675781,175.139999389648,5417300,175.139999389648
2022-04-22,178.779998779297,181.179992675781,172.759994506836,173.800003051758,3986600,173.800003051758
2022-04-25,176,190.785003662109,175.199996948242,186.940002441406,7585600,186.940002441406
2022-04-26,185.419998168945,186.850006103516,176.791000366211,178.759994506836,5078100,178.759994506836
2022-04-27,183.649993896484,188.630004882812,173.800003051758,174.949996948242,5688300,174.949996948242
2022-04-28,179,187.660003662109,172.350006103516,185.710006713867,6160900,185.710006713867
2022-04-29,187.449996948242,195.839996337891,171.125,171.440002441406,6805100,171.440002441406
2022-05-02,170.309997558594,177.979995727539,167.139999389648,177.759994506836,4614600,177.759994506836
2022-05-03,176.600006103516,181.089996337891,172.179992675781,176.419998168945,4610000,176.419998168945
2022-05-04,178.75,187.229995727539,166.669998168945,186,6957400,186
2022-05-05,179.589996337891,179.949996948242,162.509994506836,166.179992675781,8838700,166.179992675781
2022-05-06,164.339996337891,165.690002441406,151.210006713867,155.270004272461,8785100,155.270004272461
2022-05-09,152.050003051758,155.740005493164,142.050003051758,143.289993286133,9364700,143.289993286133
2022-05-10,149.399993896484,152.259994506836,132,143.759994506836,9287200,143.759994506836
2022-05-11,139.529998779297,147.360000610352,132.149993896484,132.880004882812,8271600,132.880004882812
2022-05-12,130.119995117188,146.889999389648,126.01000213623,140.600006103516,9381500,140.600006103516
2022-05-13,145.100006103516,159.720001220703,145.100006103516,158.360000610352,8540400,158.360000610352
2022-05-16,155.440002441406,159.149993896484,143.520004272461,144.509994506836,5964500,144.509994506836
2022-05-17,151.350006103516,153.880004882812,138.339996337891,145.809997558594,7513000,145.809997558594
2022-05-18,142.449996948242,146.350006103516,134.100006103516,137.759994506836,6221700,137.759994506836
2022-05-19,140.039993286133,152.630004882812,138.684997558594,146.820007324219,7643100,146.820007324219
2022-05-20,148,148.979995727539,134.259994506836,141.490005493164,7485200,141.490005493164
2022-05-23,138.380004882812,142.779998779297,133.509994506836,138.850006103516,6250400,138.850006103516
2022-05-24,138.139999389648,138.619995117188,125.769996643066,129.630004882812,8593500,129.630004882812
2022-05-25,128.610000610352,135.615005493164,126.900001525879,132.770004272461,13474700,132.770004272461
2022-05-26,117.029998779297,134.5,112.099998474121,126.800003051758,35730300,126.800003051758
2022-05-27,127.900001525879,130.610000610352,123.309997558594,129.910003662109,16797600,129.910003662109
2022-05-31,130,131.904998779297,124.690002441406,127.650001525879,11346200,127.650001525879
2022-06-01,129.360000610352,135.830001831055,123.819999694824,126.150001525879,12115000,126.150001525879
2022-06-02,126.809997558594,140.699996948242,126.110000610352,138.240005493164,8457900,138.240005493164
2022-06-03,134.979995727539,138.240005493164,128.850006103516,129.820007324219,6696800,129.820007324219
2022-06-06,132.600006103516,134.479995727539,125.779998779297,128.070007324219,5189300,128.070007324219
2022-06-07,126,131.899993896484,124.309997558594,131.259994506836,5812000,131.259994506836
2022-06-08,131.229995727539,136.289993286133,130.029998779297,135.570007324219,5157500,135.570007324219
2022-06-09,136.179992675781,139.675003051758,130.779998779297,133.229995727539,7248500,133.229995727539
2022-06-10,129,129.389999389648,119.430000305176,122.419998168945,8888200,122.419998168945
2022-06-13,114.48999786377,118.180000305176,112.110000610352,113.300003051758,7139300,113.300003051758
2022-06-14,113.300003051758,116.5,110.264999389648,113.870002746582,7119000,113.870002746582
2022-06-15,118.650001525879,124.349998474121,115.720001220703,122.540000915527,10479800,122.540000915527
2022-06-16,118.190002441406,119.599998474121,113.75,114.379997253418,6207300,114.379997253418
2022-06-17,114.5,120.574996948242,114.279998779297,119.379997253418,5754400,119.379997253418
2022-06-21,122.599998474121,125.879997253418,122,122.540000915527,5005600,122.540000915527
2022-06-22,120.870002746582,129.979995727539,120.129997253418,127.360000610352,5987400,127.360000610352
2022-06-23,136.279998779297,143.869995117188,131.550003051758,143.110000610352,16880200,143.110000610352
2022-06-24,144,152.020004272461,143.839996337891,151.529998779297,12204600,151.529998779297
2022-06-27,150.380004882812,152.199996948242,144.289993286133,148.149993896484,7273500,148.149993896484
2022-06-28,154.619995117188,154.619995117188,142.809997558594,143.759994506836,10120300,143.759994506836
2022-06-29,141.649993896484,144.220001220703,139.350006103516,143.029998779297,4794700,143.029998779297
2022-06-30,141.75,142.979995727539,136.130004882812,139.059997558594,6208500,139.059997558594
2022-07-01,140.085006713867,146.669998168945,139.009994506836,144.529998779297,5788000,144.529998779297
2022-07-05,142,155.600006103516,140.050003051758,154.899993896484,8422200,154.899993896484
2022-07-06,154.960006713867,161.279998779297,152.119995117188,154,7381200,154
2022-07-07,155.059997558594,159.610000610352,152.160003662109,159.070007324219,5823100,159.070007324219
2022-07-08,156.270004272461,164.779998779297,153.100006103516,159.679992675781,6302300,159.679992675781
2022-07-11,158.050003051758,159.399993896484,152.600006103516,155.399993896484,4136700,155.399993896484
2022-07-12,157,159.800003051758,144.180999755859,145.429992675781,6783500,145.429992675781
2022-07-13,142.449996948242,154.289993286133,141.279998779297,149.600006103516,6728600,149.600006103516
2022-07-14,148.600006103516,148.904998779297,141.570007324219,146.199996948242,5345700,146.199996948242
2022-07-15,146.809997558594,150.220001220703,143.240005493164,147.949996948242,5836400,147.949996948242
2022-07-18,150.5,154.539993286133,145.800003051758,146.470001220703,5710500,146.470001220703
2022-07-19,149,149.25,141.427001953125,146.460006713867,5782200,146.460006713867
2022-07-20,147.940002441406,158.539993286133,147,156.899993896484,6461500,156.899993896484
2022-07-21,155.470001220703,161.300003051758,154.479995727539,157.729995727539,4598400,157.729995727539
2022-07-22,157.639999389648,161.149993896484,142.119995117188,142.990005493164,7918700,142.990005493164
2022-07-25,141,142.949996948242,136.839996337891,140.259994506836,5922100,140.259994506836
2022-07-26,137,137.440002441406,129.779998779297,130.119995117188,7205800,130.119995117188
2022-07-27,136.429992675781,142.649993896484,133.789993286133,141.300003051758,5513700,141.300003051758
2022-07-28,140.220001220703,143.279998779297,134.320007324219,143.279998779297,5740700,143.279998779297
2022-07-29,145,149.970001220703,142.050003051758,149.910003662109,5250700,149.910003662109
2022-08-01,146.649993896484,153.850006103516,143.380004882812,150.979995727539,4463500,150.979995727539
2022-08-02,143.119995117188,156.649993896484,143.039993286133,153.369995117188,8107400,153.369995117188
2022-08-03,155.399993896484,163.25,155.399993896484,162.369995117188,4851400,162.369995117188
2022-08-04,156.774993896484,161.589996337891,154.610992431641,160.759994506836,6347000,160.759994506836
2022-08-05,155.940002441406,168.410003662109,155.789993286133,165.529998779297,6519500,165.529998779297
2022-08-08,166.169998168945,175.800003051758,166.169998168945,170.850006103516,7010500,170.850006103516
2022-08-09,168.059997558594,169.190002441406,159,160.550003051758,5224400,160.550003051758
2022-08-10,169.520004272461,174.970001220703,168.619995117188,174.399993896484,5664100,174.399993896484
2022-08-11,178.910003662109,179.949996948242,167.240005493164,167.880004882812,5681300,167.880004882812
2022-08-12,166.190002441406,169.550003051758,163.509994506836,168.679992675781,4699600,168.679992675781
2022-08-15,167.800003051758,171.669998168945,166.610000610352,170.440002441406,2858300,170.440002441406
2022-08-16,162,167.490005493164,158.740005493164,167.350006103516,8480700,167.350006103516
2022-08-17,164.089996337891,166.470001220703,157.070007324219,161.289993286133,6578700,161.289993286133
2022-08-18,162.320007324219,162.800003051758,159.5,161.75,3289500,161.75
2022-08-19,159.649993896484,159.880004882812,151.625,153.940002441406,5412100,153.940002441406
2022-08-22,149.949996948242,153.899993896484,147.729995727539,151.610000610352,5550800,151.610000610352
2022-08-23,151.5,158.899993896484,151,153.070007324219,4570300,153.070007324219
2022-08-24,153.190002441406,161.979995727539,153.190002441406,159.490005493164,10260700,159.490005493164
2022-08-25,191.25,196.990005493164,184.119995117188,196.279998779297,25258400,196.279998779297
2022-08-26,196,205.660003662109,194.830001831055,197.710006713867,20065900,197.710006713867
2022-08-29,194,196.800003051758,183.289993286133,186.429992675781,12045600,186.429992675781
2022-08-30,188.830001831055,191.110000610352,180.276000976562,184.740005493164,8443500,184.740005493164
2022-08-31,187.270004272461,188.79899597168,180.136001586914,180.949996948242,6554500,180.949996948242
2022-09-01,178.059997558594,178.169998168945,165.889999389648,173.149993896484,10505700,173.149993896484
2022-09-02,175,178.399993896484,170.389999389648,171.490005493164,5650600,171.490005493164
2022-09-06,170,174.199996948242,168.460006713867,169.800003051758,6166600,169.800003051758
2022-09-07,170.75,178.220001220703,167.789993286133,177.759994506836,5629700,177.759994506836
2022-09-08,175.300003051758,182.270004272461,174.350006103516,179.479995727539,4499400,179.479995727539
2022-09-09,181.110000610352,189.190002441406,181.009994506836,188.190002441406,5482400,188.190002441406
2022-09-12,190,195.339996337891,188.264999389648,195.210006713867,5118600,195.210006713867
2022-09-13,183,190.160003662109,179.929992675781,187.429992675781,6699900,187.429992675781
2022-09-14,187.800003051758,199.360000610352,185.110000610352,197.979995727539,7329900,197.979995727539
2022-09-15,194.600006103516,203.619995117188,193.710006713867,196.490005493164,9619400,196.490005493164
2022-09-16,192.669998168945,193.660003662109,182.059997558594,184.669998168945,17813400,184.669998168945
2022-09-19,183,188,181.320007324219,187.699996948242,5645600,187.699996948242
2022-09-20,185.550003051758,189.389999389648,182.626998901367,182.740005493164,5059400,182.740005493164
2022-09-21,183.199996948242,188.910003662109,178.679992675781,178.720001220703,5461900,178.720001220703
2022-09-22,178.839996337891,182.014999389648,170.848999023438,171.789993286133,4940400,171.789993286133
2022-09-23,170,174.740005493164,167.139999389648,172.130004882812,6000300,172.130004882812
2022-09-26,171.25,176.910003662109,164.25,165.110000610352,6180500,165.110000610352
2022-09-27,170.300003051758,174.779998779297,165.5,169.860000610352,5913100,169.860000610352
2022-09-28,170.479995727539,174.960006713867,168.639999389648,173.839996337891,4399400,173.839996337891
2022-09-29,170.380004882812,173.330001831055,166.080001831055,170.339996337891,4185100,170.339996337891
2022-09-30,168.699996948242,178.460006713867,168.410003662109,169.960006713867,5494700,169.960006713867
2022-10-03,170.809997558594,174.649993896484,161.770004272461,172.509994506836,7354500,172.509994506836
2022-10-04,180,184.020004272461,178.039993286133,183.809997558594,7314400,183.809997558594
2022-10-05,180.520004272461,186.539993286133,176.279998779297,185.350006103516,5278400,185.350006103516
2022-10-06,185.050003051758,189.75,182.710006713867,188.910003662109,5291000,188.910003662109
2022-10-07,183.240005493164,183.434997558594,174.535003662109,175.100006103516,5408900,175.100006103516
2022-10-10,176.139999389648,176.729995727539,157,159.050003051758,7934800,159.050003051758
2022-10-11,157.660003662109,158.399993896484,145.75,153.529998779297,11775300,153.529998779297
2022-10-12,154.449996948242,159.199996948242,147.880004882812,158.529998779297,6810200,158.529998779297
2022-10-13,148.699996948242,158.119995117188,145.619995117188,156.25,10040100,156.25
2022-10-14,159.350006103516,163.860000610352,152,152.380004882812,7106200,152.380004882812
2022-10-17,158.5,168.479995727539,156.690002441406,167.539993286133,7588600,167.539993286133
2022-10-18,174.800003051758,178.460006713867,171.419998168945,173.169998168945,8277900,173.169998168945
2022-10-19,169.779998779297,174.320007324219,168.210006713867,171.039993286133,3096500,171.039993286133
2022-10-20,171.800003051758,179.949996948242,171.009994506836,174.039993286133,4625900,174.039993286133
2022-10-21,171.75,177.520004272461,166.720001220703,177.100006103516,4027600,177.100006103516
2022-10-24,178,178.050003051758,169.759994506836,174.770004272461,3253600,174.770004272461
2022-10-25,177.25,183.460006713867,176.210006713867,181.820007324219,3652100,181.820007324219
2022-10-26,169.800003051758,179.580001831055,167.779998779297,169.449996948242,6574100,169.449996948242
2022-10-27,171.639999389648,175.179992675781,168.100006103516,169.110000610352,4082200,169.110000610352
2022-10-28,162.639999389648,164.300003051758,155.029998779297,159.690002441406,7836600,159.690002441406
2022-10-31,159.25,161.880004882812,155.850006103516,160.300003051758,4302500,160.300003051758
2022-11-01,164.740005493164,167.410003662109,158.742004394531,159.5,3153100,159.5
2022-11-02,157.75,157.990005493164,147.25,147.75,6244000,147.75
2022-11-03,146.610000610352,157.190002441406,146.199996948242,150.470001220703,5936000,150.470001220703
2022-11-04,148.729995727539,148.75,129.360000610352,132.309997558594,10787700,132.309997558594
2022-11-07,133.460006713867,134.082992553711,126.300003051758,129.100006103516,5756400,129.100006103516
2022-11-08,130.910003662109,133.669998168945,124.889999389648,129.160003662109,5532900,129.160003662109
2022-11-09,126.519996643066,128.800003051758,122.769996643066,126.26000213623,6133100,126.26000213623
2022-11-10,140.100006103516,149.270004272461,139.699996948242,145.380004882812,9755200,145.380004882812
2022-11-11,146.639999389648,162.369995117188,143.789993286133,159.410003662109,8671700,159.410003662109
2022-11-14,157.330001831055,160.899993896484,152.470001220703,157.839996337891,4577600,157.839996337891
2022-11-15,165.589996337891,168,160.600006103516,163.490005493164,4142800,163.490005493164
2022-11-16,159.630004882812,161.490005493164,153.910003662109,154.149993896484,3800700,154.149993896484
2022-11-17,149.731994628906,151.789993286133,145.309997558594,147.690002441406,4557900,147.690002441406
2022-11-18,151.240005493164,151.520004272461,144.712005615234,146.199996948242,3133100,146.199996948242
2022-11-21,143.259994506836,144.559997558594,138.399993896484,141.139999389648,3535100,141.139999389648
2022-11-22,142.509994506836,143.630004882812,136.509994506836,143.360000610352,4006200,143.360000610352
2022-11-23,143.729995727539,148.130004882812,140.259994506836,146.449996948242,4295900,146.449996948242
2022-11-25,144.699996948242,145.136993408203,141.660003662109,144.720001220703,1823500,144.720001220703
2022-11-28,143.199996948242,146.210006713867,140.580001831055,141.070007324219,3523900,141.070007324219
2022-11-29,141.130004882812,141.565002441406,136.25,136.559997558594,3725200,136.559997558594
2022-11-30,134.869995117188,142.970001220703,131.970001220703,142.899993896484,12668700,142.899993896484
2022-12-01,144.509994506836,155,143.25,154.039993286133,16528800,154.039993286133
2022-12-02,149.399993896484,153.509994506836,147,149.740005493164,6909600,149.740005493164
2022-12-05,147.979995727539,148.940002441406,135.509994506836,135.630004882812,9420500,135.630004882812
2022-12-06,136.020004272461,137.979995727539,132.509994506836,136.729995727539,6452100,136.729995727539
2022-12-07,137.199996948242,140.240005493164,134.199996948242,137.410003662109,5861200,137.410003662109
2022-12-08,139.279998779297,144.970001220703,135.589996337891,142.869995117188,5654500,142.869995117188
2022-12-09,142.589996337891,148.679992675781,141.815994262695,144.529998779297,4635800,144.529998779297
2022-12-12,144.179992675781,151.399993896484,144.169998168945,150.880004882812,5909800,150.880004882812
2022-12-13,160,162.699996948242,150.080001831055,150.580001831055,7242100,150.580001831055
2022-12-14,151.520004272461,156.309997558594,146.580993652344,149.199996948242,6486200,149.199996948242
2022-12-15,144.369995117188,148.399993896484,142.220001220703,142.649993896484,4460800,142.649993896484
2022-12-16,142.440002441406,144.830001831055,139,142.449996948242,6432800,142.449996948242
2022-12-19,140.339996337891,143.259994506836,137.229995727539,138.100006103516,3851500,138.100006103516
2022-12-20,135,141.990005493164,134.792007446289,141.210006713867,3622300,141.210006713867
2022-12-21,141.720001220703,146.809997558594,137.880004882812,146.75,3649500,146.75
2022-12-22,143.029998779297,144.399993896484,137.770004272461,140.369995117188,4406600,140.369995117188
2022-12-23,138.779998779297,139.505004882812,135.220001220703,138.490005493164,2669600,138.490005493164
2022-12-27,136.339996337891,139.179992675781,133.589996337891,137.759994506836,2707000,137.759994506836
2022-12-28,137.139999389648,139.559997558594,136,138.419998168945,2963600,138.419998168945
2022-12-29,139.199996948242,143.949996948242,137.990005493164,142.380004882812,3468800,142.380004882812
2022-12-30,139.300003051758,143.610000610352,138.820007324219,143.539993286133,2901900,143.539993286133
2023-01-03,146.479995727539,149.199996948242,135.339996337891,135.5,4442000,135.5
2023-01-04,137.279998779297,137.600006103516,128.580001831055,130.440002441406,6672900,130.440002441406
2023-01-05,129.300003051758,129.490005493164,121.040000915527,121.559997558594,8231800,121.559997558594
2023-01-06,122.089996337891,126.069999694824,119.269996643066,124.059997558594,5827400,124.059997558594
2023-01-09,127.230003356934,137.639999389648,126.669998168945,134.429992675781,8192900,134.429992675781
2023-01-10,134.860000610352,138.449996948242,133.740005493164,137.940002441406,4518400,137.940002441406
2023-01-11,138.199996948242,141.065002441406,136.550003051758,139.710006713867,4290300,139.710006713867
2023-01-12,140.389999389648,142.160003662109,135.100006103516,142.139999389648,3810000,142.139999389648
2023-01-13,139.300003051758,141.770004272461,137.309997558594,140.869995117188,4919300,140.869995117188
2023-01-17,141.149993896484,147.320007324219,139.460006713867,145.720001220703,4607400,145.720001220703
2023-01-18,147.449996948242,148.570007324219,140.039993286133,140.110000610352,4337000,140.110000610352
2023-01-19,137.5,140.550003051758,135.080001831055,135.240005493164,4916400,135.240005493164
2023-01-20,136.449996948242,145.080993652344,135.320007324219,144.820007324219,4714200,144.820007324219
2023-01-23,146.5,150.919998168945,144.740005493164,150.300003051758,4562700,150.300003051758
2023-01-24,148.130004882812,152.759994506836,145.259994506836,145.789993286133,4086100,145.789993286133
2023-01-25,138.270004272461,144.929992675781,134.339996337891,144.440002441406,7460100,144.440002441406
2023-01-26,148.669998168945,152.49299621582,144.759994506836,152.449996948242,4450200,152.449996948242
2023-01-27,150.589996337891,161.320007324219,150.380004882812,159.360000610352,11486800,159.360000610352
2023-01-30,156.779998779297,159.729995727539,152.809997558594,152.919998168945,4239500,152.919998168945
2023-01-31,153.770004272461,157.25,151.210006713867,156.440002441406,5216200,156.440002441406
2023-02-01,158.589996337891,166.830001831055,155.440002441406,165.220001220703,5056100,165.220001220703
2023-02-02,173.839996337891,178.699996948242,170.259994506836,178.050003051758,8578200,178.050003051758
2023-02-03,168,175.490005493164,163,163.289993286133,7312900,163.289993286133
2023-02-06,159.740005493164,163.520004272461,156.789993286133,158.070007324219,5708700,158.070007324219
2023-02-07,157.929992675781,161.5,154.414993286133,160.770004272461,5343200,160.770004272461
2023-02-08,161.259994506836,165,158.044998168945,159.059997558594,3845300,159.059997558594
2023-02-09,161.940002441406,166.720001220703,161.270004272461,162.679992675781,4534100,162.679992675781
2023-02-10,159.660003662109,162.009994506836,154.729995727539,157.330001831055,4156600,157.330001831055
2023-02-13,158.5,165.059997558594,157.050003051758,161.960006713867,3615700,161.960006713867
2023-02-14,159.970001220703,171.940002441406,158.240005493164,171.020004272461,4994800,171.020004272461
2023-02-15,171.399993896484,175.949996948242,170.070007324219,175.279998779297,4437200,175.279998779297
2023-02-16,171,172.720001220703,163.919998168945,164.399993896484,4784600,164.399993896484
2023-02-17,160.5,160.770004272461,151.550003051758,154.080001831055,7951500,154.080001831055
2023-02-21,150.600006103516,155,150.080001831055,151.259994506836,3411000,151.259994506836
2023-02-22,149.5,155.380004882812,149.5,150.660003662109,4101900,150.660003662109
2023-02-23,153.5,154.089996337891,147.75,153.119995117188,4105800,153.119995117188
2023-02-24,149.850006103516,150.75,145.279998779297,148.440002441406,3791700,148.440002441406
2023-02-27,150.199996948242,154.699996948242,148.580001831055,154.649993896484,4500000,154.649993896484
2023-02-28,154.679992675781,155.720001220703,152.929992675781,154.380004882812,4395000,154.380004882812
2023-03-01,154.220001220703,156.649993896484,153,154.5,8186400,154.5
2023-03-02,139.039993286133,140.149993896484,131.119995117188,135.279998779297,25842200,135.279998779297
2023-03-03,135.509994506836,143.330001831055,135.5,142.110000610352,9894400,142.110000610352
2023-03-06,142.649993896484,146.740005493164,140.848007202148,142.070007324219,5419200,142.070007324219
2023-03-07,141,146.190002441406,140.100006103516,142.449996948242,4371900,142.449996948242
2023-03-08,140.225006103516,144.380004882812,139.289993286133,142.649993896484,3831700,142.649993896484
2023-03-09,141.380004882812,144.100006103516,136.050003051758,136.300003051758,5078200,136.300003051758
2023-03-10,135.020004272461,135.787002563477,128.559997558594,131.460006713867,8882300,131.460006713867
2023-03-13,129.979995727539,140.460006713867,128.759994506836,137.729995727539,7589600,137.729995727539
2023-03-14,138.639999389648,140.080001831055,134.880004882812,139.820007324219,6550400,139.820007324219
2023-03-15,136.279998779297,140.169998168945,135.300003051758,139.580001831055,4008200,139.580001831055
2023-03-16,140,142.440002441406,137.399993896484,138.919998168945,4668300,138.919998168945
2023-03-17,138.639999389648,139.440002441406,133.559997558594,135.619995117188,5409600,135.619995117188
2023-03-20,133.809997558594,135.580001831055,131.619995117188,135.470001220703,3577400,135.470001220703
2023-03-21,136.970001220703,142.289993286133,135.309997558594,141.470001220703,4402300,141.470001220703
2023-03-22,141.199996948242,142.800003051758,135.475006103516,135.630004882812,4525700,135.630004882812
2023-03-23,137.990005493164,141.100997924805,135.026000976562,140.570007324219,6318800,140.570007324219
2023-03-24,139.300003051758,141.97900390625,135.550003051758,136.529998779297,3653200,136.529998779297
2023-03-27,136.490005493164,137.869995117188,134.399993896484,134.970001220703,3940400,134.970001220703
2023-03-28,136,136.720001220703,134.169998168945,134.809997558594,2692700,134.809997558594
2023-03-29,136.259994506836,138.600006103516,135.600006103516,137.460006713867,4051100,137.460006713867
2023-03-30,139.990005493164,145.330001831055,138.759994506836,142.110000610352,5171900,142.110000610352
2023-03-31,142.809997558594,154.440002441406,141.830001831055,154.289993286133,8611600,154.289993286133
2023-04-03,152.779998779297,154.25,148.720001220703,150,4290100,150
2023-04-04,151,158,150.75,155.429992675781,9213700,155.429992675781
2023-04-05,154.830001831055,156.039993286133,144.139999389648,146.479995727539,5422100,146.479995727539
2023-04-06,144.589996337891,146.059997558594,140.880004882812,145.679992675781,3326900,145.679992675781
2023-04-10,143.339996337891,147.990005493164,141.600006103516,147.770004272461,3484900,147.770004272461
2023-04-11,139.679992675781,142.399993896484,136.589996337891,139.190002441406,10945800,139.190002441406
2023-04-12,141.899993896484,144.5,139.320007324219,139.660003662109,6993500,139.660003662109
2023-04-13,141.089996337891,144.548004150391,140.550003051758,141.380004882812,4832500,141.380004882812
2023-04-14,140,142.199996948242,138.309997558594,142.130004882812,5472600,142.130004882812
2023-04-17,142.130004882812,145.850006103516,141.830001831055,145.259994506836,3970500,145.259994506836
2023-04-18,147.529998779297,147.570007324219,142.169998168945,145.889999389648,4021800,145.889999389648
2023-04-19,144.449996948242,146.460006713867,143.649993896484,144.550003051758,2887400,144.550003051758
2023-04-20,142.300003051758,144.130004882812,141.740005493164,142.720001220703,2993900,142.720001220703
2023-04-21,144.070007324219,146.800003051758,143.520004272461,145.190002441406,3672200,145.190002441406
2023-04-24,144.850006103516,145.809997558594,140.772994995117,142.509994506836,3470900,142.509994506836
2023-04-25,140.559997558594,140.660003662109,135.259994506836,135.479995727539,7176400,135.479995727539
2023-04-26,142.779998779297,149.279998779297,142.600006103516,147.059997558594,9439700,147.059997558594
2023-04-27,148.320007324219,149.880004882812,145.130004882812,148.770004272461,5736400,148.770004272461
2023-04-28,145.669998168945,148.759994506836,140.869995117188,148.080001831055,5223100,148.080001831055
2023-05-01,148.149993896484,148.460006713867,145.009994506836,146.970001220703,3011100,146.970001220703
2023-05-02,146.440002441406,147.050003051758,143.539993286133,144.839996337891,2845500,144.839996337891
2023-05-03,144.070007324219,147.589996337891,142.442001342773,144.639999389648,3309100,144.639999389648
2023-05-04,148.979995727539,156.589996337891,148.860000610352,155.270004272461,7030500,155.270004272461
2023-05-05,155.75,159.050003051758,153,154.169998168945,4536000,154.169998168945
2023-05-08,160.110000610352,163.182006835938,156.289993286133,160.419998168945,5587200,160.419998168945
2023-05-09,158.970001220703,164.559997558594,158.610000610352,163.869995117188,3767300,163.869995117188
2023-05-10,165.809997558594,173.270004272461,165.199996948242,172.039993286133,6799400,172.039993286133
2023-05-11,170.210006713867,171.779998779297,168.850006103516,170.070007324219,3466400,170.070007324219
2023-05-12,169.199996948242,171.320007324219,166.419998168945,167.399993896484,4036600,167.399993896484
2023-05-15,167.660003662109,172.880004882812,166.899993896484,172.050003051758,3436500,172.050003051758
2023-05-16,170.139999389648,173.050003051758,168.789993286133,171.710006713867,3480000,171.710006713867
2023-05-17,172.089996337891,174.550003051758,170.300003051758,174.020004272461,4335600,174.020004272461
2023-05-18,175.970001220703,185,175.509994506836,184.309997558594,7229100,184.309997558594
2023-05-19,181.179992675781,182.460006713867,175.710006713867,176.820007324219,6561400,176.820007324219
2023-05-22,176.509994506836,182.199996948242,175.393005371094,178.470001220703,4424300,178.470001220703
2023-05-23,177.039993286133,182.5,175.082000732422,175.160003662109,4558500,175.160003662109
2023-05-24,173.639999389648,178.399993896484,172.121002197266,177.139999389648,10020800,177.139999389648
2023-05-25,150.470001220703,158.729995727539,143.110000610352,147.910003662109,23970000,147.910003662109
2023-05-26,146.860000610352,152.899993896484,144.824996948242,150.009994506836,11503500,150.009994506836
2023-05-30,151.179992675781,159.990005493164,150.5,158.649993896484,9655800,158.649993896484
2023-05-31,158,168.979995727539,157.429992675781,165.360000610352,14605700,165.360000610352
2023-06-01,160.369995117188,169.460006713867,160,167.279998779297,5597700,167.279998779297
