Index,JFIN.Open,JFIN.High,JFIN.Low,JFIN.Close,JFIN.Volume,JFIN.Adjusted
2020-07-06,4.13000011444092,4.59999990463257,3.90000009536743,4.19000005722046,1770400,3.2847056388855
2020-07-07,4.11999988555908,4.28000020980835,3.91000008583069,3.99000000953674,498300,3.12791752815247
2020-07-08,4.05000019073486,4.28000020980835,3.94000005722046,4.1399998664856,890800,3.24550819396973
2020-07-09,4.28999996185303,4.28999996185303,4,4.05999994277954,818400,3.18279337882996
2020-07-10,4.30000019073486,4.48000001907349,4,4.21999979019165,1352900,3.30822324752808
2020-07-13,4.21999979019165,4.23000001907349,3.8199999332428,3.84999990463257,708800,3.01816582679749
2020-07-14,3.79999995231628,3.92000007629395,3.59999990463257,3.63000011444092,642900,2.84569954872131
2020-07-15,4.11999988555908,4.15000009536743,3.70000004768372,3.8199999332428,763100,2.99464774131775
2020-07-16,3.85999989509583,3.95000004768372,3.71000003814697,3.80999994277954,439700,2.98680830001831
2020-07-17,3.76999998092651,4.1399998664856,3.73000001907349,3.92000007629395,1076200,3.07304191589355
2020-07-20,3.9300000667572,4,3.84999990463257,3.9300000667572,320800,3.08088135719299
2020-07-21,3.95000004768372,4.34000015258789,3.84999990463257,4.07999992370605,883700,3.19847202301025
2020-07-22,4.07000017166138,4.07000017166138,3.88000011444092,3.99000000953674,346000,3.12791752815247
2020-07-23,3.94000005722046,4,3.79999995231628,3.80999994277954,415500,2.98680830001831
2020-07-24,3.80999994277954,3.89000010490417,3.6800000667572,3.70000004768372,228600,2.90057516098022
2020-07-27,3.75,3.83400011062622,3.63000011444092,3.67000007629395,121100,2.87705707550049
2020-07-28,3.75999999046326,3.75999999046326,3.55999994277954,3.5699999332428,129700,2.79866290092468
2020-07-29,3.59999990463257,3.71000003814697,3.46000003814697,3.46000003814697,180800,2.7124297618866
2020-07-30,3.39000010490417,3.89000010490417,3.22000002861023,3.60999989509583,1094400,2.83002042770386
2020-07-31,3.55999994277954,3.64000010490417,3.4300000667572,3.52999997138977,299700,2.76730537414551
2020-08-03,3.53999996185303,3.58500003814697,3.47000002861023,3.48000001907349,105400,2.72810840606689
2020-08-04,3.47000002861023,3.52999997138977,3.44000005722046,3.45000004768372,120000,2.70459032058716
2020-08-05,3.45000004768372,3.50999999046326,3.4300000667572,3.48000001907349,118500,2.72810840606689
2020-08-06,3.52999997138977,3.73900008201599,3.51999998092651,3.67000007629395,328300,2.87705707550049
2020-08-07,3.6800000667572,3.74000000953674,3.51999998092651,3.69000005722046,303400,2.89273571968079
2020-08-10,3.66000008583069,3.77999997138977,3.66000008583069,3.72000002861023,77000,2.9162540435791
2020-08-11,3.71000003814697,3.75999999046326,3.46000003814697,3.49000000953674,151400,2.73594784736633
2020-08-12,3.51999998092651,3.54699993133545,3.40000009536743,3.46000003814697,99600,2.7124297618866
2020-08-13,3.42000007629395,3.72000002861023,3.3199999332428,3.45000004768372,357900,2.70459032058716
2020-08-14,3.40000009536743,3.55800008773804,3.36999988555908,3.39000010490417,249500,2.65755414962769
2020-08-17,3.46000003814697,3.48000001907349,3.33999991416931,3.33999991416931,118000,2.61835694313049
2020-08-18,3.33999991416931,3.44000005722046,3.29999995231628,3.36999988555908,86900,2.64187502861023
2020-08-19,3.33999991416931,3.37599992752075,3.08999991416931,3.08999991416931,206400,2.42237210273743
2020-08-20,3.13000011444092,3.14000010490417,2.75,2.79999995231628,706000,2.19502973556519
2020-08-21,2.82999992370605,2.90000009536743,2.65000009536743,2.70000004768372,261500,2.11663603782654
2020-08-24,2.76999998092651,2.76999998092651,2.59999990463257,2.70000004768372,182900,2.11663603782654
2020-08-25,2.74000000953674,3.64000010490417,2.71000003814697,3.59999990463257,3948900,2.822181224823
2020-08-26,3.59999990463257,3.65799999237061,3.27999997138977,3.49000000953674,698300,2.73594784736633
2020-08-27,3.41000008583069,3.46000003814697,3.32999992370605,3.40000009536743,190900,2.66539335250854
2020-08-28,3.41000008583069,3.82999992370605,3.29999995231628,3.75999999046326,480500,2.94761157035828
2020-08-31,3.80999994277954,4.26000022888184,3.80999994277954,4.09999990463257,787300,3.21415066719055
2020-09-01,4.09999990463257,4.15999984741211,3.68799996376038,3.75,610500,2.93977212905884
2020-09-02,2.97499990463257,3.14000010490417,2.79999995231628,2.90000009536743,998100,2.27342391014099
2020-09-03,2.85999989509583,2.94000005722046,2.82999992370605,2.88000011444092,169700,2.25774478912354
2020-09-04,2.76999998092651,2.79999995231628,2.59999990463257,2.78999996185303,167600,2.18719029426575
2020-09-08,2.75999999046326,2.77999997138977,2.5220000743866,2.66000008583069,94300,2.08527851104736
2020-09-09,2.57999992370605,2.59999990463257,2.51999998092651,2.59999990463257,149000,2.03824186325073
2020-09-10,2.55999994277954,2.75,2.54999995231628,2.57999992370605,134700,2.02256321907043
2020-09-11,2.53999996185303,2.67600011825562,2.50999999046326,2.54999995231628,57100,1.99904477596283
2020-09-14,2.55999994277954,2.64000010490417,2.50999999046326,2.54999995231628,54000,1.99904477596283
2020-09-15,2.53999996185303,2.5699999332428,2.50999999046326,2.50999999046326,77100,1.96768736839294
2020-09-16,2.48000001907349,2.88000011444092,2.47000002861023,2.75,332100,2.15583252906799
2020-09-17,2.6800000667572,3,2.60999989509583,3,281700,2.35181760787964
2020-09-18,2.82999992370605,2.99300003051758,2.79999995231628,2.83999991416931,74100,2.22638726234436
2020-09-21,2.79999995231628,2.92000007629395,2.75,2.88000011444092,57300,2.25774478912354
2020-09-22,2.88000011444092,3.39000010490417,2.81599998474121,3.25999999046326,320000,2.55564188957214
2020-09-23,3.3199999332428,3.47300004959106,3.02999997138977,3.07999992370605,247100,2.41453266143799
2020-09-24,2.88000011444092,3.04999995231628,2.75,2.84999990463257,125800,2.2342267036438
2020-09-25,2.88000011444092,3.04999995231628,2.88000011444092,2.90000009536743,69700,2.27342391014099
2020-09-28,2.90000009536743,3.2739999294281,2.90000009536743,3,243400,2.35181760787964
2020-09-29,3,3.22000002861023,2.95199990272522,3.03999996185303,3099000,2.38317513465881
2020-09-30,3.58999991416931,4.23999977111816,3.17000007629395,3.32999992370605,7474100,2.61051750183105
2020-10-01,3.03999996185303,3.22000002861023,2.89000010490417,2.92000007629395,627000,2.28910255432129
2020-10-02,2.8199999332428,3.11999988555908,2.77999997138977,2.98000001907349,293800,2.33613896369934
2020-10-05,2.98000001907349,3.07999992370605,2.77099990844727,2.92000007629395,314900,2.28910255432129
2020-10-06,2.85999989509583,3.02999997138977,2.8199999332428,2.8199999332428,244500,2.21070837974548
2020-10-07,2.82999992370605,2.95000004768372,2.80999994277954,2.82999992370605,178300,2.21854782104492
2020-10-08,2.9300000667572,2.95000004768372,2.84999990463257,2.91000008583069,92200,2.28126311302185
2020-10-09,2.9300000667572,2.96000003814697,2.83999991416931,2.84999990463257,79800,2.2342267036438
2020-10-12,2.90000009536743,3.08999991416931,2.84999990463257,2.94000005722046,296200,2.30478143692017
2020-10-13,2.94000005722046,2.98000001907349,2.89000010490417,2.92000007629395,118600,2.28910255432129
2020-10-14,2.95000004768372,3.0699999332428,2.90000009536743,3,155400,2.35181760787964
2020-10-15,3.0699999332428,3.0699999332428,2.94000005722046,3.01999998092651,135600,2.36749649047852
2020-10-16,3.01999998092651,3.26999998092651,2.97000002861023,3.0699999332428,311900,2.40669345855713
2020-10-19,3.09999990463257,3.38499999046326,3.00999999046326,3.22000002861023,511500,2.52428436279297
2020-10-20,3.23000001907349,3.29999995231628,3.04999995231628,3.0699999332428,250100,2.40669345855713
2020-10-21,3.16000008583069,3.59999990463257,3.09999990463257,3.22000002861023,1403600,2.52428436279297
2020-10-22,3.20000004768372,3.20000004768372,2.85999989509583,3.0699999332428,699500,2.40669345855713
2020-10-23,3.05999994277954,3.11500000953674,2.95000004768372,3.07999992370605,90900,2.41453266143799
2020-10-26,3.08999991416931,3.13000011444092,2.85999989509583,2.96000003814697,193200,2.32046008110046
2020-10-27,3.00999999046326,3.16000008583069,2.92000007629395,2.96000003814697,226600,2.32046008110046
2020-10-28,2.96000003814697,2.96000003814697,2.78999996185303,2.83999991416931,140000,2.22638726234436
2020-10-29,2.84999990463257,2.98300004005432,2.80999994277954,2.92000007629395,102100,2.28910255432129
2020-10-30,2.90000009536743,2.90000009536743,2.75,2.8199999332428,120300,2.21070837974548
2020-11-02,2.78999996185303,2.89000010490417,2.71000003814697,2.76999998092651,64000,2.17151165008545
2020-11-03,2.75,2.83999991416931,2.72000002861023,2.73000001907349,43100,2.14015412330627
2020-11-04,2.73000001907349,2.78999996185303,2.69000005722046,2.78999996185303,69500,2.18719029426575
2020-11-05,2.77999997138977,2.79999995231628,2.6800000667572,2.74000000953674,168500,2.14799356460571
2020-11-06,2.75,2.82200002670288,2.6800000667572,2.70000004768372,104100,2.11663603782654
2020-11-09,2.75,2.78999996185303,2.66000008583069,2.74000000953674,154500,2.14799356460571
2020-11-10,2.70000004768372,2.77999997138977,2.6800000667572,2.6800000667572,80800,2.10095715522766
2020-11-11,2.6800000667572,2.74000000953674,2.6800000667572,2.74000000953674,52900,2.14799356460571
2020-11-12,2.70000004768372,2.88000011444092,2.70000004768372,2.82999992370605,168400,2.21854782104492
2020-11-13,2.82999992370605,2.83999991416931,2.75,2.83999991416931,122100,2.22638726234436
2020-11-16,2.82999992370605,2.84999990463257,2.75399994850159,2.75999999046326,82500,2.16367220878601
2020-11-17,2.75,2.94000005722046,2.71000003814697,2.91000008583069,155200,2.28126311302185
2020-11-18,2.95000004768372,2.99000000953674,2.80999994277954,2.89000010490417,150900,2.26558446884155
2020-11-19,2.88000011444092,2.89000010490417,2.79999995231628,2.82500004768372,90100,2.21462845802307
2020-11-20,2.91000008583069,3.01999998092651,2.82999992370605,2.95000004768372,268600,2.31262040138245
2020-11-23,3.03999996185303,3.16000008583069,3.00999999046326,3.15000009536743,257000,2.46940875053406
2020-11-24,3.20000004768372,3.48000001907349,3.09999990463257,3.39000010490417,631400,2.65755414962769
2020-11-25,3.6800000667572,4.73999977111816,3.65000009536743,4.01000022888184,5015200,3.14359641075134
2020-11-27,3.79999995231628,4.03999996185303,3.64100003242493,3.76999998092651,496300,2.95545077323914
2020-11-30,3.60999989509583,3.70000004768372,3.21000003814697,3.30999994277954,610900,2.59483885765076
2020-12-01,3.52999997138977,3.65000009536743,3.22000002861023,3.3199999332428,382600,2.60267806053162
2020-12-02,3.32999992370605,3.39000010490417,3.11999988555908,3.30999994277954,251400,2.59483885765076
2020-12-03,3.34999990463257,4.34999990463257,3.32999992370605,4.09999990463257,1824700,3.21415066719055
2020-12-04,3.84999990463257,4,3.72000002861023,3.88000011444092,353700,3.04168438911438
2020-12-07,3.75,3.83999991416931,3.59999990463257,3.70000004768372,141600,2.90057516098022
2020-12-08,3.72000002861023,3.86999988555908,3.65000009536743,3.75999999046326,147200,2.94761157035828
2020-12-09,3.75999999046326,4.23000001907349,3.73000001907349,3.91000008583069,408000,3.06520247459412
2020-12-10,3.91000008583069,3.91000008583069,3.70000004768372,3.72000002861023,112800,2.9162540435791
2020-12-11,3.73000001907349,3.83999991416931,3.71000003814697,3.73000001907349,138400,2.92409324645996
2020-12-14,3.71000003814697,3.80999994277954,3.58999991416931,3.58999991416931,130600,2.81434178352356
2020-12-15,3.63000011444092,3.78999996185303,3.59999990463257,3.72000002861023,95800,2.9162540435791
2020-12-16,3.75,3.75999999046326,3.66000008583069,3.75,42200,2.93977212905884
2020-12-17,3.8199999332428,3.83999991416931,3.59999990463257,3.64000010490417,202800,2.85353875160217
2020-12-18,3.59999990463257,3.72000002861023,3.59999990463257,3.67000007629395,74900,2.87705707550049
2020-12-21,3.60999989509583,3.66000008583069,3.44000005722046,3.46000003814697,169400,2.7124297618866
2020-12-22,3.44000005722046,3.48399996757507,3.38000011444092,3.38000011444092,72100,2.64971470832825
2020-12-23,3.41000008583069,3.41000008583069,3.15000009536743,3.32999992370605,192500,2.61051750183105
2020-12-24,3.27999997138977,3.41000008583069,3.20000004768372,3.23300004005432,79400,2.53447556495667
2020-12-28,3.1800000667572,3.38000011444092,3.17000007629395,3.21000003814697,131300,2.51644468307495
2020-12-29,3.25999999046326,3.34999990463257,3.00999999046326,3.0699999332428,348100,2.40669345855713
2020-12-30,3.07999992370605,3.28999996185303,3.00999999046326,3.04999995231628,205000,2.39101457595825
2020-12-31,3.04999995231628,3.22000002861023,3.00999999046326,3.04999995231628,222900,2.39101457595825
2021-01-04,3.04999995231628,3.21000003814697,3.04999995231628,3.16000008583069,222200,2.47724795341492
2021-01-05,3.16000008583069,3.29999995231628,3.16000008583069,3.23000001907349,72200,2.53212380409241
2021-01-06,3.23000001907349,3.33999991416931,3.11999988555908,3.15000009536743,87700,2.46940875053406
2021-01-07,3.15000009536743,3.46000003814697,3.15000009536743,3.4300000667572,196100,2.68891167640686
2021-01-08,3.53999996185303,3.55999994277954,3.27999997138977,3.48000001907349,113900,2.72810840606689
2021-01-11,3.39000010490417,3.5,3.33999991416931,3.38000011444092,126500,2.64971470832825
2021-01-12,3.44000005722046,3.70000004768372,3.27999997138977,3.54999995231628,327700,2.78298425674438
2021-01-13,3.54999995231628,3.59999990463257,3.40000009536743,3.45000004768372,71900,2.70459032058716
2021-01-14,3.45000004768372,3.67000007629395,3.45000004768372,3.54999995231628,175100,2.78298425674438
2021-01-15,3.5699999332428,3.5699999332428,3.25999999046326,3.39000010490417,76300,2.65755414962769
2021-01-19,3.46000003814697,3.5,3.3199999332428,3.45000004768372,77600,2.70459032058716
2021-01-20,3.5,3.5699999332428,3.4300000667572,3.4300000667572,96800,2.68891167640686
2021-01-21,3.4300000667572,3.77099990844727,3.34999990463257,3.65000009536743,191200,2.86137819290161
2021-01-22,3.75999999046326,3.76900005340576,3.54800009727478,3.70000004768372,137700,2.90057516098022
2021-01-25,3.79999995231628,3.83999991416931,3.65000009536743,3.79999995231628,173200,2.97896909713745
2021-01-26,3.8199999332428,3.8199999332428,3.70000004768372,3.73000001907349,103300,2.92409324645996
2021-01-27,3.64000010490417,3.64000010490417,3.33999991416931,3.36999988555908,262000,2.64187502861023
2021-01-28,3.38000011444092,3.66000008583069,3.38000011444092,3.5,102300,2.74378728866577
2021-01-29,3.5,3.61999988555908,3.3199999332428,3.34999990463257,101900,2.62619638442993
2021-02-01,3.4300000667572,3.5,3.34999990463257,3.5,109700,2.74378728866577
2021-02-02,3.5,3.57999992370605,3.40000009536743,3.46000003814697,113100,2.7124297618866
2021-02-03,3.46000003814697,3.59999990463257,3.44000005722046,3.57999992370605,96000,2.80650234222412
2021-02-04,3.59999990463257,4.07000017166138,3.56399989128113,3.77999997138977,675800,2.96329021453857
2021-02-05,4.15000009536743,4.94999980926514,3.98000001907349,4.01999998092651,1742500,3.1514356136322
2021-02-08,4.15000009536743,4.28999996185303,3.90000009536743,4.01999998092651,332600,3.1514356136322
2021-02-09,3.9300000667572,4.19999980926514,3.90000009536743,4.1100001335144,258800,3.22199034690857
2021-02-10,4.21999979019165,4.33199977874756,3.95000004768372,4.1100001335144,179600,3.22199034690857
2021-02-11,4.28000020980835,4.55000019073486,4.15000009536743,4.5,378800,3.52772641181946
2021-02-12,4.44999980926514,4.66499996185303,4.34000015258789,4.59000015258789,210500,3.59828114509583
2021-02-16,4.82999992370605,5.26000022888184,4.71999979019165,5.26000022888184,707700,4.1235203742981
2021-02-17,5.3600001335144,5.69999980926514,4.82999992370605,5.3600001335144,785200,4.20191431045532
2021-02-18,5.21000003814697,6.80000019073486,5.05000019073486,5.90000009536743,1343900,4.62524080276489
2021-02-19,6.03399991989136,6.38000011444092,5.38000011444092,5.6100001335144,843800,4.39789915084839
2021-02-22,5.76999998092651,6.44999980926514,5.69999980926514,5.90000009536743,638000,4.62524080276489
2021-02-23,5.25,5.30000019073486,4.34000015258789,5.09999990463257,386800,3.99808955192566
2021-02-24,4.96000003814697,5.46999979019165,4.76000022888184,5.17000007629395,234200,4.05296516418457
2021-02-25,5.17999982833862,5.30000019073486,4.71000003814697,4.73999977111816,334600,3.71587181091309
2021-02-26,4.5,4.84999990463257,4.1100001335144,4.30000019073486,318400,3.370938539505
2021-03-01,4.38000011444092,4.78999996185303,4.38000011444092,4.6100001335144,85800,3.61395978927612
2021-03-02,4.75,4.75,4.32000017166138,4.5,100800,3.52772641181946
2021-03-03,4.5,4.65500020980835,4.25,4.28000020980835,108100,3.35525989532471
2021-03-04,4.21999979019165,4.30999994277954,3.84999990463257,3.84999990463257,101500,3.01816582679749
2021-03-05,3.91000008583069,4.09999990463257,3.50200009346008,3.74000000953674,190200,2.9319326877594
2021-03-08,3.85999989509583,3.86999988555908,3.64000010490417,3.67000007629395,90700,2.87705707550049
2021-03-09,3.75,3.89000010490417,3.71700000762939,3.77999997138977,107700,2.96329021453857
2021-03-10,3.80999994277954,4.09999990463257,3.75999999046326,3.96000003814697,117600,3.10439944267273
2021-03-11,4.09000015258789,4.17000007629395,3.84999990463257,4.1100001335144,108800,3.22199034690857
2021-03-12,4.09999990463257,4.30000019073486,4.07000017166138,4.30000019073486,102100,3.370938539505
2021-03-15,4.30000019073486,4.59999990463257,4.30000019073486,4.55999994277954,152300,3.57476258277893
2021-03-16,4.45499992370605,4.78999996185303,4.26999998092651,4.26999998092651,228400,3.34742021560669
2021-03-17,4.32999992370605,5.78000020980835,4.30999994277954,5.42000007629395,1994100,4.24895048141479
2021-03-18,5.34999990463257,13.6000003814697,5.30000019073486,9.40999984741211,137467200,7.37686777114868
2021-03-19,8.40999984741211,9.10000038146973,7.51000022888184,8.22000026702881,7603400,6.44398069381714
2021-03-22,7.71999979019165,14.9499998092651,7.6100001335144,14.6400003433228,77470800,11.4768705368042
2021-03-23,12.7399997711182,12.9799995422363,9.85000038146973,10.2600002288818,9716400,8.04321670532227
2021-03-24,10.960000038147,12.4700002670288,9.28999996185303,9.88000011444092,5176300,7.74531888961792
2021-03-25,9.19999980926514,10.3900003433228,7.98999977111816,9.38000011444092,2410800,7.3533501625061
2021-03-26,9.35000038146973,9.86999988555908,8.27000045776367,8.92000007629395,916100,6.99273729324341
2021-03-29,9.07999992370605,9.09000015258789,7.6100001335144,7.75,903500,6.07552909851074
2021-03-30,7.76000022888184,10.2370004653931,7.76000022888184,8.69999980926514,4674900,6.82027053833008
2021-03-31,8.56999969482422,8.77999973297119,8.02700042724609,8.25,905800,6.46749877929688
2021-04-01,8.35000038146973,8.69999980926514,8.0290002822876,8.47000026702881,1443000,6.63996553421021
2021-04-05,9.01000022888184,9.31999969482422,7.67500019073486,7.84000015258789,1514000,6.14608383178711
2021-04-06,7.84999990463257,7.98999977111816,7.28000020980835,7.80999994277954,811800,6.12256526947021
2021-04-07,7.55000019073486,7.69000005722046,7.11999988555908,7.15999984741211,559100,5.61300468444824
2021-04-08,7.3899998664856,8.47000026702881,7.21000003814697,8.40999984741211,2049100,6.59292888641357
2021-04-09,8.27999973297119,8.27999973297119,7.55000019073486,7.82000017166138,1505500,6.13040494918823
2021-04-12,7.40000009536743,7.58900022506714,6.53000020980835,6.63000011444092,739700,5.19751691818237
2021-04-13,6.68300008773804,6.92999982833862,6.40999984741211,6.67999982833862,568500,5.23671388626099
2021-04-14,6.6399998664856,7,6.46000003814697,6.55000019073486,562400,5.13480186462402
2021-04-15,6.61999988555908,6.67000007629395,5.65000009536743,5.65999984741211,794400,4.43709564208984
2021-04-16,5.69000005722046,6.30000019073486,5.51000022888184,5.98999977111816,634600,4.69579553604126
2021-04-19,5.76999998092651,5.98000001907349,5.5,5.57000017166138,454200,4.36654138565063
2021-04-20,5.57999992370605,5.94999980926514,5.46000003814697,5.51999998092651,628100,4.32734441757202
2021-04-21,5.48000001907349,5.57999992370605,5.19999980926514,5.55999994277954,311700,4.35870218276978
2021-04-22,5.55999994277954,6.17000007629395,5.28000020980835,5.28000020980835,870500,4.13919925689697
2021-04-23,5.38000011444092,5.94000005722046,5.30000019073486,5.73999977111816,693200,4.49981069564819
2021-04-26,5.90999984741211,7.88000011444092,5.90999984741211,7.11999988555908,10388700,5.58164691925049
2021-04-27,7.76999998092651,7.76999998092651,6.69999980926514,7.5,2038000,5.87954425811768
2021-04-28,7.15999984741211,7.40000009536743,6.82000017166138,6.84999990463257,698900,5.3699836730957
2021-04-29,6.92999982833862,7.26999998092651,6.76000022888184,7.11999988555908,825700,5.58164691925049
2021-04-30,7.01999998092651,7.20599985122681,6.40999984741211,6.53999996185303,527100,5.12696266174316
2021-05-03,6.46000003814697,6.80000019073486,6.3600001335144,6.57999992370605,420500,5.15831995010376
2021-05-04,6.48000001907349,6.5,5.90999984741211,6.05000019073486,541500,4.74283266067505
2021-05-05,6.05000019073486,6.69999980926514,6.01000022888184,6.26999998092651,375900,4.91529893875122
2021-05-06,6.40000009536743,6.40000009536743,5.76000022888184,5.96999979019165,274000,4.68011713027954
2021-05-07,5.6399998664856,6.17999982833862,5.61999988555908,5.76999998092651,400600,4.52332925796509
2021-05-10,5.6100001335144,5.71000003814697,5.19600009918213,5.25,342100,4.11568069458008
2021-05-11,5.28999996185303,5.59999990463257,5.01000022888184,5.38000011444092,205400,4.21759271621704
2021-05-12,5.13000011444092,5.44000005722046,4.90999984741211,5.01000022888184,240800,3.92753529548645
2021-05-13,5.03000020980835,5.27899980545044,4.80999994277954,4.90999984741211,158400,3.84914135932922
2021-05-14,4.96000003814697,5.34999990463257,4.96000003814697,5.28000020980835,150100,4.13919925689697
2021-05-17,5.17000007629395,5.6100001335144,5.17000007629395,5.51000022888184,153300,4.31950521469116
2021-05-18,5.65000009536743,5.73099994659424,5.42999982833862,5.53000020980835,128100,4.33518409729004
2021-05-19,5.3899998664856,5.57000017166138,5.34999990463257,5.51999998092651,77200,4.32734441757202
2021-05-20,5.42999982833862,5.84000015258789,5.42000007629395,5.75,142900,4.50765037536621
2021-05-21,5.8600001335144,5.8899998664856,5.5,5.5,63600,4.31166505813599
2021-05-24,5.51999998092651,5.73299980163574,5.44000005722046,5.53999996185303,97600,4.3430233001709
2021-05-25,5.55000019073486,5.88000011444092,5.5,5.6100001335144,337300,4.39789915084839
2021-05-26,5.63000011444092,6.65000009536743,5.63000011444092,6.5,566800,5.09560489654541
2021-05-27,6.53499984741211,7.26999998092651,6.23999977111816,6.48000001907349,522600,5.07992601394653
2021-05-28,6.46999979019165,6.59000015258789,6,6.03000020980835,181500,4.72715377807617
2021-06-01,6.17999982833862,6.6100001335144,6.15199995040894,6.48999977111816,219100,5.08776521682739
2021-06-02,6.65999984741211,7.14499998092651,6.5,6.82999992370605,553900,5.35430479049683
2021-06-03,6.84999990463257,6.8769998550415,6.34999990463257,6.6100001335144,232900,5.18183851242065
2021-06-04,6.65000009536743,6.92000007629395,6.5,6.73999977111816,241300,5.28375005722046
2021-06-07,6.84999990463257,6.84999990463257,6.15000009536743,6.28000020980835,689300,4.92313861846924
2021-06-08,6.42000007629395,6.42000007629395,6,6.34999990463257,237100,4.97801399230957
2021-06-09,6.21000003814697,7.25,6.19600009918213,6.8899998664856,1312700,5.4013409614563
2021-06-10,6.65000009536743,6.84000015258789,6.17000007629395,6.25,473300,4.89962005615234
2021-06-11,6.34000015258789,6.36999988555908,6.07000017166138,6.15999984741211,278000,4.82906532287598
2021-06-14,6.19000005722046,6.28000020980835,6.03000020980835,6.1100001335144,189500,4.78986883163452
2021-06-15,6.09000015258789,6.09999990463257,5.80000019073486,5.94999980926514,159200,4.66443824768066
2021-06-16,5.84000015258789,6.03999996185303,5.38000011444092,5.42999982833862,526700,4.25678968429565
2021-06-17,5.44000005722046,5.61999988555908,5.38000011444092,5.5,185100,4.31166505813599
2021-06-18,5.40000009536743,5.46000003814697,5.32000017166138,5.32999992370605,91100,4.17839574813843
2021-06-21,5.34999990463257,5.80999994277954,5.34999990463257,5.67999982833862,334900,4.45277452468872
2021-06-22,5.65000009536743,5.75699996948242,5.25,5.25,214600,4.11568069458008
2021-06-23,5.36999988555908,5.55000019073486,5.26000022888184,5.26000022888184,409800,4.1235203742981
2021-06-24,5.3600001335144,5.57999992370605,5.30000019073486,5.57999992370605,194300,4.37438058853149
2021-06-25,5.53000020980835,5.73999977111816,5.51100015640259,5.57999992370605,110500,4.37438058853149
2021-06-28,5.57999992370605,5.59000015258789,5.34999990463257,5.51000022888184,128100,4.31950521469116
2021-06-29,5.46000003814697,5.53999996185303,5.40799999237061,5.46000003814697,74100,4.28030824661255
2021-06-30,5.42000007629395,5.44999980926514,5.15000009536743,5.28999996185303,220300,4.14703845977783
2021-07-01,5.34999990463257,5.46000003814697,5.28000020980835,5.42000007629395,77100,4.24895048141479
2021-07-02,5.30999994277954,5.42000007629395,5.25,5.30000019073486,39000,4.15487813949585
2021-07-06,5.17999982833862,5.23000001907349,5.1100001335144,5.17000007629395,56100,4.05296516418457
2021-07-07,5.21999979019165,5.21999979019165,4.90000009536743,4.98000001907349,141000,3.90401721000671
2021-07-08,4.94999980926514,5.11999988555908,4.73000001907349,4.86999988555908,253700,3.81778359413147
2021-07-09,5.03999996185303,5.1100001335144,4.8899998664856,4.98999977111816,189400,3.91185665130615
2021-07-12,4.92999982833862,5.11999988555908,4.84999990463257,4.84999990463257,88700,3.80210494995117
2021-07-13,4.82000017166138,5,4.76999998092651,4.86999988555908,77600,3.81778359413147
2021-07-14,4.92999982833862,5,4.80000019073486,4.86999988555908,80800,3.81778359413147
2021-07-15,4.84999990463257,5.01999998092651,4.78999996185303,4.88000011444092,75500,3.82562351226807
2021-07-16,4.90999984741211,4.96999979019165,4.67999982833862,4.73000001907349,53800,3.70803236961365
2021-07-19,4.59000015258789,4.80999994277954,4.38000011444092,4.53000020980835,82900,3.55124473571777
2021-07-20,4.59000015258789,4.59999990463257,4.30100011825562,4.5,131800,3.52772641181946
2021-07-21,4.42999982833862,4.80000019073486,4.40000009536743,4.71999979019165,97300,3.70019268989563
2021-07-22,4.78900003433228,4.8899998664856,4.59999990463257,4.76999998092651,36100,3.73938965797424
2021-07-23,4.67999982833862,4.67999982833862,4.42000007629395,4.53000020980835,63900,3.55124473571777
2021-07-26,4.40000009536743,4.57000017166138,4.23000001907349,4.46000003814697,114200,3.4963686466217
2021-07-27,4.30000019073486,4.36999988555908,3.75999999046326,3.95000004768372,209500,3.09656000137329
2021-07-28,4.05000019073486,4.25,3.9300000667572,3.99000000953674,88100,3.12791752815247
2021-07-29,4.10500001907349,4.16300010681152,3.95000004768372,3.99000000953674,45700,3.12791752815247
2021-07-30,3.92000007629395,4.05000019073486,3.91000008583069,3.98000001907349,43000,3.12007808685303
2021-08-02,4.03000020980835,4.15500020980835,3.99799990653992,4.11999988555908,53900,3.22982978820801
2021-08-03,4.05999994277954,4.15000009536743,3.96000003814697,3.96000003814697,28500,3.10439944267273
2021-08-04,3.97000002861023,4.1560001373291,3.9300000667572,3.9300000667572,27000,3.08088135719299
2021-08-05,3.90000009536743,4.11199998855591,3.80999994277954,3.82999992370605,67300,3.00248718261719
2021-08-06,3.78999996185303,4,3.78999996185303,3.91000008583069,69600,3.06520247459412
2021-08-09,3.95000004768372,4.11899995803833,3.91000008583069,4.09000015258789,48000,3.20631146430969
2021-08-10,4.07999992370605,4.15000009536743,4.05999994277954,4.13000011444092,27500,3.23766922950745
2021-08-11,4.23000001907349,4.23000001907349,3.97000002861023,4.03999996185303,42200,3.16711449623108
2021-08-12,3.99000000953674,4.13899993896484,3.79999995231628,3.92000007629395,37600,3.07304191589355
2021-08-13,3.85999989509583,3.96000003814697,3.80399990081787,3.84999990463257,38900,3.01816582679749
2021-08-16,3.8199999332428,3.99000000953674,3.59999990463257,3.65000009536743,68900,2.86137819290161
2021-08-17,3.70000004768372,3.86999988555908,3.45000004768372,3.5699999332428,54500,2.79866290092468
2021-08-18,3.71000003814697,3.7739999294281,3.5699999332428,3.72000002861023,32600,2.9162540435791
