Index,COIN.Open,COIN.High,COIN.Low,COIN.Close,COIN.Volume,COIN.Adjusted
2022-12-08,41.560001373291,43.9000015258789,40.2999992370605,42.810001373291,9361800,42.810001373291
2022-12-09,41.5999984741211,42.3199996948242,40.1500015258789,40.2400016784668,10030200,40.2400016784668
2022-12-12,39.9799995422363,42.6500015258789,39.6500015258789,42.5999984741211,9962600,42.5999984741211
2022-12-13,46.0099983215332,46.3300018310547,38.5,38.689998626709,20558300,38.689998626709
2022-12-14,39.4099998474121,41.9000015258789,38.8199996948242,40.189998626709,16117600,40.189998626709
2022-12-15,38.9500007629395,39.5999984741211,37.439998626709,37.9799995422363,12013400,37.9799995422363
2022-12-16,37.4000015258789,38.0099983215332,34.7099990844727,36.5999984741211,18247400,36.5999984741211
2022-12-19,35.9700012207031,36.6800003051758,34.5099983215332,35.1699981689453,11168300,35.1699981689453
2022-12-20,34.75,36.8600006103516,34.3499984741211,34.9700012207031,9833200,34.9700012207031
2022-12-21,35.310001373291,36.0999984741211,34.7999992370605,35.1500015258789,6998600,35.1500015258789
2022-12-22,34.9300003051758,35.3499984741211,32.9500007629395,34.5900001525879,10335700,34.5900001525879
2022-12-23,34.7700004577637,35.9799995422363,33.6699981689453,35.4900016784668,8222700,35.4900016784668
2022-12-27,34.5,34.560001373291,32.439998626709,32.6500015258789,10940800,32.6500015258789
2022-12-28,32.5800018310547,33.4799995422363,31.8299999237061,32.5299987792969,7839700,32.5299987792969
2022-12-29,33.4599990844727,35.3300018310547,33.3699989318848,34.7799987792969,7675500,34.7799987792969
2022-12-30,33.9599990844727,35.8699989318848,33.6300010681152,35.3899993896484,8397900,35.3899993896484
2023-01-03,36.4900016784668,36.9300003051758,33.3699989318848,33.5999984741211,8514300,33.5999984741211
2023-01-04,34.5900001525879,38.5,34.5400009155273,37.7000007629395,17737400,37.7000007629395
2023-01-05,34.7099990844727,35.2599983215332,32.75,33.5299987792969,16934500,33.5299987792969
2023-01-06,33.6699981689453,33.75,31.5499992370605,33.2599983215332,15527800,33.2599983215332
2023-01-09,35.189998626709,39.3800010681152,34.7200012207031,38.2700004577637,18904100,38.2700004577637
2023-01-10,37.7599983215332,43.2900009155273,37.7400016784668,43.2299995422363,24496700,43.2299995422363
2023-01-11,41.9599990844727,43.8400001525879,40.6300010681152,43.7900009155273,16152700,43.7900009155273
2023-01-12,45.1500015258789,47.6500015258789,41.6699981689453,47.5499992370605,20514700,47.5499992370605
2023-01-13,46.2400016784668,50.6300010681152,45.3800010681152,49.9799995422363,22437800,49.9799995422363
2023-01-17,53.310001373291,54.9799995422363,50.7000007629395,54.1399993896484,23521200,54.1399993896484
2023-01-18,54.2200012207031,57.3300018310547,50,50.2099990844727,24905700,50.2099990844727
2023-01-19,49.2099990844727,51,47.9199981689453,49.4199981689453,14073300,49.4199981689453
2023-01-20,50.3800010681152,55.189998626709,48.7999992370605,55.1599998474121,15433900,55.1599998474121
2023-01-23,55,56.689998626709,53.2099990844727,55.9599990844727,17736400,55.9599990844727
2023-01-24,54.2000007629395,56.4700012207031,53.3400001525879,53.560001373291,12413900,53.560001373291
2023-01-25,51.5,53.4099998474121,49.5999984741211,52.7599983215332,13343600,52.7599983215332
2023-01-26,56.060001373291,56.0999984741211,51.9700012207031,53.0200004577637,12614900,53.0200004577637
2023-01-27,52.939998626709,62.2900009155273,52.4099998474121,61.3699989318848,24431000,61.3699989318848
2023-01-30,60.0099983215332,61.8600006103516,55.6699981689453,56.1599998474121,14553900,56.1599998474121
2023-01-31,57.7000007629395,60.439998626709,55.9099998474121,58.4799995422363,14751600,58.4799995422363
2023-02-01,59.0800018310547,66.2200012207031,56.6500015258789,65.6999969482422,18840800,65.6999969482422
2023-02-02,68.4599990844727,85.5400009155273,68.3099975585938,81.4599990844727,43911200,81.4599990844727
2023-02-03,73.7200012207031,87.629997253418,73.0199966430664,74.629997253418,37125500,74.629997253418
2023-02-06,73.1800003051758,75.9800033569336,70.5199966430664,74.5899963378906,17998400,74.5899963378906
2023-02-07,73.4300003051758,73.4800033569336,67.3000030517578,71.4199981689453,19819700,71.4199981689453
2023-02-08,70.8300018310547,73.9700012207031,68.3000030517578,69.4400024414062,11626500,69.4400024414062
2023-02-09,68.4899978637695,68.9300003051758,59,59.6300010681152,23920200,59.6300010681152
2023-02-10,58.2599983215332,61.7400016784668,55.9700012207031,57.0900001525879,17359900,57.0900001525879
2023-02-13,55.5200004577637,57.0900001525879,53.6599998474121,56.4000015258789,14435900,56.4000015258789
2023-02-14,56.3300018310547,61.0800018310547,55.0299987792969,59.0299987792969,23945800,59.0299987792969
2023-02-15,60.2099990844727,69.4599990844727,59.4599990844727,69.3399963378906,25552900,69.3399963378906
2023-02-16,65.9000015258789,73.3000030517578,63.9099998474121,65.5899963378906,31704800,65.5899963378906
2023-02-17,64.9400024414062,67.9000015258789,61.5099983215332,65.1999969482422,23252200,65.1999969482422
2023-02-21,63.3199996948242,66.870002746582,61.8499984741211,62.0699996948242,19845700,62.0699996948242
2023-02-22,62.5,67.4800033569336,57.3499984741211,61.1800003051758,32937500,61.1800003051758
2023-02-23,63.9599990844727,64.6500015258789,59.8899993896484,62.3600006103516,16698500,62.3600006103516
2023-02-24,60.8800010681152,61.5900001525879,56.7999992370605,58.439998626709,14546200,58.439998626709
2023-02-27,59.939998626709,60.9700012207031,58.1699981689453,58.9599990844727,13043000,58.9599990844727
2023-02-28,59.6800003051758,67.5,59.4199981689453,64.8300018310547,24843900,64.8300018310547
2023-03-01,65.3000030517578,66.7900009155273,63.0900001525879,64.6699981689453,15827100,64.6699981689453
2023-03-02,61.0699996948242,63.9000015258789,57.5,63.7000007629395,18091700,63.7000007629395
2023-03-03,61.6399993896484,65.5599975585938,61.3800010681152,64.5100021362305,17579000,64.5100021362305
2023-03-06,64.5999984741211,69.8199996948242,62.6399993896484,62.7700004577637,19826100,62.7700004577637
2023-03-07,62.7999992370605,64.6600036621094,60.5900001525879,61.8899993896484,15821500,61.8899993896484
2023-03-08,61.2000007629395,65.4599990844727,60.3499984741211,63.0099983215332,15427800,63.0099983215332
2023-03-09,62.3899993896484,64.120002746582,57.2099990844727,58.0900001525879,20996600,58.0900001525879
2023-03-10,56.3899993896484,56.4099998474121,51.5699996948242,53.439998626709,25743800,53.439998626709
2023-03-13,54.7099990844727,61.0999984741211,50.7700004577637,59.1699981689453,31431900,59.1699981689453
2023-03-14,65.4499969482422,66.2099990844727,61.0999984741211,62.6500015258789,25167800,62.6500015258789
2023-03-15,61.9000015258789,66.2900009155273,61.1800003051758,64.4700012207031,20825700,64.4700012207031
2023-03-16,64.4000015258789,68.620002746582,63.1199989318848,67.7799987792969,15474500,67.7799987792969
2023-03-17,70.5199966430664,76.8000030517578,69.0999984741211,74.9800033569336,31006200,74.9800033569336
2023-03-20,76.7600021362305,77.0599975585938,72.870002746582,75.1399993896484,19026400,75.1399993896484
2023-03-21,76.2399978637695,85.0500030517578,75.7699966430664,83.9899978637695,22991900,83.9899978637695
2023-03-22,84.25,85.379997253418,76.8600006103516,77.1399993896484,24463200,77.1399993896484
2023-03-23,61.8499984741211,70,61.5099983215332,66.3000030517578,43152800,66.3000030517578
2023-03-24,64.1800003051758,68.7300033569336,63.5299987792969,67.8300018310547,21614100,67.8300018310547
2023-03-27,67.1999969482422,67.5999984741211,60.5099983215332,62.5400009155273,23531300,62.5400009155273
2023-03-28,62.3199996948242,64.0500030517578,61.1100006103516,63.0400009155273,11635900,63.0400009155273
2023-03-29,65.4199981689453,68.629997253418,63.7700004577637,65.3000030517578,17673800,65.3000030517578
2023-03-30,66.5299987792969,67.1699981689453,63.6800003051758,64.1600036621094,11563100,64.1600036621094
2023-03-31,64.6999969482422,68.5699996948242,63.9300003051758,67.5699996948242,15926600,67.5699996948242
2023-04-03,66.0100021362305,68.3300018310547,62.7000007629395,63.6100006103516,14040300,63.6100006103516
2023-04-04,64.6600036621094,65.4000015258789,60.9500007629395,62.5400009155273,11654400,62.5400009155273
2023-04-05,62.5400009155273,63.0499992370605,59.2200012207031,60.7799987792969,10788900,60.7799987792969
2023-04-06,59.5699996948242,62.7400016784668,58.2000007629395,61.439998626709,11875200,61.439998626709
2023-04-10,61.3699989318848,66.1900024414062,59.6599998474121,66.129997253418,14391800,66.129997253418
2023-04-11,68.0899963378906,72.6100006103516,67.2399978637695,70.1900024414062,25348800,70.1900024414062
2023-04-12,70.7699966430664,72.0199966430664,66.2300033569336,67.8399963378906,16773400,67.8399963378906
2023-04-13,69.8899993896484,72.5299987792969,68.0500030517578,68.9499969482422,19718500,68.9499969482422
2023-04-14,69.3000030517578,71.6999969482422,67.870002746582,69.9100036621094,12887200,69.9100036621094
2023-04-17,67.120002746582,68.0500030517578,64.9000015258789,67.7200012207031,13344200,67.7200012207031
2023-04-18,70.3899993896484,71.7900009155273,66.5500030517578,67.2600021362305,14835500,67.2600021362305
2023-04-19,64.3600006103516,65.9400024414062,63.4000015258789,64.4400024414062,10327000,64.4400024414062
2023-04-20,63.2299995422363,65.3300018310547,60.1699981689453,60.5,11452900,60.5
2023-04-21,61.0800018310547,61.4500007629395,58.7099990844727,59.0400009155273,13235100,59.0400009155273
2023-04-24,58.9599990844727,59.0900001525879,54.0800018310547,54.75,21135700,54.75
2023-04-25,55.7099990844727,56.0900001525879,53.6199989318848,55.5499992370605,14383300,55.5499992370605
2023-04-26,59.5099983215332,59.5099983215332,53.5999984741211,53.8899993896484,16761200,53.8899993896484
2023-04-27,54.6699981689453,55.7200012207031,53.5800018310547,54.1699981689453,12010900,54.1699981689453
2023-04-28,53.6500015258789,54.5200004577637,52.1699981689453,53.7900009155273,11629800,53.7900009155273
2023-05-01,53.1699981689453,54.3800010681152,48.4500007629395,50.1399993896484,18437900,50.1399993896484
2023-05-02,50.2000007629395,52.1399993896484,48.2599983215332,51.3199996948242,16778400,51.3199996948242
2023-05-03,50.1500015258789,51.5999984741211,48.310001373291,48.4900016784668,13325600,48.4900016784668
2023-05-04,48.7200012207031,50.4700012207031,47.6500015258789,49.2200012207031,13044400,49.2200012207031
2023-05-05,54.0499992370605,58.5800018310547,53.75,58.2400016784668,25551700,58.2400016784668
2023-05-08,55.9000015258789,58.7999992370605,54.6100006103516,58.0999984741211,15259400,58.0999984741211
2023-05-09,57.9000015258789,60.2400016784668,56.5900001525879,60.2099990844727,9641200,60.2099990844727
2023-05-10,61.4500007629395,63.75,59.8899993896484,62.6399993896484,15481300,62.6399993896484
2023-05-11,62.4099998474121,63.1100006103516,59.7700004577637,60.3499984741211,8843500,60.3499984741211
2023-05-12,60.8899993896484,61.1300010681152,56.7700004577637,57.3400001525879,9096200,57.3400001525879
2023-05-15,58.4000015258789,61.2999992370605,57.2000007629395,60.7700004577637,9429300,60.7700004577637
2023-05-16,58.6800003051758,60.1100006103516,57.1399993896484,57.8800010681152,7867900,57.8800010681152
2023-05-17,57.4900016784668,61.310001373291,57.2999992370605,61.0400009155273,8998400,61.0400009155273
2023-05-18,60.4700012207031,61.7000007629395,58.5999984741211,60.2599983215332,8330300,60.2599983215332
2023-05-19,60.5699996948242,61.4700012207031,56.5900001525879,56.7799987792969,12474800,56.7799987792969
2023-05-22,56.8899993896484,61.0999984741211,55.9000015258789,61.0699996948242,12683400,61.0699996948242
2023-05-23,61,63.25,58.6699981689453,59.0999984741211,12208200,59.0999984741211
2023-05-24,57.7799987792969,58.9700012207031,56.5999984741211,58.3600006103516,8198300,58.3600006103516
2023-05-25,58.560001373291,59.1399993896484,55.8800010681152,56.8699989318848,7997400,56.8699989318848
2023-05-26,56.8600006103516,58.9099998474121,56.6300010681152,56.9199981689453,7788100,56.9199981689453
2023-05-30,60.0999984741211,63.3800010681152,59.2299995422363,61.1699981689453,14814200,61.1699981689453
2023-05-31,59.2999992370605,62.5900001525879,59.2099990844727,62.2000007629395,10112600,62.2000007629395
2023-06-01,61.7999992370605,66.3600006103516,60.6699981689453,63.5699996948242,11729000,63.5699996948242
2023-06-02,65.1100006103516,65.2200012207031,62,64.5500030517578,8599200,64.5500030517578
2023-06-05,63.3800010681152,64.4400024414062,55.810001373291,58.7099990844727,26413200,58.7099990844727
2023-06-06,47.0999984741211,52.3800010681152,46.4300003051758,51.6100006103516,56259900,51.6100006103516
2023-06-07,53.2900009155273,54,51.7000007629395,53.2599983215332,18905500,53.2599983215332
2023-06-08,52.2099990844727,55.0499992370605,51.9599990844727,54.9000015258789,12773600,54.9000015258789
2023-06-09,55,57.4199981689453,52.4799995422363,53.2799987792969,14365000,53.2799987792969
2023-06-12,52.5299987792969,52.9300003051758,50.0999984741211,50.560001373291,12447200,50.560001373291
2023-06-13,51.7999992370605,52.6599998474121,50.5200004577637,52.4000015258789,11560800,52.4000015258789
2023-06-14,52.810001373291,54.7900009155273,51.560001373291,53.9000015258789,11241200,53.9000015258789
2023-06-15,52.7099990844727,54.5800018310547,50.9300003051758,54.25,11801700,54.25
2023-06-16,55.4099998474121,56.2799987792969,53.9000015258789,55.5900001525879,13726100,55.5900001525879
2023-06-20,55.9000015258789,57.939998626709,53.6300010681152,57.0900001525879,14143500,57.0900001525879
2023-06-21,58.9000015258789,59.2400016784668,56.8199996948242,58.0999984741211,20569700,58.0999984741211
2023-06-22,58.9799995422363,59.2799987792969,55.0999984741211,57.4900016784668,12837400,57.4900016784668
2023-06-23,56.8499984741211,61.8899993896484,55.75,61.4700012207031,26042300,61.4700012207031
2023-06-26,61.0999984741211,66.1600036621094,61,61.939998626709,20724100,61.939998626709
2023-06-27,63.7999992370605,70.370002746582,62.8400001525879,69.8899993896484,25447400,69.8899993896484
2023-06-28,69,74.3099975585938,69,70.75,23086200,70.75
2023-06-29,72.0299987792969,74.1800003051758,70.8300018310547,72.4300003051758,14730500,72.4300003051758
2023-06-30,73.8000030517578,74.9700012207031,68.1500015258789,71.5500030517578,24558900,71.5500030517578
2023-07-03,73.1999969482422,80.8499984741211,73.0100021362305,79.9300003051758,19891700,79.9300003051758
2023-07-05,76.9000015258789,79.9300003051758,76.1600036621094,78.3499984741211,14670000,78.3499984741211
2023-07-06,78.0500030517578,78.4599990844727,74.5199966430664,78.0999984741211,11110400,78.0999984741211
2023-07-07,78.1500015258789,81.1900024414062,77.620002746582,78.7200012207031,13254500,78.7200012207031
2023-07-10,79.0800018310547,81.370002746582,76.5500030517578,81.2099990844727,10739700,81.2099990844727
2023-07-11,80.4899978637695,92.1500015258789,80.4899978637695,89.1500015258789,35672100,89.1500015258789
2023-07-12,89,89.0699996948242,84.4499969482422,85.9499969482422,16752300,85.9499969482422
2023-07-13,85.3499984741211,109.209999084473,83.4199981689453,107,65424400,107
2023-07-14,106.680000305176,114.430000305176,101.220001220703,105.309997558594,42087400,105.309997558594
2023-07-17,104.569999694824,109.480003356934,103.5,105.550003051758,19191400,105.550003051758
2023-07-18,104.5,109.849998474121,101.900001525879,104.589996337891,17582100,104.589996337891
2023-07-19,107.309997558594,111.059997558594,105.080001831055,110.150001525879,15920800,110.150001525879
2023-07-20,109.26000213623,111.879997253418,100.370002746582,101.26000213623,15274600,101.26000213623
2023-07-21,102.569999694824,104.330001831055,98.7099990844727,100.819999694824,10464800,100.819999694824
2023-07-24,99.2300033569336,100.389999389648,95.6999969482422,98.8499984741211,9755700,98.8499984741211
2023-07-25,99.3399963378906,102.589996337891,97.629997253418,97.6800003051758,7726000,97.6800003051758
2023-07-26,97.370002746582,101.319999694824,97.2799987792969,99.75,6575800,99.75
2023-07-27,102.589996337891,102.730003356934,91.8000030517578,92.6900024414062,12232300,92.6900024414062
2023-07-28,94.8000030517578,96.9199981689453,93.5500030517578,94.7600021362305,7228000,94.7600021362305
2023-07-31,94.75,100.199996948242,94.5899963378906,98.6100006103516,8493000,98.6100006103516
2023-08-01,95.879997253418,95.9499969482422,89.2300033569336,94.1500015258789,11543600,94.1500015258789
2023-08-02,91.4499969482422,95.4100036621094,88.0500030517578,90.4300003051758,10666200,90.4300003051758
2023-08-03,89,93.4400024414062,88.4599990844727,90.75,10297200,90.75
2023-08-04,89,94.2900009155273,86.6999969482422,87.3099975585938,13187100,87.3099975585938
2023-08-07,87.1999969482422,87.3000030517578,82.0899963378906,85.9599990844727,10019500,85.9599990844727
2023-08-08,87.0899963378906,88.9899978637695,84.5500030517578,88.0400009155273,8986900,88.0400009155273
2023-08-09,88.5299987792969,88.9000015258789,84.0800018310547,84.3399963378906,7987100,84.3399963378906
2023-08-10,85,88.4899978637695,82.5100021362305,83.3899993896484,7697600,83.3899993896484
2023-08-11,82.0599975585938,83.4800033569336,80.4700012207031,81.0100021362305,5760100,81.0100021362305
2023-08-14,80.0400009155273,81.9899978637695,78.9100036621094,80.8099975585938,5753500,80.8099975585938
2023-08-15,81.1500015258789,83.0999984741211,79.1100006103516,79.1800003051758,7397300,79.1800003051758
2023-08-16,82.5100021362305,82.8499984741211,77.8000030517578,79,10140200,79
2023-08-17,78.379997253418,79.1800003051758,75.4000015258789,75.5599975585938,9261600,75.5599975585938
2023-08-18,72.3399963378906,75.25,72.25,73.1900024414062,9928200,73.1900024414062
2023-08-21,73.25,76.0299987792969,72.0999984741211,75.2799987792969,7514900,75.2799987792969
2023-08-22,76.6900024414062,77.4599990844727,74.0199966430664,74.9000015258789,6336000,74.9000015258789
2023-08-23,74.3499984741211,78.1699981689453,74.0699996948242,77.7799987792969,6460900,77.7799987792969
2023-08-24,77.7600021362305,78.0400009155273,73.379997253418,73.6600036621094,5585700,73.6600036621094
2023-08-25,74.3199996948242,75.5899963378906,72.4100036621094,74.2600021362305,5136800,74.2600021362305
2023-08-28,74.5699996948242,74.7099990844727,73.0500030517578,73.7099990844727,4043800,73.7099990844727
2023-08-29,73.5,86.2600021362305,73.1699981689453,84.6999969482422,24067300,84.6999969482422
2023-08-30,83.5599975585938,86.5,82.5699996948242,83.8300018310547,9448000,83.8300018310547
2023-08-31,84.4300003051758,84.5699996948242,78.9000015258789,79.5999984741211,8466400,79.5999984741211
2023-09-01,80,80.3499984741211,77.1500015258789,77.9899978637695,6662800,77.9899978637695
2023-09-05,78,79.2900009155273,76.2799987792969,77.5,4949000,77.5
2023-09-06,77.379997253418,79.9700012207031,76.75,78.0400009155273,6636200,78.0400009155273
2023-09-07,76.2699966430664,82.0699996948242,75.4599990844727,81.7900009155273,6424000,81.7900009155273
2023-09-08,81.6399993896484,82.6900024414062,80.3499984741211,82.0899963378906,5680600,82.0899963378906
2023-09-11,82,83.1999969482422,77.7900009155273,80.620002746582,7220700,80.620002746582
2023-09-12,82.0199966430664,86.3600006103516,80.5400009155273,81.3199996948242,10519300,81.3199996948242
2023-09-13,81.8899993896484,83.1500015258789,79.620002746582,79.8600006103516,5925700,79.8600006103516
2023-09-14,81.6699981689453,84.0999984741211,81.2600021362305,83.4499969482422,7145100,83.4499969482422
2023-09-15,82.7399978637695,83.3199996948242,79.9499969482422,82.1500015258789,6254500,82.1500015258789
2023-09-18,83.8000030517578,84.3499984741211,81.2200012207031,81.6100006103516,6246700,81.6100006103516
2023-09-19,82.1500015258789,82.4000015258789,77.7699966430664,78.129997253418,7567400,78.129997253418
2023-09-20,78.620002746582,80.5899963378906,76.5599975585938,76.6699981689453,5459200,76.6699981689453
2023-09-21,74.379997253418,75.1900024414062,72.8600006103516,74.4199981689453,6534800,74.4199981689453
2023-09-22,75.4899978637695,75.9499969482422,70.8099975585938,70.9599990844727,6321600,70.9599990844727
2023-09-25,69.9100036621094,72.3600006103516,69.629997253418,71.75,5057500,71.75
2023-09-26,71.7399978637695,73.0899963378906,69.7099990844727,70.5199966430664,5168200,70.5199966430664
2023-09-27,72.7200012207031,73.4800033569336,69.9499969482422,71.5199966430664,5324600,71.5199966430664
2023-09-28,72.5899963378906,77.129997253418,71.5100021362305,75.1600036621094,8252400,75.1600036621094
2023-09-29,76.75,77.5,74.5699996948242,75.0800018310547,5736100,75.0800018310547
2023-10-02,78.5500030517578,79.9499969482422,74.4000015258789,75.3099975585938,9709300,75.3099975585938
2023-10-03,74.3399963378906,75.6500015258789,71.75,72.4800033569336,5815500,72.4800033569336
2023-10-04,73.1999969482422,74.1100006103516,70.4100036621094,73.4700012207031,7613700,73.4700012207031
2023-10-05,73.5299987792969,75.4800033569336,72.0999984741211,74.620002746582,6229300,74.620002746582
2023-10-06,72.4700012207031,78.9499969482422,72.3199996948242,78.4599990844727,7923900,78.4599990844727
2023-10-09,76.5400009155273,80.0599975585938,76.5,79.0999984741211,5631300,79.0999984741211
2023-10-10,79,82.0699996948242,77.9700012207031,79.620002746582,5645100,79.620002746582
2023-10-11,79.2699966430664,80.4899978637695,75.5999984741211,77.3499984741211,6474100,77.3499984741211
2023-10-12,77.0400009155273,77.1800003051758,74.4499969482422,75.1900024414062,5338600,75.1900024414062
2023-10-13,75,75.1900024414062,72.0999984741211,73.4300003051758,6148400,73.4300003051758
2023-10-16,77.6100006103516,79.3000030517578,73.3600006103516,75.2099990844727,12608600,75.2099990844727
2023-10-17,74.8000030517578,79.120002746582,74.5,77.4599990844727,7459500,77.4599990844727
2023-10-18,76.879997253418,78.379997253418,73.7799987792969,73.9300003051758,5123400,73.9300003051758
2023-10-19,74.2799987792969,76.1699981689453,72.7200012207031,73.0999984741211,5391200,73.0999984741211
2023-10-20,74.6399993896484,76.7600021362305,73.5,74.6600036621094,8414400,74.6600036621094
2023-10-23,75.5,80.7300033569336,72.4199981689453,77.2099990844727,13635700,77.2099990844727
2023-10-24,83.2900009155273,89.4000015258789,80.8899993896484,82.0699996948242,23689500,82.0699996948242
2023-10-25,83.5100021362305,84.0899963378906,77.4000015258789,77.7900009155273,13773200,77.7900009155273
2023-10-26,77.1999969482422,79.1600036621094,73.1500015258789,74.6100006103516,8294500,74.6100006103516
2023-10-27,76.4499969482422,76.5,70.4199981689453,70.7799987792969,9010600,70.7799987792969
2023-10-30,72.0500030517578,74.0800018310547,71.879997253418,73.5999984741211,6454600,73.5999984741211
2023-10-31,73.5999984741211,77.4700012207031,73.5599975585938,77.120002746582,6334600,77.120002746582
2023-11-01,77.4199981689453,79.4100036621094,75.870002746582,77.8099975585938,6878600,77.8099975585938
2023-11-02,81.7099990844727,84.8000030517578,80.8099975585938,84.5999984741211,12596200,84.5999984741211
2023-11-03,83.7900009155273,88.3399963378906,82.0500030517578,85.8000030517578,12166900,85.8000030517578
2023-11-06,86.8199996948242,89.2699966430664,84.0899963378906,86.370002746582,9881900,86.370002746582
2023-11-07,86.1999969482422,89.4899978637695,84.3000030517578,89.0699996948242,6762300,89.0699996948242
2023-11-08,88.8000030517578,89.1500015258789,84.6900024414062,88.3199996948242,7286000,88.3199996948242
2023-11-09,92.9000015258789,99.8199996948242,91.370002746582,92.8600006103516,20941400,92.8600006103516
2023-11-10,94.4000015258789,96.2200012207031,91.8000030517578,92.9199981689453,9827900,92.9199981689453
2023-11-13,91.7799987792969,93.2699966430664,88.620002746582,92.6399993896484,8860400,92.6399993896484
2023-11-14,94.9100036621094,95.3199996948242,89.7900009155273,92.0899963378906,10137700,92.0899963378906
2023-11-15,93.9199981689453,100.150001525879,93.0699996948242,98.1500015258789,11968900,98.1500015258789
2023-11-16,97.6800003051758,97.8899993896484,94.4499969482422,96.9199981689453,7073800,96.9199981689453
2023-11-17,97,99.4300003051758,94.9000015258789,99.0500030517578,7361800,99.0500030517578
2023-11-20,100.709999084473,106.459999084473,100.01000213623,106.099998474121,10962900,106.099998474121
2023-11-21,104,106.059997558594,101.339996337891,105.48999786377,9348200,105.48999786377
2023-11-22,106.169998168945,109.98999786377,103.360000610352,109.25,10340100,109.25
2023-11-24,108.449996948242,116.940002441406,107.980003356934,115.540000915527,11654600,115.540000915527
2023-11-27,112.580001831055,121.459999084473,112.180000305176,119.769996643066,14205900,119.769996643066
2023-11-28,122.050003051758,129.259994506836,119.699996948242,128.270004272461,17639100,128.270004272461
2023-11-29,127.819999694824,131.419998168945,126.300003051758,127.819999694824,13908800,127.819999694824
2023-11-30,126.059997558594,127.139999389648,118.400001525879,124.720001220703,14074000,124.720001220703
2023-12-01,126.389999389648,134.330001831055,125.879997253418,133.759994506836,13668300,133.759994506836
2023-12-04,143.529998779297,146.300003051758,137.600006103516,141.089996337891,21561900,141.089996337891
2023-12-05,140,147.860000610352,139.179992675781,140.199996948242,18303400,140.199996948242
2023-12-06,142.5,143.440002441406,134.119995117188,134.630004882812,12584400,134.630004882812
2023-12-07,131.020004272461,138.479995727539,130.169998168945,136.190002441406,9795700,136.190002441406
2023-12-08,136.190002441406,146.740005493164,135.850006103516,146.619995117188,11969900,146.619995117188
2023-12-11,141.5,142.869995117188,135.990005493164,138.020004272461,12160400,138.020004272461
2023-12-12,139.889999389648,141.75,135.990005493164,139.619995117188,8303500,139.619995117188
2023-12-13,139.619995117188,150.649993896484,137.149993896484,150.460006713867,12514900,150.460006713867
2023-12-14,152.100006103516,154.740005493164,149.100006103516,153.630004882812,12095100,153.630004882812
2023-12-15,151.809997558594,151.919998168945,146.839996337891,147.899993896484,11258600,147.899993896484
2023-12-18,144.809997558594,155.009994506836,144,153.429992675781,9959900,153.429992675781
2023-12-19,155.5,162.089996337891,153.610000610352,161.160003662109,13906800,161.160003662109
2023-12-20,164.729995727539,169.479995727539,160.070007324219,161.860000610352,16021900,161.860000610352
2023-12-21,166.710006713867,170.169998168945,163.100006103516,168.029998779297,12081500,168.029998779297
2023-12-22,169.770004272461,178.699996948242,167.899993896484,175.479995727539,15788000,175.479995727539
2023-12-26,174.800003051758,178.119995117188,169.050003051758,172.050003051758,12544800,172.050003051758
2023-12-27,176.320007324219,186.970001220703,175.5,185.240005493164,15569900,185.240005493164
2023-12-28,179.309997558594,187.389999389648,177.75,186.360000610352,17276300,186.360000610352
2023-12-29,186.059997558594,187.25,171,173.919998168945,19671200,173.919998168945
2024-01-02,173.020004272461,175.570007324219,155.350006103516,156.880004882812,26549400,156.880004882812
2024-01-03,146,156.25,144.110000610352,152.240005493164,18573800,152.240005493164
2024-01-04,152.5,161.279998779297,148.809997558594,155.600006103516,14874300,155.600006103516
2024-01-05,152.669998168945,157.690002441406,151.089996337891,153.979995727539,10848900,153.979995727539
2024-01-08,157.800003051758,161.380004882812,146.509994506836,159.419998168945,18125700,159.419998168945
2024-01-09,159.600006103516,159.990005493164,151.320007324219,151.990005493164,12959700,151.990005493164
2024-01-10,149.210006713867,153.470001220703,143.149993896484,151.289993286133,18718200,151.289993286133
2024-01-11,159.190002441406,161.039993286133,140.009994506836,141.160003662109,31754200,141.160003662109
2024-01-12,137.190002441406,141.070007324219,130.369995117188,130.779998779297,20314600,130.779998779297
2024-01-16,129.440002441406,136.399993896484,126.879997253418,133.880004882812,14789700,133.880004882812
2024-01-17,130.509994506836,134.259994506836,129.410003662109,133.860000610352,8133100,133.860000610352
2024-01-18,133.25,137.309997558594,123.930000305176,124.339996337891,14519500,124.339996337891
2024-01-19,124.339996337891,124.819999694824,118.019996643066,124.75,16659700,124.75
2024-01-22,124.050003051758,131.779998779297,122.5,128.210006713867,12042600,128.210006713867
2024-01-23,122.410003662109,126.150001525879,120.330001831055,124.190002441406,9737100,124.190002441406
2024-01-24,127.279998779297,127.970001220703,120.790000915527,121.339996337891,9118900,121.339996337891
2024-01-25,122.379997253418,124.26000213623,118.919998168945,121.01000213623,8166400,121.01000213623
2024-01-26,127.519996643066,128.100006103516,121.459999084473,125.199996948242,13956300,125.199996948242
2024-01-29,127.089996337891,136.889999389648,125.800003051758,132.820007324219,17813700,132.820007324219
2024-01-30,136.050003051758,136.699996948242,130.440002441406,130.820007324219,8745700,130.820007324219
2024-01-31,129.089996337891,135.550003051758,127.569999694824,128.199996948242,9838800,128.199996948242
2024-02-01,128.75,132.070007324219,124.23999786377,128.949996948242,8464300,128.949996948242
2024-02-02,126.900001525879,130.130004882812,125.550003051758,129.220001220703,6086000,129.220001220703
