Index,EUR=X.Open,EUR=X.High,EUR=X.Low,EUR=X.Close,EUR=X.Volume,EUR=X.Adjusted
2016-03-22,0.889919996261597,0.893499970436096,0.887942016124725,0.889999985694885,0,0.889999985694885
2016-03-23,0.891030013561249,0.895576000213623,0.891030013561249,0.891030013561249,0,0.891030013561249
2016-03-24,0.894289970397949,0.896889984607697,0.893655002117157,0.894370019435883,0,0.894370019435883
2016-03-25,0.895500004291534,0.896319985389709,0.894689977169037,0.895420014858246,0,0.895420014858246
2016-03-27,0.896059989929199,0.896430015563965,0.891420006752014,0.896059989929199,0,0.896059989929199
2016-03-28,0.892780005931854,0.895255029201508,0.890947997570038,0.892639994621277,0,0.892639994621277
2016-03-29,0.885730028152466,0.885900020599365,0.880127012729645,0.885580003261566,0,0.885580003261566
2016-03-30,0.882300019264221,0.884016990661621,0.876424014568329,0.882250010967255,0,0.882250010967255
2016-03-31,0.878809988498688,0.881680011749268,0.874279022216797,0.878759980201721,0,0.878759980201721
2016-04-03,0.877420008182526,0.880281984806061,0.876269996166229,0.877960026264191,0,0.877960026264191
2016-04-04,0.878189980983734,0.881833970546722,0.876649975776672,0.878040015697479,0,0.878040015697479
2016-04-05,0.878660023212433,0.882499992847443,0.875043988227844,0.8785799741745,0,0.8785799741745
2016-04-06,0.877219974994659,0.881833970546722,0.873130023479462,0.876810014247894,0,0.876810014247894
2016-04-07,0.879580020904541,0.881057024002075,0.875657021999359,0.879199981689453,0,0.879199981689453
2016-04-10,0.876649975776672,0.879170000553131,0.873362004756927,0.876959979534149,0,0.876959979534149
2016-04-11,0.876259982585907,0.880819976329803,0.87229597568512,0.876200020313263,0,0.876200020313263
2016-04-12,0.878269970417023,0.886996984481812,0.877730011940002,0.878350019454956,0,0.878350019454956
2016-04-13,0.886520028114319,0.889995992183685,0.885425984859467,0.886600017547607,0,0.886600017547607
2016-04-14,0.887700021266937,0.889079988002777,0.883548021316528,0.887310028076172,0,0.887310028076172
2016-04-17,0.884880006313324,0.886919975280762,0.88245701789856,0.884959995746613,0,0.884959995746613
2016-04-18,0.88416999578476,0.884559988975525,0.878269970417023,0.884249985218048,0,0.884249985218048
2016-04-19,0.880370020866394,0.883235991001129,0.878271996974945,0.880309998989105,0,0.880309998989105
2016-04-20,0.884559988975525,0.886681973934174,0.877655029296875,0.884559988975525,0,0.884559988975525
2016-04-21,0.885500013828278,0.889680027961731,0.884249985218048,0.885580003261566,0,0.885580003261566
2016-04-24,0.890230000019073,0.89070999622345,0.886600017547607,0.890150010585785,0,0.890150010585785
2016-04-25,0.887570023536682,0.888260006904602,0.881910026073456,0.88739001750946,0,0.88739001750946
2016-04-26,0.885110020637512,0.885582983493805,0.881833970546722,0.885029971599579,0,0.885029971599579
2016-04-27,0.882770001888275,0.885029971599579,0.879817008972168,0.882690012454987,0,0.882690012454987
2016-04-28,0.88043999671936,0.88043999671936,0.872600018978119,0.880599975585938,0,0.880599975585938
2016-05-01,0.872449994087219,0.873350024223328,0.86745297908783,0.872370004653931,0,0.872370004653931
2016-05-02,0.86760002374649,0.869262993335724,0.861029982566833,0.867680013179779,0,0.867680013179779
2016-05-03,0.869379997253418,0.871840000152588,0.86745297908783,0.869260013103485,0,0.869260013103485
2016-05-04,0.87023001909256,0.877963006496429,0.869867980480194,0.870090007781982,0,0.870090007781982
2016-05-05,0.877040028572083,0.877709984779358,0.87169998884201,0.876730024814606,0,0.876730024814606
2016-05-08,0.878120005130768,0.879043996334076,0.874890983104706,0.878120005130768,0,0.878120005130768
2016-05-09,0.878449976444244,0.880127012729645,0.876731991767883,0.878120005130768,0,0.878120005130768
2016-05-10,0.879119992256165,0.879199981689453,0.873668015003204,0.879170000553131,0,0.879170000553131
2016-05-11,0.875199973583221,0.87873500585556,0.874809980392456,0.875119984149933,0,0.875119984149933
2016-05-12,0.879100024700165,0.886210978031158,0.878729999065399,0.87897002696991,0,0.87897002696991
2016-05-15,0.883629977703094,0.884530007839203,0.881519973278046,0.883629977703094,0,0.883629977703094
2016-05-16,0.883700013160706,0.884643018245697,0.881213009357452,0.883700013160706,0,0.883700013160706
2016-05-17,0.883880019187927,0.888100028038025,0.883629977703094,0.883700013160706,0,0.883700013160706
2016-05-18,0.891110002994537,0.894294023513794,0.890389978885651,0.891030013561249,0,0.891030013561249
2016-05-19,0.892729997634888,0.892939984798431,0.889680027961731,0.892379999160767,0,0.892379999160767
2016-05-22,0.891189992427826,0.893655002117157,0.88944000005722,0.891129970550537,0,0.891129970550537
2016-05-23,0.891499996185303,0.897183001041412,0.890471994876862,0.891579985618591,0,0.891579985618591
2016-05-24,0.897909998893738,0.898473024368286,0.895174980163574,0.897830009460449,0,0.897830009460449
2016-05-25,0.89630001783371,0.89630001783371,0.891265988349915,0.896139979362488,0,0.896139979362488
2016-05-26,0.893419981002808,0.898796021938324,0.892697989940643,0.893490016460419,0,0.893490016460419
2016-05-29,0.900009989738464,0.90090000629425,0.896861016750336,0.900089979171753,0,0.900089979171753
2016-05-30,0.896860003471375,0.899119019508362,0.894774973392487,0.89699000120163,0,0.89699000120163
2016-05-31,0.897989988327026,0.899519979953766,0.893655002117157,0.897989988327026,0,0.897989988327026
2016-06-01,0.893419981002808,0.896861016750336,0.891265988349915,0.893729984760284,0,0.893729984760284
2016-06-02,0.896539986133575,0.89782702922821,0.881057024002075,0.896700024604797,0,0.896700024604797
2016-06-05,0.880980014801025,0.882359981536865,0.87873500585556,0.880980014801025,0,0.880980014801025
2016-06-06,0.87992000579834,0.881829977035522,0.87873500585556,0.879970014095306,0,0.879970014095306
2016-06-07,0.880550026893616,0.880550026893616,0.875657021999359,0.880450010299683,0,0.880450010299683
2016-06-08,0.876730024814606,0.884329974651337,0.875890016555786,0.876649975776672,0,0.876649975776672
2016-06-09,0.88401997089386,0.886996984481812,0.883080005645752,0.883780002593994,0,0.883780002593994
2016-06-12,0.889599978923798,0.889919996261597,0.884799003601074,0.889680027961731,0,0.889680027961731
2016-06-13,0.885900020599365,0.893655002117157,0.884959995746613,0.885659992694855,0,0.885659992694855
2016-06-14,0.891820013523102,0.89358001947403,0.888099014759064,0.891820013523102,0,0.891820013523102
2016-06-15,0.888000011444092,0.898311018943787,0.884956002235413,0.887889981269836,0,0.887889981269836
2016-06-16,0.887310028076172,0.890788972377777,0.885268986225128,0.888729989528656,0,0.888729989528656
2016-06-19,0.88112998008728,0.884329974651337,0.878426015377045,0.88112998008728,0,0.88112998008728
2016-06-20,0.883170008659363,0.889362990856171,0.881057024002075,0.883159995079041,0,0.883159995079041
2016-06-21,0.888729989528656,0.88986998796463,0.882219970226288,0.888840019702911,0,0.888840019702911
2016-06-22,0.882770001888275,0.883391976356506,0.875500023365021,0.882749974727631,0,0.882749974727631
2016-06-23,0.882610023021698,0.915830016136169,0.88221001625061,0.883080005645752,0,0.883080005645752
2016-06-26,0.906210005283356,0.911244988441467,0.902369976043701,0.906130015850067,0,0.906130015850067
2016-06-27,0.907769978046417,0.907769978046417,0.900089979171753,0.907850027084351,0,0.907850027084351
2016-06-28,0.9026899933815,0.904850006103516,0.898630023002625,0.903020024299622,0,0.903020024299622
2016-06-29,0.898800015449524,0.904649972915649,0.896538972854614,0.898630023002625,0,0.898630023002625
2016-06-30,0.900600016117096,0.903015971183777,0.895255029201508,0.900409996509552,0,0.900409996509552
2016-07-03,0.898389995098114,0.900901019573212,0.896861016750336,0.898389995098114,0,0.898389995098114
2016-07-04,0.897220015525818,0.902853012084961,0.894454002380371,0.897180020809174,0,0.897180020809174
2016-07-05,0.903800010681152,0.906289994716644,0.901713013648987,0.903750002384186,0,0.903750002384186
2016-07-06,0.90090000629425,0.904322981834412,0.900251984596252,0.900979995727539,0,0.900979995727539
2016-07-07,0.903750002384186,0.908264994621277,0.900251984596252,0.903689980506897,0,0.903689980506897
2016-07-10,0.905219972133636,0.907441020011902,0.903178989887238,0.905470013618469,0,0.905470013618469
2016-07-11,0.904320001602173,0.904649972915649,0.898957014083862,0.904320001602173,0,0.904320001602173
2016-07-12,0.904100000858307,0.905469000339508,0.899281024932861,0.903919994831085,0,0.903919994831085
2016-07-13,0.901229977607727,0.901551008224487,0.895255029201508,0.90131002664566,0,0.90131002664566
2016-07-14,0.90038001537323,0.904259979724884,0.896297991275787,0.900409996509552,0,0.900409996509552
2016-07-17,0.904540002346039,0.905939996242523,0.901713013648987,0.90472000837326,0,0.90472000837326
2016-07-18,0.903230011463165,0.908926010131836,0.902469992637634,0.903190016746521,0,0.903190016746521
2016-07-19,0.907890021800995,0.91041499376297,0.906617999076843,0.907970011234283,0,0.907970011234283
2016-07-20,0.907660007476807,0.910248994827271,0.904322981834412,0.907480001449585,0,0.907480001449585
2016-07-21,0.906359970569611,0.911742985248566,0.905797004699707,0.906379997730255,0,0.906379997730255
2016-07-24,0.911639988422394,0.91294002532959,0.909255981445312,0.911539971828461,0,0.911539971828461
2016-07-25,0.909929990768433,0.910746991634369,0.907112002372742,0.909820020198822,0,0.909820020198822
2016-07-26,0.910080015659332,0.910510003566742,0.908264994621277,0.910099983215332,0,0.910099983215332
2016-07-27,0.903490006923676,0.904089987277985,0.899281024932861,0.903060019016266,0,0.903060019016266
2016-07-28,0.902230024337769,0.903015971183777,0.893176019191742,0.90217000246048,0,0.90217000246048
2016-07-31,0.895430028438568,0.896378993988037,0.894133985042572,0.895410001277924,0,0.895410001277924
2016-08-01,0.895489990711212,0.895770013332367,0.890313029289246,0.895410001277924,0,0.895410001277924
2016-08-02,0.89138001203537,0.8957359790802,0.891265988349915,0.891340017318726,0,0.891340017318726
2016-08-03,0.896669983863831,0.899460017681122,0.89640998840332,0.896740019321442,0,0.896740019321442
2016-08-04,0.898109972476959,0.905049979686737,0.895940005779266,0.898090004920959,0,0.898090004920959
2016-08-07,0.901899993419647,0.903039991855621,0.900413990020752,0.901750028133392,0,0.901750028133392
2016-08-08,0.901970028877258,0.903178989887238,0.899119019508362,0.902230024337769,0,0.902230024337769
2016-08-09,0.899429976940155,0.899429976940155,0.892857015132904,0.899619996547699,0,0.899619996547699
2016-08-10,0.893970012664795,0.89782702922821,0.89358001947403,0.893939971923828,0,0.893939971923828
2016-08-11,0.897750020027161,0.898259997367859,0.891265988349915,0.897740006446838,0,0.897740006446838
2016-08-14,0.895500004291534,0.896420001983643,0.892400026321411,0.895500004291534,0,0.895500004291534
2016-08-15,0.89410001039505,0.894500017166138,0.883099973201752,0.894129991531372,0,0.894129991531372
2016-08-16,0.886600017547607,0.888414978981018,0.885399997234344,0.886839985847473,0,0.886839985847473
2016-08-17,0.884800016880035,0.885259985923767,0.8817999958992,0.885039985179901,0,0.885039985179901
2016-08-18,0.881099998950958,0.884486019611359,0.880900025367737,0.881099998950958,0,0.881099998950958
2016-08-21,0.884899973869324,0.887000024318695,0.88239997625351,0.88510000705719,0,0.88510000705719
2016-08-22,0.883499979972839,0.884172976016998,0.880500018596649,0.883449971675873,0,0.883449971675873
2016-08-23,0.884700000286102,0.889204978942871,0.883899986743927,0.884890019893646,0,0.884890019893646
2016-08-24,0.887899994850159,0.888050019741058,0.884956002235413,0.887799978256226,0,0.887799978256226
2016-08-25,0.885800004005432,0.890100002288818,0.8817999958992,0.885699987411499,0,0.885699987411499
2016-08-28,0.893100023269653,0.896000027656555,0.892059981822968,0.892899990081787,0,0.892899990081787
2016-08-29,0.893499970436096,0.897665977478027,0.893499970436096,0.89342999458313,0,0.89342999458313
2016-08-30,0.896799981594086,0.898800015449524,0.895699977874756,0.896600008010864,0,0.896600008010864
2016-08-31,0.896200001239777,0.898473024368286,0.892857015132904,0.896000027656555,0,0.896000027656555
2016-09-01,0.892799973487854,0.896538972854614,0.888800024986267,0.892799973487854,0,0.892799973487854
2016-09-04,0.896000027656555,0.897560000419617,0.89410001039505,0.895900011062622,0,0.895900011062622
2016-09-05,0.896700024604797,0.897300004959106,0.888572990894318,0.896600008010864,0,0.896600008010864
2016-09-06,0.888999998569489,0.890250027179718,0.887700021266937,0.888599991798401,0,0.888599991798401
2016-09-07,0.889599978923798,0.889800012111664,0.882613003253937,0.889599978923798,0,0.889599978923798
2016-09-08,0.887399971485138,0.892378985881805,0.885999977588654,0.887199997901917,0,0.887199997901917
2016-09-11,0.889599978923798,0.891690015792847,0.887899994850159,0.88959002494812,0,0.88959002494812
2016-09-12,0.889580011367798,0.891265988349915,0.888099014759064,0.889400005340576,0,0.889400005340576
2016-09-13,0.891300022602081,0.891700029373169,0.886900007724762,0.891369998455048,0,0.891369998455048
2016-09-14,0.889249980449677,0.891189992427826,0.886399984359741,0.889100015163422,0,0.889100015163422
2016-09-15,0.889050006866455,0.896378993988037,0.888899981975555,0.889209985733032,0,0.889209985733032
2016-09-18,0.896000027656555,0.896539986133575,0.892060995101929,0.896179974079132,0,0.896179974079132
2016-09-19,0.894500017166138,0.895576000213623,0.891799986362457,0.894400000572205,0,0.894400000572205
2016-09-20,0.896399974822998,0.898796021938324,0.895299971103668,0.896539986133575,0,0.896539986133575
2016-09-21,0.893400013446808,0.894289970397949,0.888199985027313,0.893400013446808,0,0.893400013446808
2016-09-22,0.892099976539612,0.893176019191742,0.890471994876862,0.89205002784729,0,0.89205002784729
2016-09-25,0.889699995517731,0.891107022762299,0.886600017547607,0.889739990234375,0,0.889739990234375
2016-09-26,0.888830006122589,0.893335998058319,0.888099014759064,0.888899981975555,0,0.888899981975555
2016-09-27,0.89139997959137,0.894133985042572,0.889900028705597,0.891300022602081,0,0.891300022602081
2016-09-28,0.890900015830994,0.892899990081787,0.888889014720917,0.890869975090027,0,0.890869975090027
2016-09-29,0.891099989414215,0.896538972854614,0.888889014720917,0.891300022602081,0,0.891300022602081
2016-10-02,0.889999985694885,0.892378985881805,0.889400005340576,0.890100002288818,0,0.890100002288818
2016-10-03,0.891799986362457,0.897665977478027,0.888889014720917,0.892030000686646,0,0.892030000686646
2016-10-04,0.892000019550323,0.89349502325058,0.889680027961731,0.892000019550323,0,0.892000019550323
2016-10-05,0.892199993133545,0.896899998188019,0.89190000295639,0.892199993133545,0,0.892199993133545
2016-10-06,0.897199988365173,0.900413990020752,0.892700016498566,0.897300004959106,0,0.897300004959106
2016-10-09,0.893220007419586,0.896799981594086,0.892700016498566,0.893100023269653,0,0.893100023269653
2016-10-10,0.89740002155304,0.904486000537872,0.89740002155304,0.897599995136261,0,0.897599995136261
2016-10-11,0.903999984264374,0.908595025539398,0.903999984264374,0.903999984264374,0,0.903999984264374
2016-10-12,0.907999992370605,0.910248994827271,0.905099987983704,0.908110022544861,0,0.908110022544861
2016-10-13,0.904999971389771,0.910300016403198,0.904299974441528,0.904999971389771,0,0.904999971389771
2016-10-16,0.911700010299683,0.911970019340515,0.908100008964539,0.911759972572327,0,0.911759972572327
2016-10-17,0.908100008964539,0.911410987377167,0.906700015068054,0.907800018787384,0,0.907800018787384
2016-10-18,0.911099970340729,0.912742018699646,0.908699989318848,0.91100001335144,0,0.91100001335144
2016-10-19,0.911099970340729,0.91608601808548,0.906700015068054,0.911149978637695,0,0.911149978637695
2016-10-20,0.914889991283417,0.92059999704361,0.914799988269806,0.914879977703094,0,0.914879977703094
2016-10-23,0.918699979782104,0.920769989490509,0.917262971401215,0.918900012969971,0,0.918900012969971
2016-10-24,0.91949999332428,0.921370029449463,0.917430996894836,0.91949999332428,0,0.91949999332428
2016-10-25,0.918510019779205,0.919399976730347,0.913399994373322,0.918500006198883,0,0.918500006198883
2016-10-26,0.916499972343445,0.917940020561218,0.913900017738342,0.916419982910156,0,0.916419982910156
2016-10-27,0.917429983615875,0.917639970779419,0.912999987602234,0.917400002479553,0,0.917400002479553
2016-10-31,0.910399973392487,0.914139986038208,0.910399973392487,0.910359978675842,0,0.910359978675842
2016-11-01,0.911300003528595,0.912259995937347,0.904900014400482,0.911300003528595,0,0.911300003528595
2016-11-02,0.90420001745224,0.904850006103516,0.8992999792099,0.904399991035461,0,0.904399991035461
2016-11-03,0.901099979877472,0.904089987277985,0.898599982261658,0.901099979877472,0,0.901099979877472
2016-11-04,0.900699973106384,0.902199983596802,0.898800015449524,0.900699973106384,0,0.900699973106384
2016-11-07,0.901199996471405,0.906300008296967,0.899900019168854,0.900799989700317,0,0.900799989700317
2016-11-08,0.904940009117126,0.906570017337799,0.903500020503998,0.904799997806549,0,0.904799997806549
2016-11-09,0.907400012016296,0.91457998752594,0.884800016880035,0.907519996166229,0,0.907519996166229
2016-11-10,0.915719985961914,0.920292973518372,0.912800014019012,0.915700018405914,0,0.915700018405914
