Index,ZAR=X.Open,ZAR=X.High,ZAR=X.Low,ZAR=X.Close,ZAR=X.Volume,ZAR=X.Adjusted
2016-04-17,14.6940002441406,14.7433099746704,14.4590997695923,14.6825895309448,0,14.6825895309448
2016-04-18,14.4572200775146,14.47047996521,14.1926002502441,14.4573497772217,0,14.4573497772217
2016-04-19,14.2874298095703,14.369179725647,14.1629800796509,14.2871799468994,0,14.2871799468994
2016-04-20,14.2102003097534,14.3516798019409,14.1541004180908,14.1999998092651,0,14.1999998092651
2016-04-21,14.3126802444458,14.4350900650024,14.2543802261353,14.3127002716064,0,14.3127002716064
2016-04-24,14.3740797042847,14.5473804473877,14.3719997406006,14.3777503967285,0,14.3777503967285
2016-04-25,14.4339799880981,14.5215997695923,14.3527002334595,14.4338798522949,0,14.4338798522949
2016-04-26,14.3690004348755,14.5481004714966,14.3454999923706,14.3790702819824,0,14.3790702819824
2016-04-27,14.3530902862549,14.5484800338745,14.2388000488281,14.3540000915527,0,14.3540000915527
2016-04-28,14.2854795455933,14.2871599197388,14.1138000488281,14.2857599258423,0,14.2857599258423
2016-05-01,14.1769895553589,14.3365802764893,14.1704998016357,14.1768598556519,0,14.1768598556519
2016-05-02,14.2615804672241,14.6276702880859,14.2103004455566,14.2559995651245,0,14.2559995651245
2016-05-03,14.636679649353,14.937219619751,14.5834999084473,14.6361799240112,0,14.6361799240112
2016-05-04,14.9305000305176,15.1489400863647,14.7574996948242,14.9470796585083,0,14.9470796585083
2016-05-05,14.9469995498657,15.1565799713135,14.8273000717163,14.9476699829102,0,14.9476699829102
2016-05-08,14.819299697876,15.2009000778198,14.746000289917,14.8190002441406,0,14.8190002441406
2016-05-09,15.1409797668457,15.3675899505615,15.0574998855591,15.1381902694702,0,15.1381902694702
2016-05-10,15.0916996002197,15.2995901107788,15.0046997070312,15.0930995941162,0,15.0930995941162
2016-05-11,15.0171604156494,15.1469802856445,14.8984804153442,15.0114097595215,0,15.0114097595215
2016-05-12,15.0349998474121,15.3536701202393,14.9525003433228,15.0378303527832,0,15.0378303527832
2016-05-15,15.4660797119141,15.7358999252319,15.372730255127,15.457989692688,0,15.457989692688
2016-05-16,15.6390800476074,15.6927795410156,15.4912004470825,15.639479637146,0,15.639479637146
2016-05-17,15.6133804321289,15.8947095870972,15.6133804321289,15.6139802932739,0,15.6139802932739
2016-05-18,15.8634996414185,15.9718799591064,15.7452802658081,15.8631801605225,0,15.8631801605225
2016-05-19,15.7897996902466,15.8206396102905,15.6287002563477,15.7895002365112,0,15.7895002365112
2016-05-22,15.6153001785278,15.7786798477173,15.5231800079346,15.6195001602173,0,15.6195001602173
2016-05-23,15.7188301086426,15.8503799438477,15.6084995269775,15.7202501296997,0,15.7202501296997
2016-05-24,15.6486797332764,15.774299621582,15.4863996505737,15.6500797271729,0,15.6500797271729
2016-05-25,15.6504001617432,15.693380355835,15.4970102310181,15.6524696350098,0,15.6524696350098
2016-05-26,15.5223302841187,15.6760501861572,15.5050296783447,15.5176801681519,0,15.5176801681519
2016-05-29,15.7020998001099,15.8627796173096,15.7020998001099,15.7020998001099,0,15.7020998001099
2016-05-30,15.8048801422119,15.8620004653931,15.661660194397,15.8037204742432,0,15.8037204742432
2016-05-31,15.7115097045898,15.7332897186279,15.5378999710083,15.7116603851318,0,15.7116603851318
2016-06-01,15.5829000473022,15.6609001159668,15.5193796157837,15.5813302993774,0,15.5813302993774
2016-06-02,15.555609703064,15.6100997924805,15.083399772644,15.5559997558594,0,15.5559997558594
2016-06-05,15.1160697937012,15.1923904418945,14.8983001708984,15.114990234375,0,15.114990234375
2016-06-06,14.8942003250122,14.9470796585083,14.7952003479004,14.8889999389648,0,14.8889999389648
2016-06-07,14.9202604293823,14.9782600402832,14.6493997573853,14.9180402755737,0,14.9180402755737
2016-06-08,14.7315702438354,14.8871698379517,14.7255802154541,14.7316598892212,0,14.7316598892212
2016-06-09,14.8093004226685,15.1366701126099,14.8039999008179,14.8085403442383,0,14.8085403442383
2016-06-12,15.228569984436,15.2510299682617,14.9951801300049,15.226149559021,0,15.226149559021
2016-06-13,15.1539297103882,15.3905801773071,15.1204996109009,15.1244802474976,0,15.1244802474976
2016-06-14,15.3338804244995,15.3527498245239,15.2009000778198,15.3338003158569,0,15.3338003158569
2016-06-15,15.1741695404053,15.5353803634644,15.1632604598999,15.170880317688,0,15.170880317688
2016-06-16,15.3220996856689,15.3319797515869,15.1548004150391,15.3200902938843,0,15.3200902938843
2016-06-19,15.0358800888062,15.0444803237915,14.7772998809814,15.0358800888062,0,15.0358800888062
2016-06-20,14.825779914856,14.8353004455566,14.6183004379272,14.8236799240112,0,14.8236799240112
2016-06-21,14.7503499984741,14.7710800170898,14.6085996627808,14.7500801086426,0,14.7500801086426
2016-06-22,14.5698795318604,14.611180305481,14.372200012207,14.5659799575806,0,14.5659799575806
2016-06-23,14.5482501983643,15.648980140686,14.5104999542236,14.5493803024292,0,14.5493803024292
2016-06-26,15.2068300247192,15.560170173645,15.056300163269,15.2019195556641,0,15.2019195556641
2016-06-27,15.3929300308228,15.4136400222778,15.1110000610352,15.3932504653931,0,15.3932504653931
2016-06-28,15.1476001739502,15.1981496810913,14.7972002029419,15.1438798904419,0,15.1438798904419
2016-06-29,14.7750797271729,14.9699897766113,14.6077003479004,14.7712497711182,0,14.7712497711182
2016-06-30,14.7372999191284,14.7834501266479,14.484299659729,14.7355003356934,0,14.7355003356934
2016-07-03,14.5909004211426,14.5909004211426,14.4540996551514,14.5908803939819,0,14.5908803939819
2016-07-04,14.5748796463013,14.8495397567749,14.5676002502441,14.5747499465942,0,14.5747499465942
2016-07-05,14.764479637146,14.9506301879883,14.7405004501343,14.764479637146,0,14.764479637146
2016-07-06,14.7497797012329,14.7826499938965,14.5934000015259,14.7200002670288,0,14.7200002670288
2016-07-07,14.7604999542236,14.7718801498413,14.5434999465942,14.7688903808594,0,14.7688903808594
2016-07-10,14.546950340271,14.6587600708008,14.4031000137329,14.5486497879028,0,14.5486497879028
2016-07-11,14.4477796554565,14.4661798477173,14.2763299942017,14.4462795257568,0,14.4462795257568
2016-07-12,14.3356800079346,14.4770498275757,14.2971000671387,14.3412504196167,0,14.3412504196167
2016-07-13,14.4628496170044,14.4920797348022,14.1797304153442,14.4765396118164,0,14.4765396118164
2016-07-14,14.2611503601074,14.368049621582,14.21399974823,14.257080078125,0,14.257080078125
2016-07-17,14.3987102508545,14.4081802368164,14.2434997558594,14.3988800048828,0,14.3988800048828
2016-07-18,14.2373504638672,14.454400062561,14.228099822998,14.2369499206543,0,14.2369499206543
2016-07-19,14.3311500549316,14.3706998825073,14.2427997589111,14.3314504623413,0,14.3314504623413
2016-07-20,14.3003797531128,14.3498802185059,14.1702995300293,14.289999961853,0,14.289999961853
2016-07-21,14.2208099365234,14.3731803894043,14.1646003723145,14.2207498550415,0,14.2207498550415
2016-07-24,14.3024597167969,14.4212999343872,14.2638998031616,14.2883701324463,0,14.2883701324463
2016-07-25,14.3585500717163,14.4633903503418,14.2517004013062,14.3584699630737,0,14.3584699630737
2016-07-26,14.3341798782349,14.3788499832153,14.2569999694824,14.3317499160767,0,14.3317499160767
2016-07-27,14.2045001983643,14.2771997451782,14.1623001098633,14.2076797485352,0,14.2076797485352
2016-07-28,14.1300001144409,14.1874704360962,13.8325996398926,14.1338996887207,0,14.1338996887207
2016-07-31,13.8950500488281,13.9556503295898,13.77649974823,13.8936500549316,0,13.8936500549316
2016-08-01,13.9200496673584,14.0103998184204,13.8884601593018,13.9222497940063,0,13.9222497940063
2016-08-02,14.0070896148682,14.0668497085571,13.9427995681763,14.0070896148682,0,14.0070896148682
2016-08-03,13.9055004119873,13.9559497833252,13.6630001068115,13.9055004119873,0,13.9055004119873
2016-08-04,13.6915798187256,13.8370599746704,13.6304998397827,13.6915798187256,0,13.6915798187256
2016-08-07,13.7446804046631,13.7446804046631,13.6135997772217,13.7518901824951,0,13.7518901824951
2016-08-08,13.5880002975464,13.6503801345825,13.4063997268677,13.5874996185303,0,13.5874996185303
2016-08-09,13.4020004272461,13.4343795776367,13.1955003738403,13.4268198013306,0,13.4268198013306
2016-08-10,13.2429504394531,13.3772897720337,13.2402896881104,13.2401695251465,0,13.2401695251465
2016-08-11,13.3952503204346,13.5098495483398,13.3224802017212,13.3936996459961,0,13.3936996459961
2016-08-14,13.4485502243042,13.4843997955322,13.2447996139526,13.4469995498657,0,13.4469995498657
2016-08-15,13.2987499237061,13.3804798126221,13.1983995437622,13.2880001068115,0,13.2880001068115
2016-08-16,13.4112796783447,13.5149002075195,13.3568000793457,13.4089002609253,0,13.4089002609253
2016-08-17,13.3624000549316,13.3800497055054,13.2398996353149,13.3624000549316,0,13.3624000549316
2016-08-18,13.3423595428467,13.5451602935791,13.3423595428467,13.3535003662109,0,13.3535003662109
2016-08-21,13.4805002212524,13.6461200714111,13.4805002212524,13.483699798584,0,13.483699798584
2016-08-22,13.5640001296997,13.8017797470093,13.4194002151489,13.5607995986938,0,13.5607995986938
2016-08-23,13.8868503570557,14.2698001861572,13.8760004043579,13.8867502212524,0,13.8867502212524
2016-08-24,14.1561002731323,14.3114995956421,13.9579000473022,14.1550998687744,0,14.1550998687744
2016-08-25,14.1885004043579,14.219820022583,13.9670000076294,14.1918001174927,0,14.1918001174927
2016-08-28,14.2853403091431,14.5396699905396,14.2840995788574,14.2917995452881,0,14.2917995452881
2016-08-29,14.3948001861572,14.5301303863525,14.3462800979614,14.395899772644,0,14.395899772644
2016-08-30,14.4756002426147,14.7393102645874,14.3991003036499,14.4694995880127,0,14.4694995880127
2016-08-31,14.6803998947144,14.7478799819946,14.5902996063232,14.6793003082275,0,14.6793003082275
2016-09-01,14.5767002105713,14.6818799972534,14.3622798919678,14.5761995315552,0,14.5761995315552
2016-09-04,14.4730100631714,14.4881896972656,14.3221998214722,14.4752101898193,0,14.4752101898193
2016-09-05,14.3784999847412,14.3991804122925,13.9963998794556,14.3793001174927,0,14.3793001174927
2016-09-06,13.9920101165771,14.0697898864746,13.9024000167847,13.9905700683594,0,13.9905700683594
2016-09-07,13.9998998641968,14.1221103668213,13.8261995315552,13.9963998794556,0,13.9963998794556
2016-09-08,14.106499671936,14.4514999389648,14.1009998321533,14.1170501708984,0,14.1170501708984
2016-09-11,14.3795795440674,14.5824499130249,14.3654003143311,14.3789796829224,0,14.3789796829224
2016-09-12,14.2462797164917,14.4918804168701,14.2222003936768,14.2446804046631,0,14.2446804046631
2016-09-13,14.4308595657349,14.4509496688843,14.2301301956177,14.4308595657349,0,14.4308595657349
2016-09-14,14.3031997680664,14.3879499435425,14.1069097518921,14.3069200515747,0,14.3069200515747
2016-09-15,14.1683502197266,14.3131999969482,14.0975999832153,14.1919002532959,0,14.1919002532959
2016-09-18,14.1809797286987,14.1885795593262,13.9834003448486,14.1956996917725,0,14.1956996917725
2016-09-19,13.9980001449585,14.0064496994019,13.8351001739502,13.9973001480103,0,13.9973001480103
2016-09-20,13.8933000564575,13.9393301010132,13.6625995635986,13.8942003250122,0,13.8942003250122
2016-09-21,13.576000213623,13.6393699645996,13.3795795440674,13.5771999359131,0,13.5771999359131
2016-09-22,13.6153497695923,13.7224998474121,13.5298004150391,13.613450050354,0,13.613450050354
2016-09-25,13.7493801116943,13.7775497436523,13.6177997589111,13.7490701675415,0,13.7490701675415
2016-09-26,13.7011499404907,13.7308797836304,13.4670000076294,13.6962795257568,0,13.6962795257568
2016-09-27,13.4418001174927,13.6905498504639,13.3853998184204,13.440299987793,0,13.440299987793
2016-09-28,13.6368999481201,13.8999795913696,13.5817003250122,13.6232004165649,0,13.6232004165649
2016-09-29,13.9165802001953,14.0599002838135,13.7051000595093,13.9181003570557,0,13.9181003570557
2016-10-02,13.7468700408936,13.7616701126099,13.5492000579834,13.7368001937866,0,13.7368001937866
2016-10-03,13.5999002456665,13.7493000030518,13.5623998641968,13.5966997146606,0,13.5966997146606
2016-10-04,13.8199996948242,13.8335800170898,13.6927003860474,13.8203001022339,0,13.8203001022339
2016-10-05,13.7156000137329,13.9219598770142,13.7062997817993,13.7212800979614,0,13.7212800979614
2016-10-06,13.8859901428223,13.9968004226685,13.7290802001953,13.8833799362183,0,13.8833799362183
2016-10-09,13.7892799377441,13.8658599853516,13.7327995300293,13.7842998504639,0,13.7842998504639
2016-10-10,13.782600402832,14.383620262146,13.782600402832,13.7767000198364,0,13.7767000198364
2016-10-11,14.3334999084473,14.4936304092407,14.0271997451782,14.3337001800537,0,14.3337001800537
2016-10-12,14.2293996810913,14.3912601470947,14.2024202346802,14.2284002304077,0,14.2284002304077
2016-10-13,14.2594404220581,14.3095798492432,14.0752000808716,14.2497997283936,0,14.2497997283936
2016-10-16,14.2919998168945,14.3655195236206,14.1241998672485,14.2950000762939,0,14.2950000762939
2016-10-17,14.1415996551514,14.1437797546387,13.8648996353149,14.1280002593994,0,14.1280002593994
2016-10-18,13.8680000305176,13.9489002227783,13.838399887085,13.8666000366211,0,13.8666000366211
2016-10-19,13.819299697876,13.9730796813965,13.819299697876,13.8184003829956,0,13.8184003829956
2016-10-20,13.9333000183105,14.0761299133301,13.8851003646851,13.9328002929688,0,13.9328002929688
2016-10-23,13.9307804107666,14.0115995407104,13.8339996337891,13.9306802749634,0,13.9306802749634
2016-10-24,13.9076995849609,13.9287099838257,13.7578001022339,13.9065704345703,0,13.9065704345703
2016-10-25,13.7487001419067,13.9394998550415,13.6855001449585,13.7458000183105,0,13.7458000183105
2016-10-26,13.8665800094604,13.9794797897339,13.8009996414185,13.8724002838135,0,13.8724002838135
2016-10-27,13.8505601882935,13.9475698471069,13.8024997711182,13.8446998596191,0,13.8446998596191
2016-10-31,13.7769002914429,13.7957496643066,13.4618997573853,13.7765998840332,0,13.7765998840332
2016-11-01,13.4631004333496,13.5961303710938,13.4602003097534,13.4619998931885,0,13.4619998931885
2016-11-02,13.6029500961304,13.6715803146362,13.3086004257202,13.6121397018433,0,13.6121397018433
2016-11-03,13.4503002166748,13.5325803756714,13.3664999008179,13.4441995620728,0,13.4441995620728
2016-11-04,13.427300453186,13.6325101852417,13.4249000549316,13.4314002990723,0,13.4314002990723
2016-11-07,13.51243019104,13.5857801437378,13.3817796707153,13.5283002853394,0,13.5283002853394
2016-11-08,13.3768997192383,13.4388799667358,13.305700302124,13.3752002716064,0,13.3752002716064
2016-11-09,13.2235403060913,13.8171796798706,13.1881504058838,13.2312097549438,0,13.2312097549438
2016-11-10,13.4776000976562,14.1127004623413,13.3191003799438,13.4785003662109,0,13.4785003662109
2016-11-11,14.0817804336548,14.4497804641724,13.9545001983643,14.0694999694824,0,14.0694999694824
2016-11-14,14.2377004623413,14.5073003768921,14.2173795700073,14.2392997741699,0,14.2392997741699
