"Index","BIDU.Open","BIDU.High","BIDU.Low","BIDU.Close","BIDU.Volume","BIDU.Adjusted"
"2017-08-24",226.119995117188,226.75,224.110000610352,224.860000610352,2151500,224.860000610352
"2017-08-25",224.960006713867,229.429992675781,224.440002441406,225.550003051758,2449100,225.550003051758
"2017-08-28",225.919998168945,226.789993286133,219.360000610352,219.990005493164,3002400,219.990005493164
"2017-08-29",216,221.699996948242,213.529998779297,220.690002441406,2033700,220.690002441406
"2017-08-30",221.800003051758,224.710006713867,220.360000610352,223.880004882812,1867700,223.880004882812
"2017-08-31",224,228.679992675781,222.610000610352,228.050003051758,2422000,228.050003051758
"2017-09-01",228.259994506836,233.789993286133,226.610000610352,232.639999389648,2657500,232.639999389648
"2017-09-05",231.289993286133,232.470001220703,224.580001831055,225.300003051758,3158500,225.300003051758
"2017-09-06",226,228.960006713867,223.539993286133,226.970001220703,2003100,226.970001220703
"2017-09-07",226,233.539993286133,225.710006713867,233.179992675781,2477200,233.179992675781
"2017-09-08",232.779998779297,235,228.729995727539,229.229995727539,1833600,229.229995727539
"2017-09-11",232.389999389648,234.619995117188,232.210006713867,233.5,2244800,233.5
"2017-09-12",234.949996948242,237.929992675781,233.839996337891,237.600006103516,2411700,237.600006103516
"2017-09-13",237.570007324219,239,235.449996948242,236.410003662109,2767700,236.410003662109
"2017-09-14",235,238.460006713867,234.800003051758,237.330001831055,2511600,237.330001831055
"2017-09-15",237.869995117188,239.160003662109,235.210006713867,235.210006713867,5230300,235.210006713867
"2017-09-18",236.789993286133,240.429992675781,235.580001831055,239.070007324219,2972500,239.070007324219
"2017-09-19",239.029998779297,240.130004882812,235.699996948242,237.850006103516,2339400,237.850006103516
"2017-09-20",238.5,240.399993896484,235.509994506836,237.960006713867,2008500,237.960006713867
"2017-09-21",239.210006713867,239.690002441406,235.350006103516,238.919998168945,2010500,238.919998168945
"2017-09-22",237.820007324219,242.699996948242,237.190002441406,240.570007324219,1922400,240.570007324219
"2017-09-25",239.869995117188,239.899993896484,230.580001831055,234.490005493164,3487400,234.490005493164
"2017-09-26",236.289993286133,240,234.990005493164,236.190002441406,2392400,236.190002441406
"2017-09-27",240.020004272461,240.75,237.360000610352,239.820007324219,2158600,239.820007324219
"2017-09-28",238.470001220703,242.369995117188,237.199996948242,241.279998779297,1957500,241.279998779297
"2017-09-29",242.029998779297,248,242.029998779297,247.690002441406,3402400,247.690002441406
"2017-10-02",248.619995117188,250.570007324219,246.5,248.669998168945,2322300,248.669998168945
"2017-10-03",250,250.490005493164,246.509994506836,247,2000700,247
"2017-10-04",246.259994506836,247,243.669998168945,243.970001220703,1755200,243.970001220703
"2017-10-05",246.490005493164,247.5,242.220001220703,245.270004272461,2157200,245.270004272461
"2017-10-06",244.830001831055,247.860000610352,244.160003662109,247.690002441406,1342800,247.690002441406
"2017-10-09",248.160003662109,254.279998779297,247.429992675781,252.220001220703,2405400,252.220001220703
"2017-10-10",254.360000610352,262.690002441406,253.520004272461,262.410003662109,4294500,262.410003662109
"2017-10-11",261.059997558594,263.440002441406,258.510009765625,260.320007324219,2797500,260.320007324219
"2017-10-12",259.529998779297,261.359985351562,258.059997558594,259.329986572266,2185600,259.329986572266
"2017-10-13",260.109985351562,264.660003662109,259.609985351562,262.679992675781,2111000,262.679992675781
"2017-10-16",264.980010986328,273.070007324219,264,272.820007324219,3620200,272.820007324219
"2017-10-17",273.700012207031,274.970001220703,269.440002441406,270.320007324219,3191100,270.320007324219
"2017-10-18",271.100006103516,271.489990234375,266.970001220703,268.970001220703,2158600,268.970001220703
"2017-10-19",262.260009765625,265.529998779297,259.149993896484,264.519989013672,2982900,264.519989013672
"2017-10-20",268.399993896484,269.799987792969,264.350006103516,264.899993896484,2115500,264.899993896484
"2017-10-23",266.100006103516,267.869995117188,261.510009765625,266.130004882812,2018000,266.130004882812
"2017-10-24",266.200012207031,266.799987792969,263.119995117188,264,1642800,264
"2017-10-25",264.679992675781,268.510009765625,257.690002441406,263.040008544922,3120800,263.040008544922
"2017-10-26",262.059997558594,265.510009765625,259.470001220703,260.619995117188,3780100,260.619995117188
"2017-10-27",241.820007324219,247.389999389648,235.729995727539,239.369995117188,10851300,239.369995117188
"2017-10-30",240.960006713867,244.550003051758,232.440002441406,236.419998168945,5107700,236.419998168945
"2017-10-31",238,244.410003662109,235.029998779297,243.940002441406,3758200,243.940002441406
"2017-11-01",247.710006713867,251.179992675781,245.259994506836,245.429992675781,3619000,245.429992675781
"2017-11-02",246.369995117188,247.229995727539,239.5,242.089996337891,2581800,242.089996337891
"2017-11-03",242.649993896484,244.389999389648,240.320007324219,241.539993286133,1623100,241.539993286133
"2017-11-06",242.710006713867,246.699996948242,240.800003051758,244.529998779297,1835100,244.529998779297
"2017-11-07",246.619995117188,247.919998168945,242.410003662109,243.470001220703,1633500,243.470001220703
"2017-11-08",243.630004882812,244.529998779297,238.800003051758,241.179992675781,2088900,241.179992675781
"2017-11-09",237.990005493164,240.550003051758,236.289993286133,240.059997558594,2565400,240.059997558594
"2017-11-10",239.580001831055,239.580001831055,236.5,237.399993896484,1720500,237.399993896484
"2017-11-13",234.690002441406,238.460006713867,232.020004272461,237.369995117188,1712900,237.369995117188
"2017-11-14",236.600006103516,237,232.919998168945,234.919998168945,1563700,234.919998168945
"2017-11-15",232.009994506836,234.839996337891,226.009994506836,234.210006713867,2657200,234.210006713867
"2017-11-16",236.710006713867,240.710006713867,234.259994506836,239.320007324219,2265600,239.320007324219
"2017-11-17",241.800003051758,243.039993286133,239.009994506836,239.270004272461,2227800,239.270004272461
"2017-11-20",241,242.630004882812,237.660003662109,238.539993286133,2079600,238.539993286133
"2017-11-21",242,246.899993896484,240.199996948242,244.300003051758,2594800,244.300003051758
"2017-11-22",246.75,252.899993896484,246.389999389648,249.649993896484,3478300,249.649993896484
"2017-11-24",249.5,250.369995117188,245.729995727539,249.419998168945,1610900,249.419998168945
"2017-11-27",246,248.970001220703,245.619995117188,247.020004272461,2018800,247.020004272461
"2017-11-28",249,249,241.910003662109,244.029998779297,2343800,244.029998779297
"2017-11-29",242.320007324219,243.880004882812,229.009994506836,235.490005493164,3531600,235.490005493164
"2017-11-30",237.380004882812,239.190002441406,235.190002441406,238.580001831055,3127900,238.580001831055
"2017-12-01",233.649993896484,238.639999389648,232.509994506836,235.070007324219,2386700,235.070007324219
"2017-12-04",237.710006713867,237.910003662109,226.350006103516,229.660003662109,3327000,229.660003662109
"2017-12-05",226,234.100006103516,225.5,231.75,2874900,231.75
"2017-12-06",228.350006103516,231.889999389648,227.220001220703,231.149993896484,2112500,231.149993896484
"2017-12-07",231.160003662109,235.660003662109,231.009994506836,233.009994506836,1791500,233.009994506836
"2017-12-08",236.910003662109,237.740005493164,234.429992675781,234.589996337891,2151500,234.589996337891
"2017-12-11",235.5,236.630004882812,233.169998168945,233.539993286133,1996900,233.539993286133
"2017-12-12",231.509994506836,232.949996948242,229.919998168945,232.729995727539,1911700,232.729995727539
"2017-12-13",234.880004882812,237.169998168945,231.850006103516,233.240005493164,2219200,233.240005493164
"2017-12-14",233.059997558594,233.149993896484,227.809997558594,231.820007324219,2860100,231.820007324219
"2017-12-15",233,233.479995727539,229.309997558594,233.479995727539,5249200,233.479995727539
"2017-12-18",235.820007324219,241.490005493164,234.899993896484,240.929992675781,2073300,240.929992675781
"2017-12-19",241.589996337891,242,235.130004882812,235.619995117188,2724600,235.619995117188
"2017-12-20",236.039993286133,236.949996948242,231.289993286133,233.369995117188,1749100,233.369995117188
"2017-12-21",234.479995727539,240.830001831055,234.009994506836,239.490005493164,2108600,239.490005493164
"2017-12-22",237.759994506836,241.789993286133,237.449996948242,239.050003051758,1309000,239.050003051758
"2017-12-26",237.210006713867,238.770004272461,235.380004882812,237.830001831055,1290500,237.830001831055
"2017-12-27",237.5,239.139999389648,235.610000610352,237.710006713867,930300,237.710006713867
"2017-12-28",238.570007324219,239,234.399993896484,234.740005493164,1006500,234.740005493164
"2017-12-29",234.830001831055,236.130004882812,232.5,234.210006713867,1136400,234.210006713867
"2018-01-02",236.490005493164,242.820007324219,235.259994506836,242.399993896484,2690400,242.399993896484
"2018-01-03",244.860000610352,246.259994506836,240.089996337891,245.550003051758,1906200,245.550003051758
"2018-01-04",249,249.199996948242,244.279998779297,245.729995727539,1575700,245.729995727539
"2018-01-05",246.839996337891,248,242.600006103516,245.139999389648,2604000,245.139999389648
"2018-01-08",247.139999389648,253.860000610352,246.75,250.820007324219,2416900,250.820007324219
"2018-01-09",253.539993286133,254.990005493164,248.050003051758,254.729995727539,2619600,254.729995727539
"2018-01-10",251.490005493164,253.740005493164,247.899993896484,248.949996948242,2185600,248.949996948242
"2018-01-11",250.399993896484,251.490005493164,246.889999389648,250.220001220703,1732700,250.220001220703
"2018-01-12",252.490005493164,256.980010986328,250.869995117188,253.039993286133,3040800,253.039993286133
"2018-01-16",259.690002441406,265.769989013672,256.779998779297,257.779998779297,4102700,257.779998779297
"2018-01-17",260.75,260.890014648438,253.080001831055,255.490005493164,2217700,255.490005493164
"2018-01-18",255.490005493164,256.149993896484,252.550003051758,254.960006713867,2041900,254.960006713867
"2018-01-19",255.869995117188,258.329986572266,254.360000610352,255.979995727539,1846200,255.979995727539
"2018-01-22",255.990005493164,256.420013427734,249.5,254.339996337891,2301700,254.339996337891
"2018-01-23",252.889999389648,257.540008544922,251.259994506836,257.350006103516,2244400,257.350006103516
"2018-01-24",258.579986572266,263.410003662109,252.100006103516,257.959991455078,2865400,257.959991455078
"2018-01-25",259.829986572266,260,253.029998779297,254.139999389648,2192100,254.139999389648
"2018-01-26",255.759994506836,260.429992675781,253.800003051758,260.25,2396400,260.25
"2018-01-29",256.660003662109,256.980010986328,252.800003051758,253.729995727539,3344800,253.729995727539
"2018-01-30",247.869995117188,249.350006103516,241.199996948242,244.070007324219,4629800,244.070007324219
"2018-01-31",247.479995727539,248.179992675781,242.399993896484,246.919998168945,3644000,246.919998168945
"2018-02-01",243.330001831055,248.229995727539,239.369995117188,240.529998779297,2771200,240.529998779297
"2018-02-02",237.490005493164,238.5,232.429992675781,233.169998168945,3330600,233.169998168945
"2018-02-05",229.419998168945,235.690002441406,224.580001831055,225.320007324219,3956600,225.320007324219
"2018-02-06",218,230,216,228.770004272461,5054200,228.770004272461
"2018-02-07",228.259994506836,229.660003662109,222.5,222.5,2418300,222.5
"2018-02-08",223.009994506836,225.710006713867,211.699996948242,212.070007324219,4157900,212.070007324219
"2018-02-09",213.460006713867,218.410003662109,207.740005493164,215.669998168945,4769400,215.669998168945
"2018-02-12",219.990005493164,223.240005493164,218.539993286133,221.639999389648,3085800,221.639999389648
"2018-02-13",223.410003662109,227.699996948242,221.800003051758,225.600006103516,4713900,225.600006103516
"2018-02-14",236.039993286133,239.880004882812,232.690002441406,235.889999389648,7950200,235.889999389648
"2018-02-15",240.990005493164,248.289993286133,237.130004882812,248.199996948242,5593200,248.199996948242
"2018-02-16",248,248.740005493164,242.899993896484,244.720001220703,2198700,244.720001220703
"2018-02-20",243.070007324219,248.009994506836,242.139999389648,245.429992675781,2223800,245.429992675781
"2018-02-21",247.720001220703,252.949996948242,246.75,246.919998168945,2419200,246.919998168945
"2018-02-22",248.089996337891,249.429992675781,244.360000610352,249.350006103516,2355400,249.350006103516
"2018-02-23",250,252,246.889999389648,250.740005493164,1791200,250.740005493164
"2018-02-26",251.339996337891,256.290008544922,250.860000610352,256.25,2596500,256.25
"2018-02-27",253.5,257.559997558594,250.210006713867,250.460006713867,2696900,250.460006713867
"2018-02-28",254,255,250.570007324219,252.339996337891,2672700,252.339996337891
"2018-03-01",251.630004882812,256.200012207031,245.679992675781,249.75,3005200,249.75
"2018-03-02",242.320007324219,251.580001831055,240.660003662109,250.600006103516,2433500,250.600006103516
"2018-03-05",248.089996337891,256.329986572266,246.210006713867,254.889999389648,2272000,254.889999389648
"2018-03-06",257.989990234375,260,255.729995727539,258.730010986328,2600600,258.730010986328
"2018-03-07",255.929992675781,258.320007324219,254.160003662109,257.260009765625,1662100,257.260009765625
"2018-03-08",257.540008544922,258.549987792969,254.860000610352,257.140014648438,2285400,257.140014648438
"2018-03-09",259.25,267.600006103516,257.859985351562,263.559997558594,3757800,263.559997558594
"2018-03-12",264.920013427734,270.579986572266,263.239990234375,265.670013427734,2576300,265.670013427734
"2018-03-13",268,268,257.339996337891,258.350006103516,2566700,258.350006103516
"2018-03-14",259.730010986328,262.75,256.730010986328,259.350006103516,2346000,259.350006103516
"2018-03-15",263.010009765625,264.75,260.489990234375,262.709991455078,2506800,262.709991455078
"2018-03-16",259.609985351562,263.700012207031,257.209991455078,262.390014648438,4646100,262.390014648438
"2018-03-19",261.470001220703,261.760009765625,250.350006103516,252.830001831055,3095100,252.830001831055
"2018-03-20",253.75,256.739990234375,252.110000610352,254.460006713867,2361500,254.460006713867
"2018-03-21",254.259994506836,254.259994506836,249.029998779297,250.050003051758,2643200,250.050003051758
"2018-03-22",245,245.169998168945,233.720001220703,236.110000610352,5101300,236.110000610352
"2018-03-23",236.520004272461,238.820007324219,229.339996337891,230.080001831055,3980300,230.080001831055
"2018-03-26",236.610000610352,237.770004272461,229.380004882812,235.940002441406,3331000,235.940002441406
"2018-03-27",239.380004882812,241.210006713867,228.699996948242,230.960006713867,3135800,230.960006713867
"2018-03-28",228.800003051758,229.899993896484,220.199996948242,223.100006103516,4251400,223.100006103516
"2018-03-29",225,226.479995727539,220.160003662109,223.190002441406,3787400,223.190002441406
"2018-04-02",220.839996337891,223.869995117188,216.110000610352,220.059997558594,2693400,220.059997558594
"2018-04-03",223.529998779297,224.770004272461,216.690002441406,220.020004272461,2347800,220.020004272461
"2018-04-04",213.800003051758,225.949996948242,213.559997558594,224.300003051758,4102900,224.300003051758
"2018-04-05",226.009994506836,228.5,224.369995117188,225.570007324219,2103800,225.570007324219
"2018-04-06",221.300003051758,225.289993286133,218.130004882812,219.820007324219,1741700,219.820007324219
"2018-04-09",224.699996948242,227.75,221.919998168945,224.330001831055,2280100,224.330001831055
"2018-04-10",231.320007324219,233.550003051758,228.419998168945,231.5,2622200,231.5
"2018-04-11",230,233.5,228.880004882812,229.649993896484,1383000,229.649993896484
"2018-04-12",230.75,232.240005493164,229.029998779297,231.339996337891,1217400,231.339996337891
"2018-04-13",231.880004882812,233,225.770004272461,228.169998168945,1647000,228.169998168945
"2018-04-16",228.449996948242,231.070007324219,226.529998779297,229.899993896484,1913800,229.899993896484
"2018-04-17",230.270004272461,237,228.630004882812,235.669998168945,2282100,235.669998168945
"2018-04-18",237.380004882812,239.910003662109,236.5,237.75,2039200,237.75
"2018-04-19",238.429992675781,240.399993896484,235.259994506836,237.110000610352,1737900,237.110000610352
"2018-04-20",234.919998168945,235.690002441406,230.210006713867,232.5,2280200,232.5
"2018-04-23",232.520004272461,235.050003051758,230.139999389648,231.419998168945,1534400,231.419998168945
"2018-04-24",233.820007324219,238.360000610352,228.5,231.410003662109,2220100,231.410003662109
"2018-04-25",229.199996948242,231.460006713867,222.5,231.410003662109,2256400,231.410003662109
"2018-04-26",232.830001831055,239.399993896484,232.600006103516,238.690002441406,3899600,238.690002441406
"2018-04-27",253.949996948242,257.299987792969,245.630004882812,251.929992675781,8015600,251.929992675781
"2018-04-30",253.690002441406,255,244.399993896484,250.899993896484,4269500,250.899993896484
"2018-05-01",247.240005493164,254.080001831055,246.009994506836,252.130004882812,2471100,252.130004882812
"2018-05-02",250.919998168945,252.740005493164,246.800003051758,249.800003051758,3058000,249.800003051758
"2018-05-03",249,254.539993286133,245.740005493164,252.460006713867,2728200,252.460006713867
"2018-05-04",250.850006103516,254.740005493164,249.289993286133,251.729995727539,2697100,251.729995727539
"2018-05-07",251.529998779297,257,250.25,253.899993896484,3049400,253.899993896484
"2018-05-08",255,263.989990234375,253.399993896484,263.089996337891,3601500,263.089996337891
"2018-05-09",263.100006103516,264.429992675781,259.709991455078,261.290008544922,2302700,261.290008544922
"2018-05-10",262.179992675781,269.399993896484,260.700012207031,268.679992675781,3070500,268.679992675781
"2018-05-11",270.920013427734,271.489990234375,266.369995117188,269.910003662109,2243200,269.910003662109
"2018-05-14",271.5,278.760009765625,271,272.260009765625,3283100,272.260009765625
"2018-05-15",266.410003662109,271.980010986328,265.609985351562,271.920013427734,2301900,271.920013427734
"2018-05-16",272.739990234375,284.220001220703,271.230010986328,284.070007324219,3619800,284.070007324219
"2018-05-17",280.260009765625,283.950012207031,278.600006103516,279.679992675781,3241300,279.679992675781
"2018-05-18",262.380004882812,264.670013427734,251.580001831055,253.009994506836,16046300,253.009994506836
"2018-05-21",256,256.359985351562,237.830001831055,240.509994506836,15249700,240.509994506836
"2018-05-22",243.990005493164,247.050003051758,239.600006103516,239.970001220703,7133700,239.970001220703
"2018-05-23",238.770004272461,243.330001831055,236.610000610352,240.389999389648,5038400,240.389999389648
"2018-05-24",243.490005493164,243.949996948242,240.050003051758,240.279998779297,4782400,240.279998779297
"2018-05-25",240.479995727539,245.800003051758,240.080001831055,243.800003051758,5296300,243.800003051758
"2018-05-29",242.550003051758,245.039993286133,240.600006103516,242.050003051758,3632400,242.050003051758
"2018-05-30",243.690002441406,243.75,240.470001220703,241.630004882812,3149000,241.630004882812
"2018-05-31",242.039993286133,245.520004272461,241.960006713867,242.559997558594,4405300,242.559997558594
"2018-06-01",245.389999389648,251,244.850006103516,248.460006713867,4547300,248.460006713867
"2018-06-04",251,261,251,260.899993896484,5631700,260.899993896484
"2018-06-05",262.25,265.410003662109,255.199996948242,259.980010986328,4978000,259.980010986328
"2018-06-06",260.179992675781,263.989990234375,257.079986572266,263.940002441406,3379500,263.940002441406
"2018-06-07",264.690002441406,268,263.029998779297,264.890014648438,3649200,264.890014648438
"2018-06-08",262.170013427734,263.890014648438,259.510009765625,263.589996337891,3116600,263.589996337891
"2018-06-11",264,269.829986572266,262.519989013672,269.779998779297,2767500,269.779998779297
"2018-06-12",270.540008544922,272.880004882812,265.660003662109,267.420013427734,3288700,267.420013427734
"2018-06-13",268.859985351562,272.190002441406,267.920013427734,270,2670900,270
"2018-06-14",270.410003662109,273.309997558594,269.75,270.640014648438,3116400,270.640014648438
"2018-06-15",268,273.609985351562,266.350006103516,272.970001220703,5914600,272.970001220703
"2018-06-18",267.299987792969,269.820007324219,264.109985351562,268.890014648438,3662900,268.890014648438
"2018-06-19",260.230010986328,262.170013427734,256.440002441406,262.109985351562,4294200,262.109985351562
"2018-06-20",263.339996337891,264.790008544922,259.420013427734,264.059997558594,2876500,264.059997558594
"2018-06-21",263.220001220703,265.600006103516,260.299987792969,260.5,3249100,260.5
"2018-06-22",261,261.739990234375,258.010009765625,259,3027600,259
"2018-06-25",254.279998779297,254.300003051758,245.5,250.410003662109,3988900,250.410003662109
"2018-06-26",252.460006713867,253.110000610352,248.210006713867,250.770004272461,2401900,250.770004272461
"2018-06-27",255,255.5,241.860000610352,243,4401400,243
"2018-06-28",241.839996337891,242.720001220703,237.800003051758,242.210006713867,6468300,242.210006713867
"2018-06-29",245.899993896484,247.770004272461,242,243,3652300,243
"2018-07-02",238.080001831055,246.380004882812,236.279998779297,246.25,2319600,246.25
"2018-07-03",248.710006713867,249.059997558594,245.300003051758,246.429992675781,2298800,246.429992675781
"2018-07-05",248.990005493164,250.690002441406,243.440002441406,244.070007324219,2972000,244.070007324219
"2018-07-06",244.75,253.5,243.880004882812,251.770004272461,3919700,251.770004272461
"2018-07-09",259.279998779297,262.899993896484,258.600006103516,261.970001220703,4233700,261.970001220703
"2018-07-10",262.989990234375,264.829986572266,258.850006103516,261.25,1932900,261.25
"2018-07-11",256.489990234375,263.959991455078,255.75,261.25,2651400,261.25
"2018-07-12",264.230010986328,272.149993896484,263.700012207031,271.450012207031,3966100,271.450012207031
"2018-07-13",271.359985351562,274,265.700012207031,267.190002441406,2532700,267.190002441406
"2018-07-16",266.450012207031,269.739990234375,266,267.079986572266,1514400,267.079986572266
"2018-07-17",264.100006103516,271.079986572266,259.100006103516,270.019989013672,2674000,270.019989013672
"2018-07-18",268.899993896484,270.089996337891,264.5,269.420013427734,2036600,269.420013427734
"2018-07-19",266.730010986328,267.299987792969,261.929992675781,262.420013427734,2393200,262.420013427734
"2018-07-20",263.359985351562,265.209991455078,259.959991455078,259.980010986328,2213400,259.980010986328
"2018-07-23",257.890014648438,261.100006103516,257.179992675781,260.380004882812,1708800,260.380004882812
"2018-07-24",265.309997558594,265.730010986328,255.100006103516,256.480010986328,2749200,256.480010986328
"2018-07-25",256.410003662109,263.700012207031,256.410003662109,262.910003662109,2646000,262.910003662109
"2018-07-26",259.820007324219,263.630004882812,257.679992675781,260.350006103516,2063200,260.350006103516
"2018-07-27",262.630004882812,262.959991455078,251.830001831055,255.089996337891,2310300,255.089996337891
"2018-07-30",256.489990234375,257.309997558594,248.300003051758,251.399993896484,2562500,251.399993896484
"2018-07-31",253.839996337891,255.940002441406,245.529998779297,247.179992675781,4478300,247.179992675781
"2018-08-01",234.990005493164,237.720001220703,226.639999389648,228.070007324219,14002700,228.070007324219
"2018-08-02",230.559997558594,231.5,226.210006713867,230.460006713867,6600200,230.460006713867
"2018-08-03",235,237.5,230.839996337891,235.649993896484,5834600,235.649993896484
"2018-08-06",234.110000610352,235.800003051758,230.059997558594,232.960006713867,3720200,232.960006713867
"2018-08-07",228.360000610352,230.25,224.259994506836,226.669998168945,7892300,226.669998168945
"2018-08-08",226.990005493164,226.990005493164,221.279998779297,222,5162000,222
"2018-08-09",223.360000610352,223.720001220703,219.600006103516,219.889999389648,3512600,219.889999389648
"2018-08-10",217.5,221.910003662109,216.509994506836,220.100006103516,3351700,220.100006103516
"2018-08-13",220.009994506836,220.179992675781,216.410003662109,217.570007324219,2500500,217.570007324219
"2018-08-14",218.330001831055,218.369995117188,213.669998168945,216.210006713867,3194100,216.210006713867
"2018-08-15",211.369995117188,214.149993896484,207.949996948242,213.470001220703,4260700,213.470001220703
"2018-08-16",216.119995117188,221.399993896484,215.490005493164,217.300003051758,4338300,217.300003051758
"2018-08-17",221,225.070007324219,217.089996337891,222.669998168945,5498000,222.669998168945
"2018-08-20",224.699996948242,226.369995117188,220.970001220703,223.710006713867,3228500,223.710006713867
"2018-08-21",225.770004272461,226.279998779297,222.419998168945,223.130004882812,2292200,223.130004882812
"2018-08-22",223.199996948242,226.169998168945,222.149993896484,223.029998779297,1734300,223.029998779297
"2018-08-23",224.270004272461,224.970001220703,218.929992675781,219.300003051758,2903100,219.300003051758
"2018-08-24",221.399993896484,225.089996337891,220.820007324219,224.360000610352,2813500,224.360000610352
"2018-08-27",228.389999389648,231.389999389648,227.770004272461,228.610000610352,3107400,228.610000610352
"2018-08-28",229.699996948242,230.839996337891,224.699996948242,225.720001220703,2188300,225.720001220703
"2018-08-29",225.850006103516,226.850006103516,223.889999389648,225.869995117188,1454000,225.869995117188
"2018-08-30",224.779998779297,227.5,222.550003051758,224.25,2352200,224.25
"2018-08-31",221.710006713867,226.869995117188,221.270004272461,226.479995727539,2021100,226.479995727539
"2018-09-04",225.089996337891,227.5,220.759994506836,222.179992675781,2244100,222.179992675781
"2018-09-05",219.199996948242,220.490005493164,215.610000610352,216.240005493164,2460000,216.240005493164
"2018-09-06",216.559997558594,218.740005493164,211.979995727539,215.050003051758,2228200,215.050003051758
"2018-09-07",214.020004272461,218.029998779297,212.399993896484,216.039993286133,2489700,216.039993286133
"2018-09-10",215.869995117188,217.039993286133,212.649993896484,213.589996337891,2144500,213.589996337891
"2018-09-11",210.5,216.729995727539,208.5,216.100006103516,2201900,216.100006103516
"2018-09-12",215,219.929992675781,211.979995727539,218.690002441406,3018200,218.690002441406
"2018-09-13",223.990005493164,224.619995117188,221.110000610352,222.419998168945,2856400,222.419998168945
"2018-09-14",224.880004882812,225,218.630004882812,220.029998779297,2198300,220.029998779297
"2018-09-17",216.839996337891,220.990005493164,216.699996948242,217.660003662109,2159700,217.660003662109
"2018-09-18",218.539993286133,222.380004882812,215.580001831055,216.880004882812,2116300,216.880004882812
"2018-09-19",218.550003051758,228.949996948242,217.740005493164,226.410003662109,3620400,226.410003662109
"2018-09-20",230.199996948242,233,227.820007324219,230.619995117188,3108200,230.619995117188
"2018-09-21",234.880004882812,234.880004882812,228.399993896484,228.850006103516,3506000,228.850006103516
"2018-09-24",225,226.839996337891,224.050003051758,226.630004882812,1527400,226.630004882812
"2018-09-25",226.759994506836,228.660003662109,224.440002441406,226.600006103516,1720800,226.600006103516
"2018-09-26",228.309997558594,232.589996337891,227.729995727539,228.419998168945,2716100,228.419998168945
"2018-09-27",228.699996948242,231.789993286133,226.830001831055,230.470001220703,1978200,230.470001220703
"2018-09-28",228.529998779297,230.649993896484,226.759994506836,228.679992675781,1817700,228.679992675781
"2018-10-01",230.809997558594,231.169998168945,227.199996948242,227.399993896484,1199500,227.399993896484
"2018-10-02",221.669998168945,222.449996948242,217.300003051758,218.899993896484,3944700,218.899993896484
"2018-10-03",220.270004272461,220.970001220703,215.759994506836,216.350006103516,2403200,216.350006103516
"2018-10-04",215,215.270004272461,206.610000610352,210.070007324219,4032600,210.070007324219
"2018-10-05",208.570007324219,209.220001220703,202.210006713867,205.619995117188,3951600,205.619995117188
"2018-10-08",200.179992675781,204.630004882812,198.190002441406,203.979995727539,3390200,203.979995727539
"2018-10-09",201.800003051758,203.360000610352,199.419998168945,200.850006103516,3134900,200.850006103516
"2018-10-10",198,198.800003051758,192.199996948242,194.259994506836,4555000,194.259994506836
"2018-10-11",189.289993286133,198.139999389648,189,198,4601200,198
"2018-10-12",205.399993896484,206.649993896484,200.940002441406,204.360000610352,3889100,204.360000610352
"2018-10-15",201.5,203.690002441406,198.779998779297,200.119995117188,1840900,200.119995117188
"2018-10-16",202,203.669998168945,199.710006713867,203.210006713867,2400700,203.210006713867
"2018-10-17",203.740005493164,203.75,198.75,200.720001220703,1736100,200.720001220703
"2018-10-18",197.509994506836,197.970001220703,190.100006103516,191.880004882812,4594000,191.880004882812
"2018-10-19",193.649993896484,197.25,190.889999389648,191.919998168945,2911700,191.919998168945
"2018-10-22",197.869995117188,198.710006713867,194.729995727539,196.190002441406,2795700,196.190002441406
"2018-10-23",190.160003662109,194.960006713867,187.880004882812,193.419998168945,3370000,193.419998168945
"2018-10-24",193.240005493164,193.240005493164,184.020004272461,184.470001220703,3854500,184.470001220703
"2018-10-25",186.210006713867,192.520004272461,185.789993286133,190.429992675781,2775300,190.429992675781
"2018-10-26",184.080001831055,191.350006103516,182.600006103516,188.509994506836,2903700,188.509994506836
"2018-10-29",190,190,178.100006103516,181.75,4276800,181.75
"2018-10-30",181.75,183.600006103516,177.800003051758,183.369995117188,5078000,183.369995117188
"2018-10-31",184.399993896484,192.460006713867,181.910003662109,190.059997558594,6319900,190.059997558594
"2018-11-01",192.449996948242,202.130004882812,185,201.470001220703,6436200,201.470001220703
"2018-11-02",203.229995727539,206.25,192.029998779297,194.690002441406,4683800,194.690002441406
"2018-11-05",194.009994506836,197.169998168945,189.149993896484,190.589996337891,3222200,190.589996337891
"2018-11-06",191.080001831055,194.720001220703,190.419998168945,192.440002441406,1812800,192.440002441406
"2018-11-07",196.009994506836,196.020004272461,192.350006103516,195.410003662109,2063300,195.410003662109
"2018-11-08",193.699996948242,195.75,187.979995727539,188.550003051758,2476300,188.550003051758
"2018-11-09",184.479995727539,186.25,181.649993896484,183.75,2928300,183.75
"2018-11-12",183.470001220703,183.570007324219,178.889999389648,180.429992675781,2290700,180.429992675781
"2018-11-13",182.389999389648,185.410003662109,180.229995727539,183.339996337891,2968400,183.339996337891
"2018-11-14",185.5,186.979995727539,181.669998168945,185.059997558594,2429900,185.059997558594
"2018-11-15",186.800003051758,188.5,185.369995117188,188.410003662109,2224100,188.410003662109
"2018-11-16",187.070007324219,188,183.589996337891,186.949996948242,1624500,186.949996948242
