"Index","AMTD.Open","AMTD.High","AMTD.Low","AMTD.Close","AMTD.Volume","AMTD.Adjusted"
"2020-11-13",39.8400001525879,40.2000007629395,39.8400001525879,40.2000007629395,533,40.2000007629395
"2020-11-16",39.5400009155273,40.2000007629395,39.5400009155273,40.2000007629395,267,40.2000007629395
"2020-11-17",40.2000007629395,40.2000007629395,40.2000007629395,40.2000007629395,150,40.2000007629395
"2020-11-18",39.8400001525879,40.2000007629395,39.75,40.2000007629395,250,40.2000007629395
"2020-11-19",40.2000007629395,40.2000007629395,39.5999984741211,40.2000007629395,517,40.2000007629395
"2020-11-20",40.2000007629395,40.2000007629395,39.9480018615723,40.1399993896484,333,40.1399993896484
"2020-11-23",39.9000015258789,39.9000015258789,39.8699989318848,39.9000015258789,367,39.9000015258789
"2020-11-24",39.75,39.9000015258789,39.7200012207031,39.9000015258789,383,39.9000015258789
"2020-11-25",39.9000015258789,39.9000015258789,34.7999992370605,39.9000015258789,9567,39.9000015258789
"2020-11-27",39.7200012207031,39.9000015258789,39.2999992370605,39.9000015258789,267,39.9000015258789
"2020-11-30",39.9000015258789,39.9000015258789,39.3779983520508,39.9000015258789,250,39.9000015258789
"2020-12-01",39.9000015258789,39.9000015258789,39.689998626709,39.8400001525879,167,39.8400001525879
"2020-12-02",39.8400001525879,39.9000015258789,39.8400001525879,39.9000015258789,183,39.9000015258789
"2020-12-03",39.9000015258789,39.9000015258789,39.7439994812012,39.7439994812012,83,39.7439994812012
"2020-12-04",39.9000015258789,39.9000015258789,39.9000015258789,39.9000015258789,183,39.9000015258789
"2020-12-07",39.9000015258789,39.9000015258789,39.75,39.9000015258789,550,39.9000015258789
"2020-12-08",39.4199981689453,39.4199981689453,38.7599983215332,39,367,39
"2020-12-09",39.4199981689453,39.4199981689453,39.1199989318848,39.1199989318848,217,39.1199989318848
"2020-12-10",39.75,39.75,39,39,683,39
"2020-12-11",39,39,38.7599983215332,39,3050,39
"2020-12-14",39,39,36.1800003051758,39,3200,39
"2020-12-15",38.8199996948242,39,38.7000007629395,39,6433,39
"2020-12-16",36.8819999694824,39,36.8819999694824,39,4517,39
"2020-12-17",38.8800010681152,41.7480010986328,38.8619995117188,41.7480010986328,4450,41.7480010986328
"2020-12-18",40.2000007629395,40.2000007629395,39.810001373291,40.2000007629395,4167,40.2000007629395
"2020-12-21",40.2000007629395,40.2000007629395,39.5999984741211,40.2000007629395,200,40.2000007629395
"2020-12-22",39.5999984741211,39.5999984741211,39.4500007629395,39.5999984741211,733,39.5999984741211
"2020-12-23",39.1199989318848,39.5999984741211,38.6399993896484,39.5999984741211,867,39.5999984741211
"2020-12-24",39.5999984741211,39.5999984741211,39.5999984741211,39.5999984741211,367,39.5999984741211
"2020-12-28",39.5999984741211,39.5999984741211,39.3600006103516,39.5999984741211,1250,39.5999984741211
"2020-12-29",38.7599983215332,39.5999984741211,38.7000007629395,39.5999984741211,933,39.5999984741211
"2020-12-30",39.5999984741211,39.5999984741211,39.1800003051758,39.5999984741211,650,39.5999984741211
"2020-12-31",39.5999984741211,39.5999984741211,38.8199996948242,39.5999984741211,5700,39.5999984741211
"2021-01-04",39.5400009155273,39.5999984741211,39.1199989318848,39.5999984741211,917,39.5999984741211
"2021-01-05",39.5999984741211,39.5999984741211,39.060001373291,39.5999984741211,933,39.5999984741211
"2021-01-06",39.5999984741211,39.5999984741211,38.5800018310547,39,867,39
"2021-01-07",39.4799995422363,39.5999984741211,38.6279983520508,39.5999984741211,550,39.5999984741211
"2021-01-08",39.5999984741211,39.5999984741211,39.2999992370605,39.5999984741211,600,39.5999984741211
"2021-01-11",39.5999984741211,39.5999984741211,39.2999992370605,39.5999984741211,1700,39.5999984741211
"2021-01-12",39.5999984741211,39.5999984741211,38.0400009155273,39.5999984741211,4500,39.5999984741211
"2021-01-13",38.4000015258789,39.3600006103516,38.1599998474121,39.3600006103516,700,39.3600006103516
"2021-01-14",39.5999984741211,39.5999984741211,39.1800003051758,39.1800003051758,150,39.1800003051758
"2021-01-15",39.1800003051758,39.5999984741211,39.1199989318848,39.5999984741211,1417,39.5999984741211
"2021-01-19",39,39,38.7599983215332,39,700,39
"2021-01-20",39,39,38.4000015258789,39,883,39
"2021-01-21",39,39,38.8860015869141,39,283,39
"2021-01-22",38.4000015258789,39,38.4000015258789,39,3067,39
"2021-01-25",37.560001373291,39,37.560001373291,39,233,39
"2021-01-26",39,39,38.8979988098145,39,967,39
"2021-01-27",39,39,39,39,233,39
"2021-01-28",39,39,38.8499984741211,39,200,39
"2021-01-29",38.5800018310547,39,38.5800018310547,39,483,39
"2021-02-01",39,39.2999992370605,36.9000015258789,37.439998626709,2367,37.439998626709
"2021-02-02",38.8199996948242,39,36.9599990844727,39,2283,39
"2021-02-03",39,39,37.560001373291,37.7999992370605,5050,37.7999992370605
"2021-02-04",38.2799987792969,38.4000015258789,37.6020011901855,38.2799987792969,5867,38.2799987792969
"2021-02-05",38.4000015258789,38.4000015258789,37.7999992370605,38.0999984741211,1150,38.0999984741211
"2021-02-08",37.2000007629395,37.3199996948242,35.3940010070801,36,8533,36
"2021-02-09",35.8199996948242,36,35.8199996948242,36,1683,36
"2021-02-10",36,37.2000007629395,35.1599998474121,37.2000007629395,8150,37.2000007629395
"2021-02-11",37.2000007629395,37.2000007629395,35.7599983215332,37.2000007629395,3083,37.2000007629395
"2021-02-12",36.4799995422363,36.773998260498,35.5200004577637,35.5800018310547,3683,35.5800018310547
"2021-02-16",36.5400009155273,37.2000007629395,35.4599990844727,37.2000007629395,3100,37.2000007629395
"2021-02-17",36.7799987792969,37.9799995422363,35.5800018310547,36,3983,36
"2021-02-18",35.0999984741211,35.7000007629395,33.7200012207031,35.0999984741211,4033,35.0999984741211
"2021-02-19",34.9799995422363,35.0999984741211,34.5,35.0999984741211,8683,35.0999984741211
"2021-02-22",34.2000007629395,34.3800010681152,33.9000015258789,34.2000007629395,37817,34.2000007629395
"2021-02-23",34.2000007629395,34.2000007629395,34.0200004577637,34.2000007629395,13783,34.2000007629395
"2021-02-24",34.2000007629395,34.2000007629395,34.0559997558594,34.2000007629395,5133,34.2000007629395
"2021-02-25",34.1399993896484,34.2000007629395,34.0200004577637,34.1399993896484,2933,34.1399993896484
"2021-02-26",34.2000007629395,34.2000007629395,33.8759994506836,34.2000007629395,7033,34.2000007629395
"2021-03-01",34.2000007629395,34.5,33.060001373291,33.9000015258789,7033,33.9000015258789
"2021-03-02",35.2200012207031,35.2200012207031,33.9000015258789,34.2000007629395,3533,34.2000007629395
"2021-03-03",34.2000007629395,34.2000007629395,32.5200004577637,33.5999984741211,9283,33.5999984741211
"2021-03-04",30.8999996185303,31.2000007629395,25.5599994659424,28.5599994659424,40750,28.5599994659424
"2021-03-05",27.6000003814697,46.7999992370605,27.0659999847412,39,492617,39
"2021-03-08",35.7000007629395,58.5,30.4799995422363,42.9599990844727,332067,42.9599990844727
"2021-03-09",43.9799995422363,48,41.0699996948242,44.8800010681152,87617,44.8800010681152
"2021-03-10",44.2200012207031,45,41.7000007629395,44.7000007629395,32050,44.7000007629395
"2021-03-11",45,47.0999984741211,44.0999984741211,44.8800010681152,14683,44.8800010681152
"2021-03-12",44.4599990844727,45.3600006103516,43.6800003051758,44.7000007629395,6983,44.7000007629395
"2021-03-15",43.7999992370605,45,43.3320007324219,45,8767,45
"2021-03-16",44.4000015258789,45.2999992370605,42.9780006408691,43.9199981689453,4633,43.9199981689453
"2021-03-17",43.9199981689453,44.8800010681152,42.7200012207031,44.5800018310547,2550,44.5800018310547
"2021-03-18",44.8199996948242,44.9939994812012,42.2999992370605,42.9000015258789,2100,42.9000015258789
"2021-03-19",42.6599998474121,42.6599998474121,40.6199989318848,42.3600006103516,8267,42.3600006103516
"2021-03-22",41.6399993896484,45.1800003051758,41.6399993896484,44.2200012207031,5433,44.2200012207031
"2021-03-23",43.2000007629395,44.7000007629395,43.2000007629395,43.9199981689453,1767,43.9199981689453
"2021-03-24",43.439998626709,44.189998626709,42.4199981689453,42.9000015258789,1117,42.9000015258789
"2021-03-25",42.1199989318848,42.4080009460449,39.2099990844727,41.8199996948242,3217,41.8199996948242
"2021-03-26",42.2400016784668,43.7400016784668,40.7999992370605,41.3400001525879,1317,41.3400001525879
"2021-03-29",41.3400001525879,41.3400001525879,38.5800018310547,40.2000007629395,1833,40.2000007629395
"2021-03-30",39.3600006103516,42.7200012207031,39.3600006103516,42.7200012207031,2417,42.7200012207031
"2021-03-31",43.7999992370605,43.7999992370605,40.560001373291,43.2000007629395,2467,43.2000007629395
"2021-04-01",41.8199996948242,42.2999992370605,40.9080009460449,42.2400016784668,1950,42.2400016784668
"2021-04-05",41.4599990844727,42.1800003051758,40.2000007629395,41.8199996948242,2167,41.8199996948242
"2021-04-06",41.4000015258789,44.1599998474121,41.4000015258789,44.1599998474121,1333,44.1599998474121
"2021-04-07",44.2799987792969,45.5400009155273,42.7799987792969,45.5400009155273,1383,45.5400009155273
"2021-04-08",43.2000007629395,44.939998626709,43.2000007629395,44.939998626709,467,44.939998626709
"2021-04-09",45,45,43.2000007629395,45,1383,45
"2021-04-12",43.6800003051758,45,42.060001373291,45,1317,45
"2021-04-13",44.7000007629395,45,42.9000015258789,45,1283,45
"2021-04-14",43.560001373291,44.939998626709,42.1199989318848,43.6199989318848,983,43.6199989318848
"2021-04-15",43.0200004577637,45,43.0200004577637,44.939998626709,883,44.939998626709
"2021-04-16",43.7999992370605,43.9799995422363,40.9199981689453,41.939998626709,1767,41.939998626709
"2021-04-19",41.4599990844727,43.1399993896484,41.2799987792969,42.9000015258789,2683,42.9000015258789
"2021-04-20",41.5200004577637,43.7999992370605,40.5,43.7999992370605,2733,43.7999992370605
"2021-04-21",42.4199981689453,43.2599983215332,41.1599998474121,41.1599998474121,1717,41.1599998474121
"2021-04-22",43.2599983215332,43.2719993591309,40.9799995422363,40.9799995422363,2817,40.9799995422363
"2021-04-23",41.5800018310547,43.439998626709,41.0999984741211,42.5999984741211,433,42.5999984741211
"2021-04-26",43.2599983215332,43.2599983215332,41.3400001525879,42.9000015258789,1083,42.9000015258789
"2021-04-27",42.2400016784668,43.5,41.3400001525879,42.5999984741211,1417,42.5999984741211
"2021-04-28",42,42.5999984741211,40.9799995422363,42.5999984741211,1533,42.5999984741211
"2021-04-29",41.3400001525879,43.6800003051758,41.2200012207031,43.6800003051758,2383,43.6800003051758
"2021-04-30",42.9599990844727,44.1599998474121,41.2200012207031,42,2550,42
"2021-05-03",41.3400001525879,42.1800003051758,41.1180000305176,41.7000007629395,1050,41.7000007629395
"2021-05-04",42,42,41.4000015258789,41.7000007629395,1417,41.7000007629395
"2021-05-05",41.1599998474121,41.7000007629395,40.7400016784668,40.7400016784668,950,40.7400016784668
"2021-05-06",40.4939994812012,42,39.4799995422363,41.8199996948242,983,41.8199996948242
"2021-05-07",40.9799995422363,41.1300010681152,40.3199996948242,40.9799995422363,2117,40.9799995422363
"2021-05-10",40.6800003051758,41.8199996948242,39.6599998474121,41.7000007629395,600,41.7000007629395
"2021-05-11",40.0800018310547,41.6399993896484,40.0800018310547,41.6399993896484,417,41.6399993896484
"2021-05-12",41.7000007629395,41.7000007629395,41.4000015258789,41.4000015258789,550,41.4000015258789
"2021-05-13",41.0999984741211,42,39.6599998474121,42,1100,42
"2021-05-14",40.9199981689453,41.7599983215332,39.5999984741211,41.7599983215332,1283,41.7599983215332
"2021-05-17",40.6800003051758,41.5200004577637,40.6800003051758,41.4000015258789,600,41.4000015258789
"2021-05-18",41.0400009155273,42,41.0400009155273,42,350,42
"2021-05-19",41.2200012207031,42.5999984741211,41.2200012207031,42.5999984741211,933,42.5999984741211
"2021-05-20",39.0839996337891,41.2799987792969,39.0839996337891,39.4799995422363,950,39.4799995422363
"2021-05-21",39,42,39,42,1333,42
"2021-05-24",42,42.1380004882812,39.3600006103516,41.0999984741211,4183,41.0999984741211
"2021-05-25",41.0999984741211,41.0999984741211,39.5400009155273,40.7999992370605,1383,40.7999992370605
"2021-05-26",40.7999992370605,40.7999992370605,39.3600006103516,40.7999992370605,817,40.7999992370605
"2021-05-27",40.0800018310547,40.7999992370605,38.8800010681152,40.7999992370605,1867,40.7999992370605
"2021-05-28",39.6599998474121,41.8800010681152,39.2999992370605,41.8800010681152,900,41.8800010681152
"2021-06-01",41.5800018310547,42,40.1339988708496,42,650,42
"2021-06-02",41.0400009155273,41.7599983215332,40.242000579834,41.7599983215332,1033,41.7599983215332
"2021-06-03",40.3740005493164,42,40.3740005493164,42,567,42
"2021-06-04",39.8400001525879,41.4000015258789,39.8400001525879,41.4000015258789,783,41.4000015258789
"2021-06-07",40.560001373291,41.3400001525879,40.5,41.3400001525879,500,41.3400001525879
"2021-06-08",40.5,41.5200004577637,40.5,41.3400001525879,300,41.3400001525879
"2021-06-09",43.5,43.5,40.9500007629395,41.2799987792969,1783,41.2799987792969
"2021-06-10",41.0999984741211,41.0999984741211,40.2599983215332,41.0999984741211,333,41.0999984741211
"2021-06-11",41.4000015258789,41.4000015258789,40.2840003967285,41.3400001525879,883,41.3400001525879
"2021-06-14",43.5,43.5,41.0340003967285,41.7000007629395,2550,41.7000007629395
"2021-06-15",43.5,43.5,40.8720016479492,41.4000015258789,967,41.4000015258789
"2021-06-16",43.5,43.5,40.7999992370605,41.1599998474121,267,41.1599998474121
"2021-06-17",40.7999992370605,41.8800010681152,40.4580001831055,41.8800010681152,917,41.8800010681152
"2021-06-18",40.9799995422363,40.9799995422363,40.3800010681152,40.7999992370605,417,40.7999992370605
"2021-06-21",40.2599983215332,41.6399993896484,40.2599983215332,40.6800003051758,533,40.6800003051758
"2021-06-22",40.0200004577637,41.4599990844727,39.9059982299805,39.9599990844727,583,39.9599990844727
"2021-06-23",39.9599990844727,40.7999992370605,39.7799987792969,40.7999992370605,1883,40.7999992370605
"2021-06-24",40.3199996948242,41.2799987792969,36.8400001525879,39.3600006103516,14950,39.3600006103516
"2021-06-25",39.4199981689453,39.5400009155273,38.0999984741211,38.8199996948242,1233,38.8199996948242
"2021-06-28",38.7000007629395,38.7000007629395,37.2060012817383,37.439998626709,1833,37.439998626709
"2021-06-29",37.439998626709,38.7000007629395,37.439998626709,38.4000015258789,967,38.4000015258789
"2021-06-30",38.8800010681152,38.8800010681152,36.4799995422363,36.6599998474121,1650,36.6599998474121
"2021-07-01",37.9799995422363,38.4000015258789,36.8940010070801,38.4000015258789,433,38.4000015258789
"2021-07-02",38.2799987792969,39.5999984741211,37.0800018310547,39.5999984741211,1000,39.5999984741211
"2021-07-06",39.060001373291,39.060001373291,37.2599983215332,37.8600006103516,417,37.8600006103516
"2021-07-07",37.3800010681152,38.4000015258789,37.2000007629395,37.6199989318848,833,37.6199989318848
"2021-07-08",36.9000015258789,38.0999984741211,36.1800003051758,38.0400009155273,3267,38.0400009155273
"2021-07-09",35.4599990844727,37.7999992370605,35.4000015258789,37.7999992370605,850,37.7999992370605
"2021-07-12",36.9300003051758,37.7999992370605,36.2700004577637,37.0800018310547,2600,37.0800018310547
"2021-07-13",36.5999984741211,37.2000007629395,36.2400016784668,36.6599998474121,1617,36.6599998474121
"2021-07-14",36.6599998474121,36.9000015258789,36.2220001220703,36.9000015258789,1100,36.9000015258789
"2021-07-15",36.9000015258789,36.9000015258789,36.9000015258789,36.9000015258789,300,36.9000015258789
"2021-07-16",37.2599983215332,37.2599983215332,36.7200012207031,36.7200012207031,383,36.7200012207031
"2021-07-19",36.4799995422363,36.4799995422363,35.5200004577637,35.939998626709,1967,35.939998626709
"2021-07-20",35.939998626709,36.5999984741211,35.939998626709,36.2999992370605,400,36.2999992370605
"2021-07-21",35.939998626709,36.2999992370605,35.939998626709,36.1199989318848,467,36.1199989318848
"2021-07-22",36.1199989318848,36.2999992370605,36.1199989318848,36.2999992370605,250,36.2999992370605
"2021-07-23",36.2999992370605,36.2999992370605,35.7599983215332,35.7599983215332,633,35.7599983215332
"2021-07-26",35.4599990844727,35.8800010681152,34.8660011291504,35.1599998474121,450,35.1599998474121
"2021-07-27",34.7999992370605,34.9799995422363,34.7999992370605,34.7999992370605,600,34.7999992370605
"2021-07-28",34.7999992370605,34.8600006103516,34.3079986572266,34.7999992370605,533,34.7999992370605
"2021-07-29",34.4339981079102,34.7999992370605,32.5200004577637,34.3199996948242,650,34.3199996948242
"2021-07-30",34.3199996948242,34.3199996948242,33.4199981689453,34.2000007629395,617,34.2000007629395
"2021-08-02",34.2000007629395,34.2000007629395,33.5999984741211,34.2000007629395,267,34.2000007629395
"2021-08-03",31.5,34.6800003051758,31.5,34.6800003051758,550,34.6800003051758
"2021-08-04",34.560001373291,34.560001373291,34.1640014648438,34.2000007629395,417,34.2000007629395
"2021-08-05",33.3600006103516,34.9199981689453,33.3600006103516,34.9199981689453,1867,34.9199981689453
"2021-08-06",34.9199981689453,37.2000007629395,34.9199981689453,37.2000007629395,5650,37.2000007629395
"2021-08-09",37.2000007629395,37.2000007629395,36.060001373291,36.6599998474121,567,36.6599998474121
"2021-08-10",36.2999992370605,36.2999992370605,34.9799995422363,35.4000015258789,333,35.4000015258789
"2021-08-11",35.2799987792969,35.3400001525879,34.4580001831055,35.0999984741211,367,35.0999984741211
"2021-08-12",34.7999992370605,35.0999984741211,34.2599983215332,34.2599983215332,533,34.2599983215332
"2021-08-13",34.1399993896484,34.2000007629395,34.1399993896484,34.2000007629395,267,34.2000007629395
"2021-08-16",34.2000007629395,34.2000007629395,32.8499984741211,34.2000007629395,1450,34.2000007629395
"2021-08-17",33.5400009155273,34.3199996948242,33.060001373291,34.2000007629395,633,34.2000007629395
"2021-08-18",33.7200012207031,34.2000007629395,33.7200012207031,34.2000007629395,167,34.2000007629395
"2021-08-19",33.7799987792969,34.3199996948242,32.939998626709,34.3199996948242,350,34.3199996948242
"2021-08-20",33.5999984741211,34.560001373291,33.5999984741211,34.560001373291,150,34.560001373291
"2021-08-23",33.9599990844727,34.2000007629395,33.9599990844727,34.2000007629395,150,34.2000007629395
"2021-08-24",33.8400001525879,34.2000007629395,33.8400001525879,34.2000007629395,117,34.2000007629395
"2021-08-25",34.2000007629395,34.3199996948242,34.2000007629395,34.3199996948242,117,34.3199996948242
"2021-08-26",34.3199996948242,34.3199996948242,34.2000007629395,34.2000007629395,117,34.2000007629395
"2021-08-27",34.2000007629395,34.2000007629395,33.6180000305176,34.2000007629395,117,34.2000007629395
"2021-08-30",33.7200012207031,33.7200012207031,33.5699996948242,33.5999984741211,567,33.5999984741211
"2021-08-31",33.5999984741211,33.5999984741211,33.4799995422363,33.4799995422363,167,33.4799995422363
"2021-09-01",33.4799995422363,33.4799995422363,33.3540000915527,33.4799995422363,183,33.4799995422363
"2021-09-02",33.060001373291,33.7200012207031,33.060001373291,33.2999992370605,417,33.2999992370605
"2021-09-03",33,33,33,33,100,33
"2021-09-07",32.8199996948242,32.8199996948242,31.7999992370605,32.4000015258789,933,32.4000015258789
"2021-09-08",32.1599998474121,32.4000015258789,32.0999984741211,32.4000015258789,383,32.4000015258789
"2021-09-09",31.9799995422363,32.1599998474121,31.9799995422363,32.1599998474121,167,32.1599998474121
"2021-09-10",31.9200000762939,32.1599998474121,31.7999992370605,32.1599998474121,417,32.1599998474121
"2021-09-13",31.9200000762939,32.2799987792969,31.9200000762939,32.2799987792969,200,32.2799987792969
"2021-09-14",32.2799987792969,32.4000015258789,32.2799987792969,32.4000015258789,217,32.4000015258789
"2021-09-15",32.4000015258789,33.2999992370605,32.4000015258789,33.2999992370605,867,33.2999992370605
"2021-09-16",32.8199996948242,33.4799995422363,32.8199996948242,33.4799995422363,333,33.4799995422363
"2021-09-17",33.4799995422363,33.4799995422363,33.4799995422363,33.4799995422363,100,33.4799995422363
"2021-09-20",33.4799995422363,33.4799995422363,31.7999992370605,31.7999992370605,300,31.7999992370605
"2021-09-21",31.6800003051758,31.7399997711182,29.1000003814697,31.5,600,31.5
"2021-09-22",30.7199993133545,30.8999996185303,30.7199993133545,30.8999996185303,667,30.8999996185303
"2021-09-23",30.8999996185303,31.0200004577637,30.8999996185303,31.0200004577637,400,31.0200004577637
"2021-09-24",30.7199993133545,30.8999996185303,30.7199993133545,30.8999996185303,117,30.8999996185303
"2021-09-27",30.4200000762939,30.8999996185303,28.5,30.8999996185303,1083,30.8999996185303
"2021-09-28",30.6599998474121,30.6599998474121,30.4799995422363,30.6000003814697,633,30.6000003814697
"2021-09-29",29.0400009155273,30.5400009155273,29.0400009155273,30.4200000762939,633,30.4200000762939
"2021-09-30",27.4200000762939,29.2800006866455,26.5799999237061,27,23133,27
"2021-10-01",27,27.6000003814697,26.5200004577637,27.1200008392334,5000,27.1200008392334
"2021-10-04",26.6399993896484,26.6399993896484,25.7399997711182,26.3999996185303,1017,26.3999996185303
"2021-10-05",26.3999996185303,26.3999996185303,25.5599994659424,26.2199993133545,1300,26.2199993133545
"2021-10-06",25.8600006103516,26.1599998474121,25.8600006103516,26.1599998474121,867,26.1599998474121
"2021-10-07",25.9200000762939,26.1599998474121,25.6200008392334,26.1599998474121,1450,26.1599998474121
"2021-10-08",26.1599998474121,26.1599998474121,25.7399997711182,26.1599998474121,700,26.1599998474121
"2021-10-11",26.1599998474121,26.1599998474121,25.9200000762939,26.1000003814697,833,26.1000003814697
"2021-10-12",26.1000003814697,26.1000003814697,25.3799991607666,25.9799995422363,817,25.9799995422363
"2021-10-13",25.9799995422363,25.9799995422363,25.2059993743896,25.5,717,25.5
"2021-10-14",25.4400005340576,25.4400005340576,25.0799999237061,25.3799991607666,233,25.3799991607666
"2021-10-15",25.2000007629395,25.2000007629395,23.1599998474121,24.0599994659424,4283,24.0599994659424
"2021-10-18",24.0599994659424,24.0599994659424,23.7600002288818,24,2583,24
"2021-10-19",23.8799991607666,24,23.7600002288818,23.9400005340576,1667,23.9400005340576
"2021-10-20",23.7000007629395,23.9400005340576,23.3999996185303,23.7000007629395,1800,23.7000007629395
"2021-10-21",23.7000007629395,24.4200000762939,23.5979995727539,24,4650,24
"2021-10-22",23.7600002288818,24.0599994659424,23.7000007629395,23.8799991607666,4967,23.8799991607666
"2021-10-25",23.8799991607666,23.8799991607666,23.3400001525879,23.5200004577637,1667,23.5200004577637
"2021-10-26",23.5200004577637,23.6399993896484,23.3700008392334,23.5799999237061,1367,23.5799999237061
"2021-10-27",23.5799999237061,23.5799999237061,22.5,22.9200000762939,2783,22.9200000762939
"2021-10-28",22.6800003051758,22.6800003051758,22.1459999084473,22.4400005340576,1600,22.4400005340576
"2021-10-29",22.2000007629395,22.3799991607666,22.2000007629395,22.3799991607666,1133,22.3799991607666
"2021-11-01",23.2199993133545,24,22.8600006103516,23.4599990844727,3200,23.4599990844727
"2021-11-02",23.4599990844727,23.4599990844727,22.7880001068115,23.2800006866455,883,23.2800006866455
"2021-11-03",23.2800006866455,23.2800006866455,23.1180000305176,23.2199993133545,433,23.2199993133545
"2021-11-04",22.9799995422363,23.2199993133545,22.7339992523193,22.7999992370605,833,22.7999992370605
"2021-11-05",22.7999992370605,22.7999992370605,22.1399993896484,22.4400005340576,1150,22.4400005340576
"2021-11-08",22.2600002288818,22.2600002288818,21.6720008850098,22.0799999237061,483,22.0799999237061
"2021-11-09",21.6000003814697,21.9599990844727,21.2040004730225,21.7800006866455,1367,21.7800006866455
"2021-11-10",21.6000003814697,21.6000003814697,21,21.2999992370605,3800,21.2999992370605
"2021-11-11",21.0599994659424,21.2399997711182,21.0599994659424,21.2399997711182,1050,21.2399997711182
"2021-11-12",21.0599994659424,21.4799995422363,21.0599994659424,21.4200000762939,1933,21.4200000762939
"2021-11-15",21.2399997711182,21.2399997711182,21.1800003051758,21.2399997711182,650,21.2399997711182
"2021-11-16",21.2099990844727,21.2099990844727,21.1200008392334,21.1800003051758,600,21.1800003051758
"2021-11-17",21.0900001525879,21.1800003051758,21.0359992980957,21.1800003051758,333,21.1800003051758
"2021-11-18",21,21.1079998016357,20.3999996185303,20.9400005340576,2217,20.9400005340576
"2021-11-19",20.7600002288818,20.8199996948242,20.2800006866455,20.6399993896484,1250,20.6399993896484
"2021-11-22",20.5799999237061,20.5799999237061,20.5200004577637,20.5799999237061,583,20.5799999237061
"2021-11-23",20.3999996185303,20.3999996185303,20.0400009155273,20.3999996185303,550,20.3999996185303
"2021-11-24",20.1000003814697,20.2800006866455,20.0400009155273,20.1000003814697,1467,20.1000003814697
"2021-11-26",20.1000003814697,20.2800006866455,20.1000003814697,20.2199993133545,983,20.2199993133545
"2021-11-29",20.1599998474121,20.1599998474121,19.931999206543,20.1000003814697,267,20.1000003814697
"2021-11-30",19.7999992370605,20.0400009155273,19.7999992370605,20.0400009155273,467,20.0400009155273
"2021-12-01",20.0400009155273,20.0400009155273,18.9599990844727,19.3799991607666,1017,19.3799991607666
"2021-12-02",19.1399993896484,19.2000007629395,18.5400009155273,19.2000007629395,1650,19.2000007629395
"2021-12-03",18.6299991607666,19.5,18.5699996948242,19.5,1017,19.5
"2021-12-06",19.3799991607666,19.4400005340576,19.242000579834,19.4400005340576,583,19.4400005340576
"2021-12-07",18.75,19.4400005340576,18.75,19.3199996948242,650,19.3199996948242
"2021-12-08",19.0799999237061,19.4400005340576,19.0799999237061,19.3799991607666,483,19.3799991607666
"2021-12-09",19.0799999237061,19.4400005340576,19.0799999237061,19.4400005340576,1383,19.4400005340576
"2021-12-10",19.2600002288818,19.4400005340576,19.2600002288818,19.4400005340576,333,19.4400005340576
"2021-12-13",19.3799991607666,19.3799991607666,19.2000007629395,19.2600002288818,250,19.2600002288818
"2021-12-14",19.2600002288818,19.2600002288818,18.8400001525879,19.2000007629395,967,19.2000007629395
"2021-12-15",18.8999996185303,19.2000007629395,18.5400009155273,19.0200004577637,700,19.0200004577637
"2021-12-16",18.7800006866455,19.3799991607666,18.7800006866455,19.3799991607666,967,19.3799991607666
"2021-12-17",19.3799991607666,19.3799991607666,18.9899997711182,19.2000007629395,583,19.2000007629395
"2021-12-20",18.4799995422363,18.8400001525879,18.4799995422363,18.8400001525879,233,18.8400001525879
"2021-12-21",18.8400001525879,18.8400001525879,18.5100002288818,18.8400001525879,333,18.8400001525879
"2021-12-22",18.8400001525879,18.9599990844727,18.7980003356934,18.9599990844727,250,18.9599990844727
"2021-12-23",18.9599990844727,19.0200004577637,18.6599998474121,19.0200004577637,517,19.0200004577637
"2021-12-27",19.0200004577637,19.0200004577637,18.6599998474121,18.9599990844727,367,18.9599990844727
"2021-12-28",18.6000003814697,18.7800006866455,18.4799995422363,18.6599998474121,433,18.6599998474121
"2021-12-29",18.4200000762939,18.4200000762939,18,18.3600006103516,1167,18.3600006103516
"2021-12-30",18.3600006103516,18.6599998474121,18.1200008392334,18.6599998474121,1033,18.6599998474121
"2021-12-31",18.6599998474121,19.0200004577637,18.6599998474121,19.0200004577637,1450,19.0200004577637
"2022-01-03",18.9599990844727,19.0200004577637,18.9419994354248,19.0200004577637,467,19.0200004577637
"2022-01-04",19.0200004577637,19.3199996948242,18.996000289917,19.3199996948242,950,19.3199996948242
"2022-01-05",19.3199996948242,19.3199996948242,19.0200004577637,19.3199996948242,783,19.3199996948242
"2022-01-06",19.1399993896484,19.3199996948242,18.8400001525879,19.3199996948242,667,19.3199996948242
"2022-01-07",19.4400005340576,19.6200008392334,19.4400005340576,19.6200008392334,2767,19.6200008392334
"2022-01-10",19.3199996948242,21,19.3199996948242,21,2500,21
"2022-01-11",20.8799991607666,25.2600002288818,20.8799991607666,24.4200000762939,10783,24.4200000762939
"2022-01-12",24.4200000762939,26.0400009155273,24.2999992370605,25.0799999237061,5967,25.0799999237061
"2022-01-13",25.0200004577637,26.3999996185303,24.6000003814697,24.8400001525879,7750,24.8400001525879
"2022-01-14",24.8400001525879,25.5,23.6399993896484,25.2000007629395,3700,25.2000007629395
